Nombre espacio, Area(m2)
"P02_E01", 11.12
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 1.034, 0.016, 1.006, 0.000, 0.711, 1.291, 0.827, 4.056, -8.941, 0.000, 0.000, 22.22
1, 0, -0.311, -0.002, -0.301, 0.000, -0.157, -0.277, 0.773, 3.919, -4.029, 0.384, -0.000, 22.19
1, 0, -0.419, -0.004, -0.399, 0.000, -0.187, -0.325, 0.726, 3.813, -2.863, -0.342, 0.000, 22.21
1, 0, -0.473, -0.004, -0.441, 0.000, -0.212, -0.368, 0.684, 3.725, -3.147, 0.237, 0.000, 22.20
1, 0, -0.468, -0.004, -0.421, 0.000, -0.207, -0.362, 0.646, 3.650, -3.421, 0.588, -0.000, 22.16
1, 0, -0.422, -0.003, -0.368, 0.000, -0.186, -0.327, 0.611, 3.587, -3.688, 0.796, 0.000, 22.11
1, 0, -0.350, -0.002, -0.298, 0.000, -0.155, -0.273, 0.580, 3.532, -3.952, 0.918, -0.000, 22.04
1, 0, -0.273, -0.001, -0.229, 0.000, -0.122, -0.217, 0.552, 3.551, -4.216, 0.955, -0.000, 21.98
1, 0, -0.221, -0.000, -0.182, 0.000, -0.097, -0.172, 0.599, 3.515, -4.190, 0.749, 0.000, 21.93
1, 0, -0.298, -0.001, -0.244, 0.000, -0.115, -0.200, 1.187, 3.483, -3.605, -0.208, -0.000, 21.94
1, 0, -0.389, -0.002, -0.314, 0.000, -0.123, -0.214, 1.819, 3.454, -3.057, -1.175, -0.000, 22.02
1, 0, -0.708, -0.004, -0.567, 0.000, -0.169, -0.285, 2.532, 3.428, -2.250, -1.977, -0.000, 22.15
1, 0, -1.054, -0.007, -0.838, 0.000, -0.185, -0.313, 3.017, 3.405, -1.750, -2.275, -0.000, 22.31
1, 0, -1.359, -0.009, -1.081, 0.000, -0.175, -0.306, 3.152, 3.383, -1.257, -2.350, 0.000, 22.46
1, 0, -1.685, -0.011, -1.347, 0.000, -0.180, -0.307, 3.193, 3.364, -1.039, -1.989, 0.000, 22.60
1, 0, -1.978, -0.013, -1.600, 0.000, -0.228, -0.360, 3.020, 3.597, -1.085, -1.353, 0.000, 22.69
1, 0, -2.013, -0.013, -1.655, 0.000, -0.304, -0.478, 2.554, 3.602, -1.381, -0.313, -0.000, 22.71
1, 0, -1.913, -0.013, -1.604, 0.000, -0.382, -0.603, 1.977, 3.605, -1.648, 0.580, 0.000, 22.67
1, 0, -1.760, -0.011, -1.506, 0.000, -0.431, -0.706, 1.435, 4.426, -1.919, 0.474, 0.000, 22.64
1, 0, -1.873, -0.012, -1.635, 0.000, -0.519, -0.861, 1.256, 6.546, -2.231, -0.670, 0.000, 22.68
1, 0, -1.862, -0.013, -1.655, 0.000, -0.576, -0.964, 1.143, 6.778, -2.532, -0.320, 0.000, 22.70
1, 0, -1.799, -0.012, -1.620, 0.000, -0.615, -1.039, 1.048, 6.968, -2.826, -0.104, -0.000, 22.71
1, 0, -1.718, -0.011, -1.559, 0.000, -0.642, -1.092, 0.966, 7.130, -3.117, 0.044, 0.000, 22.71
1, 0, -1.433, -0.009, -1.301, 0.000, -0.578, -0.991, 0.896, 5.723, -3.373, 1.067, 0.000, 22.64
1, 0, -1.024, -0.006, -0.926, 0.000, -0.441, -0.761, 0.835, 4.074, -3.604, 1.853, 0.000, 22.51
1, 0, -0.751, -0.003, -0.672, 0.000, -0.341, -0.593, 0.781, 3.937, -3.847, 1.490, -0.000, 22.41
1, 0, -0.553, -0.002, -0.488, 0.000, -0.263, -0.460, 0.733, 3.830, -4.099, 1.302, 0.000, 22.33
1, 0, -0.400, -0.001, -0.346, 0.000, -0.197, -0.346, 0.690, 3.741, -4.354, 1.213, -0.000, 22.24
1, 0, -0.272, 0.000, -0.231, 0.000, -0.138, -0.244, 0.652, 3.666, -4.612, 1.178, -0.000, 22.17
1, 0, -0.161, 0.001, -0.134, 0.000, -0.083, -0.148, 0.618, 3.602, -4.870, 1.176, -0.000, 22.09
1, 0, -0.061, 0.002, -0.049, 0.000, -0.032, -0.057, 0.587, 3.547, -5.129, 1.192, -0.000, 22.01
1, 0, 0.026, 0.002, 0.021, 0.000, 0.014, 0.025, 0.558, 3.566, -5.390, 1.178, -0.000, 21.93
1, 0, 0.083, 0.002, 0.064, 0.000, 0.043, 0.077, 0.628, 3.529, -5.357, 0.931, -0.000, 21.87
1, 0, 0.028, 0.002, 0.021, 0.000, 0.013, 0.022, 1.172, 3.497, -4.755, 0.001, 0.000, 21.87
1, 0, -0.041, 0.002, -0.030, 0.000, -0.016, -0.028, 1.833, 3.467, -4.192, -0.995, 0.000, 21.93
1, 0, -0.300, 0.001, -0.215, 0.000, -0.090, -0.158, 2.513, 3.441, -3.367, -1.824, -0.000, 22.06
1, 0, -0.614, -0.000, -0.434, 0.000, -0.144, -0.256, 3.026, 3.417, -2.855, -2.141, -0.000, 22.20
1, 0, -0.904, -0.001, -0.633, 0.000, -0.171, -0.314, 3.133, 3.396, -2.347, -2.159, -0.000, 22.34
1, 0, -1.172, -0.002, -0.820, 0.000, -0.204, -0.376, 3.006, 3.376, -2.115, -1.692, -0.000, 22.45
1, 0, -1.473, -0.003, -1.033, 0.000, -0.259, -0.453, 2.991, 3.609, -2.157, -1.222, -0.000, 22.54
1, 0, -1.590, -0.003, -1.124, 0.000, -0.342, -0.581, 2.454, 3.613, -2.446, 0.018, -0.000, 22.53
1, 0, -1.437, -0.003, -1.025, 0.000, -0.387, -0.665, 1.804, 3.615, -2.991, 1.088, -0.000, 22.46
1, 0, -1.299, -0.002, -0.936, 0.000, -0.396, -0.690, 1.390, 4.436, -3.258, 0.755, 0.000, 22.41
1, 0, -1.476, -0.003, -1.074, 0.000, -0.476, -0.830, 1.219, 6.556, -3.280, -0.635, 0.000, 22.45
1, 0, -1.520, -0.003, -1.115, 0.000, -0.528, -0.925, 1.111, 6.788, -3.582, -0.225, 0.000, 22.47
1, 0, -1.546, -0.003, -1.139, 0.000, -0.558, -0.977, 1.020, 6.977, -3.588, -0.186, -0.000, 22.48
1, 0, -1.525, -0.003, -1.124, 0.000, -0.581, -1.024, 0.942, 7.139, -3.882, 0.057, -0.000, 22.48
1, 0, -1.306, -0.002, -0.961, 0.000, -0.510, -0.897, 0.874, 5.732, -3.850, 0.920, 0.000, 22.42
1, 0, -0.918, -0.001, -0.673, 0.000, -0.373, -0.659, 0.815, 4.083, -4.084, 1.809, 0.000, 22.30
1, 0, -0.682, 0.000, -0.497, 0.000, -0.280, -0.496, 0.763, 3.945, -4.039, 1.286, 0.000, 22.21
1, 0, -0.504, 0.001, -0.365, 0.000, -0.213, -0.379, 0.717, 3.838, -4.295, 1.201, -0.000, 22.13
1, 0, -0.385, 0.001, -0.277, 0.000, -0.164, -0.291, 0.676, 3.749, -4.261, 0.952, 0.000, 22.07
1, 0, -0.279, 0.001, -0.199, 0.000, -0.121, -0.216, 0.639, 3.674, -4.524, 1.025, 0.000, 22.00
1, 0, -0.201, 0.001, -0.142, 0.000, -0.087, -0.156, 0.606, 3.610, -4.494, 0.863, 0.000, 21.94
1, 0, -0.122, 0.002, -0.085, 0.000, -0.054, -0.096, 0.576, 3.554, -4.759, 0.985, 0.000, 21.88
1, 0, -0.069, 0.002, -0.048, 0.000, -0.030, -0.055, 0.548, 3.573, -4.731, 0.811, 0.000, 21.82
1, 0, -0.042, 0.002, -0.029, 0.000, -0.018, -0.033, 0.619, 3.536, -4.707, 0.673, 0.000, 21.78
1, 0, -0.150, 0.002, -0.103, 0.000, -0.056, -0.099, 1.405, 3.503, -4.123, -0.377, 0.000, 21.80
1, 0, -0.353, 0.001, -0.241, 0.000, -0.110, -0.191, 1.978, 3.473, -3.280, -1.278, -0.000, 21.89
1, 0, -0.619, 0.001, -0.422, 0.000, -0.150, -0.261, 2.770, 3.447, -2.763, -2.003, 0.000, 22.02
1, 0, -1.035, 0.000, -0.705, 0.000, -0.192, -0.328, 3.174, 3.423, -1.973, -2.364, -0.000, 22.18
1, 0, -1.462, -0.000, -1.001, 0.000, -0.234, -0.388, 3.369, 3.401, -1.751, -1.934, -0.000, 22.31
1, 0, -1.784, -0.001, -1.236, 0.000, -0.274, -0.439, 3.428, 3.381, -1.794, -1.281, -0.000, 22.39
1, 0, -1.931, -0.001, -1.358, 0.000, -0.308, -0.495, 3.192, 3.614, -1.825, -0.889, -0.000, 22.45
1, 0, -1.865, -0.001, -1.338, 0.000, -0.343, -0.565, 2.587, 3.618, -1.834, -0.260, -0.000, 22.47
1, 0, -1.700, -0.001, -1.246, 0.000, -0.405, -0.670, 1.998, 3.620, -2.385, 0.788, -0.000, 22.42
1, 0, -1.539, -0.001, -1.154, 0.000, -0.429, -0.727, 1.489, 4.441, -2.656, 0.576, -0.000, 22.38
1, 0, -1.658, -0.001, -1.269, 0.000, -0.513, -0.877, 1.305, 6.561, -2.967, -0.580, 0.000, 22.42
1, 0, -1.660, -0.001, -1.292, 0.000, -0.562, -0.968, 1.187, 6.792, -3.268, -0.228, -0.000, 22.43
1, 0, -1.612, -0.001, -1.269, 0.000, -0.593, -1.027, 1.088, 6.981, -3.563, -0.006, -0.000, 22.43
1, 0, -1.546, -0.001, -1.224, 0.000, -0.609, -1.062, 1.003, 7.143, -3.853, 0.147, -0.000, 22.42
1, 0, -1.309, -0.000, -1.036, 0.000, -0.533, -0.930, 0.930, 5.736, -3.819, 0.962, 0.000, 22.36
1, 0, -0.921, 0.001, -0.726, 0.000, -0.393, -0.689, 0.866, 4.087, -4.052, 1.828, 0.000, 22.24
1, 0, -0.655, 0.001, -0.512, 0.000, -0.290, -0.512, 0.809, 3.949, -4.297, 1.507, 0.000, 22.14
1, 0, -0.459, 0.001, -0.355, 0.000, -0.210, -0.372, 0.760, 3.841, -4.549, 1.343, -0.000, 22.05
1, 0, -0.303, 0.001, -0.231, 0.000, -0.143, -0.254, 0.715, 3.752, -4.804, 1.267, -0.000, 21.96
1, 0, -0.145, 0.002, -0.109, 0.000, -0.071, -0.128, 0.676, 3.677, -5.356, 1.455, 0.000, 21.86
1, 0, -0.007, 0.002, -0.006, 0.000, -0.004, -0.007, 0.640, 3.613, -5.610, 1.379, 0.000, 21.77
1, 0, 0.110, 0.002, 0.080, 0.000, 0.056, 0.101, 0.607, 3.557, -5.866, 1.352, -0.000, 21.68
