hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 22.06, 22.06, -69.30, 20.00, 4.63, 5.56, -5.72, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.06, 22.06, -36.60, 20.00, 4.63, 14.44, 4.26, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.09, 22.09, -28.41, 20.00, 4.63, 16.67, 6.74, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.08, 22.08, -32.39, 20.00, 4.63, 16.11, 6.28, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.05, 22.05, -37.43, 20.00, 4.63, 15.56, 5.61, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.00, 22.00, -42.97, 20.00, 4.63, 15.00, 5.15, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.94, 21.94, -48.70, 20.00, 4.63, 14.44, 4.70, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.89, 21.89, -54.07, 20.00, 4.63, 13.89, 4.03, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.84, 21.84, -56.42, 20.00, 4.63, 13.89, 4.03, 0.00, 9.42, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.86, 21.86, -47.35, 20.00, 4.63, 15.00, 5.15, 0.00, 87.92, 83.01, -51.34, 83.01, 0, 0
2.00, 5.70, 21.94, 21.94, -32.05, 20.00, 4.63, 16.11, 6.28, 113.62, 109.98, 74.87, -39.97, 74.87, 0, 0
2.00, 5.70, 22.07, 22.07, -13.16, 20.00, 4.63, 17.78, 7.87, 142.83, 172.00, 68.58, -27.02, 68.58, 0, 0
2.00, 5.70, 22.21, 22.21, 3.73, 20.00, 4.63, 18.89, 9.01, 234.40, 168.88, 64.72, -12.58, 64.72, 0, 0
2.00, 5.70, 22.35, 22.35, 18.51, 20.00, 4.63, 20.00, 10.15, 314.05, 124.23, 63.74, 2.71, 63.74, 0, 0
2.00, 5.70, 22.46, 22.46, 27.18, 20.00, 4.63, 20.56, 10.61, 286.09, 120.62, 65.77, 17.81, 65.77, 0, 0
2.00, 5.70, 22.53, 22.53, 29.52, 20.00, 4.63, 20.56, 10.61, 179.60, 129.16, 70.55, 31.77, 70.55, 0, 0
2.00, 5.70, 22.53, 22.53, 22.62, 20.00, 4.63, 20.00, 9.92, 89.04, 99.88, 77.56, 44.15, 77.56, 0, 0
2.00, 5.70, 22.49, 22.49, 11.77, 20.00, 4.63, 19.44, 9.46, 0.00, 65.94, 86.22, 55.01, 86.22, 0, 0
2.00, 5.70, 22.45, 22.45, 7.90, 20.00, 4.63, 18.89, 9.01, 0.00, 6.28, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.49, 22.49, 17.93, 20.00, 4.63, 18.33, 8.33, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.51, 22.51, 16.93, 20.00, 4.63, 17.78, 7.87, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.51, 22.51, 15.30, 20.00, 4.63, 17.22, 7.19, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.51, 22.51, 13.19, 20.00, 4.63, 16.67, 6.74, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.44, 22.44, -0.39, 20.00, 4.63, 16.11, 6.06, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.33, 22.33, -17.18, 20.00, 4.63, 15.56, 5.61, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.24, 22.24, -24.44, 20.00, 4.63, 15.00, 4.94, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.16, 22.16, -31.17, 20.00, 4.63, 14.44, 4.26, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.09, 22.09, -37.69, 20.00, 4.63, 13.89, 3.59, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.03, 22.03, -44.13, 20.00, 4.63, 13.33, 3.14, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.96, 21.96, -50.60, 20.00, 4.63, 12.78, 2.70, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.89, 21.89, -57.15, 20.00, 4.63, 12.22, 2.03, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.82, 21.82, -63.31, 20.00, 4.63, 11.67, 1.58, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.76, 21.76, -66.21, 20.00, 4.63, 11.67, 1.58, 0.00, 12.56, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.77, 21.77, -58.35, 20.00, 4.63, 12.78, 2.70, 0.00, 84.78, 83.01, -51.47, 83.01, 0, 0
2.00, 5.70, 21.84, 21.84, -43.65, 20.00, 4.63, 13.89, 3.81, 111.25, 112.33, 74.86, -40.11, 74.86, 0, 0
2.00, 5.70, 21.96, 21.96, -25.25, 20.00, 4.63, 15.56, 5.39, 160.37, 160.84, 68.55, -27.16, 68.55, 0, 0
2.00, 5.70, 22.09, 22.09, -8.76, 20.00, 4.63, 16.67, 6.51, 244.38, 165.24, 64.66, -12.71, 64.66, 0, 0
2.00, 5.70, 22.22, 22.22, 4.74, 20.00, 4.63, 17.78, 7.64, 313.59, 121.54, 63.65, 2.60, 63.65, 0, 0
2.00, 5.70, 22.31, 22.31, 11.03, 20.00, 4.63, 18.33, 8.09, 296.35, 91.59, 65.67, 17.73, 65.67, 0, 0
2.00, 5.70, 22.37, 22.37, 14.08, 20.00, 4.63, 18.33, 8.09, 185.93, 126.01, 70.43, 31.71, 70.43, 0, 0
2.00, 5.70, 22.35, 22.35, 4.35, 20.00, 4.63, 17.78, 7.64, 56.29, 104.18, 77.43, 44.11, 77.43, 0, 0
2.00, 5.70, 22.28, 22.28, -10.53, 20.00, 4.63, 16.67, 6.51, 0.00, 47.10, 86.09, 54.99, 86.09, 0, 0
2.00, 5.70, 22.23, 22.23, -14.25, 20.00, 4.63, 16.11, 6.06, 0.00, 6.28, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.27, 22.27, -2.42, 20.00, 4.63, 16.11, 6.06, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.28, 22.28, -3.93, 20.00, 4.63, 15.56, 5.61, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.29, 22.29, -3.47, 20.00, 4.63, 15.56, 5.61, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.28, 22.28, -5.86, 20.00, 4.63, 15.00, 5.15, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.22, 22.22, -17.13, 20.00, 4.63, 15.00, 4.94, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.11, 22.11, -33.96, 20.00, 4.63, 14.44, 4.48, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.04, 22.04, -38.66, 20.00, 4.63, 14.44, 4.26, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
