Nombre espacio, Area(m2)
"P02_E05", 5.88
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.855, 0.009, 0.868, 0.279, 1.309, 0.677, 0.851, 4.162, -9.011, 0.000, -0.000, 22.35
1, 0, -0.251, 0.003, -0.242, -0.078, -0.269, -0.134, 0.782, 4.015, -4.100, 0.274, 0.000, 22.33
1, 0, -0.406, 0.003, -0.361, -0.117, -0.360, -0.177, 0.721, 3.895, -2.931, -0.266, 0.000, 22.35
1, 0, -0.490, 0.003, -0.399, -0.130, -0.408, -0.203, 0.666, 3.792, -3.210, 0.379, -0.000, 22.32
1, 0, -0.511, 0.003, -0.373, -0.124, -0.393, -0.198, 0.617, 3.704, -3.478, 0.753, 0.000, 22.27
1, 0, -0.479, 0.003, -0.318, -0.108, -0.345, -0.176, 0.573, 3.627, -3.740, 0.963, -0.000, 22.21
1, 0, -0.409, 0.004, -0.252, -0.086, -0.282, -0.145, 0.533, 3.560, -3.999, 1.076, 0.000, 22.13
1, 0, -0.329, 0.004, -0.190, -0.065, -0.220, -0.114, 0.498, 3.568, -4.258, 1.107, -0.000, 22.06
1, 0, -0.270, 0.004, -0.149, -0.051, -0.172, -0.089, 0.507, 3.522, -4.226, 0.924, -0.000, 22.00
1, 0, -0.327, 0.004, -0.172, -0.060, -0.180, -0.091, 0.833, 3.481, -3.628, 0.139, 0.000, 21.99
1, 0, -0.230, 0.002, -0.116, -0.041, -0.097, -0.051, 1.243, 3.444, -3.076, -1.077, -0.000, 22.06
1, 0, -0.485, 0.001, -0.237, -0.084, -0.155, -0.078, 1.677, 3.411, -2.263, -1.787, 0.000, 22.18
1, 0, -0.701, 0.000, -0.335, -0.119, -0.142, -0.080, 2.014, 3.381, -1.763, -2.257, 0.000, 22.33
1, 0, -0.899, -0.000, -0.427, -0.151, -0.092, -0.072, 2.157, 3.355, -1.277, -2.592, -0.000, 22.50
1, 0, -1.399, -0.001, -0.675, -0.239, -0.114, -0.019, 2.673, 3.330, -1.076, -2.481, -0.000, 22.67
1, 0, -2.396, -0.002, -1.205, -0.425, -0.269, 0.241, 3.799, 3.561, -1.149, -2.154, 0.000, 22.81
1, 0, -3.093, -0.003, -1.662, -0.583, -0.509, 0.322, 4.695, 3.565, -1.477, -1.255, -0.000, 22.90
1, 0, -2.436, -0.002, -1.433, -0.499, -0.660, -0.188, 1.976, 3.567, -1.717, 1.393, 0.000, 22.80
1, 0, -1.974, -0.002, -1.299, -0.449, -0.717, -0.257, 1.562, 4.391, -1.980, 0.725, -0.000, 22.75
1, 0, -1.913, -0.002, -1.423, -0.490, -0.881, -0.345, 1.377, 6.528, -2.288, -0.562, -0.000, 22.79
1, 0, -1.745, -0.002, -1.463, -0.502, -1.004, -0.418, 1.241, 6.789, -2.588, -0.307, -0.000, 22.81
1, 0, -1.585, -0.002, -1.453, -0.499, -1.103, -0.481, 1.124, 7.010, -2.884, -0.127, -0.000, 22.82
1, 0, -1.465, -0.002, -1.411, -0.485, -1.175, -0.532, 1.023, 7.202, -3.175, 0.020, 0.000, 22.82
1, 0, -1.198, -0.001, -1.162, -0.400, -1.056, -0.493, 0.934, 5.817, -3.435, 0.994, 0.000, 22.75
1, 0, -0.849, 0.001, -0.800, -0.277, -0.789, -0.378, 0.856, 4.172, -3.669, 1.734, -0.000, 22.64
1, 0, -0.638, 0.001, -0.570, -0.198, -0.606, -0.296, 0.786, 4.025, -3.916, 1.410, 0.000, 22.54
1, 0, -0.491, 0.002, -0.408, -0.143, -0.465, -0.231, 0.725, 3.905, -4.168, 1.275, 0.000, 22.46
1, 0, -0.373, 0.003, -0.287, -0.101, -0.348, -0.175, 0.670, 3.802, -4.423, 1.233, -0.000, 22.38
1, 0, -0.269, 0.004, -0.190, -0.068, -0.244, -0.125, 0.621, 3.713, -4.678, 1.237, -0.000, 22.29
1, 0, -0.170, 0.004, -0.110, -0.040, -0.149, -0.077, 0.576, 3.636, -4.934, 1.264, -0.000, 22.21
1, 0, -0.072, 0.005, -0.043, -0.016, -0.061, -0.032, 0.537, 3.568, -5.189, 1.303, -0.000, 22.12
1, 0, 0.018, 0.005, 0.010, 0.004, 0.014, 0.008, 0.501, 3.576, -5.445, 1.310, 0.000, 22.04
1, 0, 0.081, 0.005, 0.042, 0.016, 0.062, 0.033, 0.524, 3.530, -5.406, 1.113, -0.000, 21.96
1, 0, 0.044, 0.005, 0.021, 0.008, 0.029, 0.015, 0.825, 3.488, -4.792, 0.357, 0.000, 21.94
1, 0, 0.155, 0.003, 0.070, 0.027, 0.080, 0.043, 1.250, 3.451, -4.224, -0.856, -0.000, 21.99
1, 0, -0.020, 0.001, -0.009, -0.003, -0.008, -0.004, 1.673, 3.418, -3.393, -1.654, -0.000, 22.10
1, 0, -0.210, 0.001, -0.088, -0.035, -0.065, -0.034, 2.025, 3.388, -2.879, -2.101, 0.000, 22.25
1, 0, -0.419, 0.000, -0.172, -0.069, -0.066, -0.055, 2.147, 3.361, -2.377, -2.350, 0.000, 22.40
1, 0, -0.855, -0.000, -0.353, -0.142, -0.135, -0.062, 2.577, 3.337, -2.163, -2.204, -0.000, 22.55
1, 0, -1.759, -0.001, -0.746, -0.300, -0.344, -0.018, 3.825, 3.567, -2.231, -1.991, -0.000, 22.68
1, 0, -2.284, -0.001, -1.017, -0.409, -0.620, -0.083, 3.631, 3.571, -2.530, -0.258, -0.000, 22.70
1, 0, -1.803, -0.001, -0.858, -0.345, -0.675, -0.285, 1.744, 3.572, -3.054, 1.704, 0.000, 22.59
1, 0, -1.456, -0.000, -0.748, -0.301, -0.657, -0.296, 1.424, 4.397, -3.315, 0.953, 0.000, 22.52
1, 0, -1.555, -0.000, -0.865, -0.349, -0.797, -0.369, 1.257, 6.533, -3.333, -0.522, 0.000, 22.56
1, 0, -1.525, -0.000, -0.906, -0.366, -0.896, -0.426, 1.136, 6.794, -3.633, -0.177, -0.000, 22.57
1, 0, -1.515, 0.000, -0.935, -0.380, -0.960, -0.464, 1.031, 7.015, -3.638, -0.154, -0.000, 22.58
1, 0, -1.490, 0.000, -0.929, -0.380, -1.014, -0.498, 0.940, 7.207, -3.931, 0.093, 0.000, 22.57
1, 0, -1.272, 0.001, -0.783, -0.322, -0.880, -0.437, 0.860, 5.821, -3.899, 0.911, -0.000, 22.51
1, 0, -0.887, 0.002, -0.531, -0.219, -0.627, -0.316, 0.789, 4.177, -4.135, 1.747, 0.000, 22.39
1, 0, -0.675, 0.002, -0.389, -0.161, -0.468, -0.238, 0.727, 4.029, -4.091, 1.263, 0.000, 22.31
1, 0, -0.516, 0.003, -0.285, -0.118, -0.357, -0.183, 0.671, 3.909, -4.346, 1.222, 0.000, 22.23
