hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 22.22, 22.22, -107.24, 20.00, 4.63, 5.56, 3.32, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.19, 22.19, -47.39, 20.00, 4.63, 14.44, 12.43, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.21, 22.21, -33.28, 20.00, 4.63, 16.67, 14.70, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.20, 22.20, -40.73, 20.00, 4.63, 16.11, 14.16, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.16, 22.16, -49.69, 20.00, 4.63, 15.56, 13.58, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.11, 22.11, -59.28, 20.00, 4.63, 15.00, 13.05, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.04, 22.04, -69.09, 20.00, 4.63, 14.44, 12.51, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.98, 21.98, -78.11, 20.00, 4.63, 13.89, 11.93, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.93, 21.93, -81.92, 20.00, 4.63, 13.89, 11.93, 0.00, 3.38, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.94, 21.94, -66.55, 20.00, 4.63, 15.00, 13.05, 0.00, 31.59, 0.00, -51.34, 83.01, 0, 0
2.00, 5.70, 22.02, 22.02, -40.69, 20.00, 4.63, 16.11, 14.16, 0.00, 57.72, 0.00, -39.97, 74.87, 0, 0
2.00, 5.70, 22.15, 22.15, -8.56, 20.00, 4.63, 17.78, 15.81, 0.00, 84.68, 0.00, -27.02, 68.58, 0, 0
2.00, 5.70, 22.31, 22.31, 20.14, 20.00, 4.63, 18.89, 16.93, 0.00, 98.23, 0.00, -12.58, 64.72, 0, 0
2.00, 5.70, 22.46, 22.46, 46.05, 20.00, 4.63, 20.00, 18.05, 0.00, 94.94, 0.00, 2.71, 63.74, 0, 0
2.00, 5.70, 22.60, 22.60, 62.07, 20.00, 4.63, 20.56, 18.58, 0.00, 89.17, 0.00, 17.81, 65.77, 0, 0
2.00, 5.70, 22.69, 22.69, 67.25, 20.00, 4.63, 20.56, 18.58, 0.00, 75.18, 0.00, 31.77, 70.55, 0, 0
2.00, 5.70, 22.71, 22.71, 56.03, 20.00, 4.63, 20.00, 18.00, 0.00, 50.15, 0.00, 44.15, 77.56, 0, 0
2.00, 5.70, 22.67, 22.67, 36.77, 20.00, 4.63, 19.44, 17.47, 0.00, 23.69, 0.00, 55.01, 86.22, 0, 0
2.00, 5.70, 22.64, 22.64, 30.52, 20.00, 4.63, 18.89, 16.93, 0.00, 2.26, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.68, 22.68, 49.11, 20.00, 4.63, 18.33, 16.35, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.70, 22.70, 46.98, 20.00, 4.63, 17.78, 15.81, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.71, 22.71, 43.95, 20.00, 4.63, 17.22, 15.23, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.71, 22.71, 40.18, 20.00, 4.63, 16.67, 14.70, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.64, 22.64, 15.43, 20.00, 4.63, 16.11, 14.12, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.51, 22.51, -14.75, 20.00, 4.63, 15.56, 13.58, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.41, 22.41, -27.06, 20.00, 4.63, 15.00, 13.01, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.33, 22.33, -38.53, 20.00, 4.63, 14.44, 12.43, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.24, 22.24, -49.63, 20.00, 4.63, 13.89, 11.85, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.17, 22.17, -60.59, 20.00, 4.63, 13.33, 11.31, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.09, 22.09, -71.54, 20.00, 4.63, 12.78, 10.78, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.01, 22.01, -82.58, 20.00, 4.63, 12.22, 10.20, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.93, 21.93, -92.86, 20.00, 4.63, 11.67, 9.67, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.87, 21.87, -97.54, 20.00, 4.63, 11.67, 9.67, 0.00, 4.51, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.87, 21.87, -84.11, 20.00, 4.63, 12.78, 10.78, 0.00, 30.46, 0.00, -51.47, 83.01, 0, 0
2.00, 5.70, 21.93, 21.93, -59.23, 20.00, 4.63, 13.89, 11.89, 0.00, 58.18, 0.00, -40.11, 74.86, 0, 0
2.00, 5.70, 22.06, 22.06, -27.81, 20.00, 4.63, 15.56, 13.54, 0.00, 83.48, 0.00, -27.16, 68.55, 0, 0
2.00, 5.70, 22.20, 22.20, 0.30, 20.00, 4.63, 16.67, 14.65, 0.00, 98.52, 0.00, -12.71, 64.66, 0, 0
2.00, 5.70, 22.34, 22.34, 24.14, 20.00, 4.63, 17.78, 15.77, 0.00, 93.90, 0.00, 2.60, 63.65, 0, 0
2.00, 5.70, 22.45, 22.45, 36.38, 20.00, 4.63, 18.33, 16.30, 0.00, 80.37, 0.00, 17.73, 65.67, 0, 0
2.00, 5.70, 22.54, 22.54, 42.72, 20.00, 4.63, 18.33, 16.30, 0.00, 75.06, 0.00, 31.71, 70.43, 0, 0
2.00, 5.70, 22.53, 22.53, 26.33, 20.00, 4.63, 17.78, 15.77, 0.00, 46.45, 0.00, 44.11, 77.43, 0, 0
2.00, 5.70, 22.46, 22.46, 0.27, 20.00, 4.63, 16.67, 14.65, 0.00, 16.92, 0.00, 54.99, 86.09, 0, 0
2.00, 5.70, 22.41, 22.41, -5.57, 20.00, 4.63, 16.11, 14.12, 0.00, 2.26, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.45, 22.45, 16.41, 20.00, 4.63, 16.11, 14.12, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.47, 22.47, 13.48, 20.00, 4.63, 15.56, 13.58, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.48, 22.48, 14.24, 20.00, 4.63, 15.56, 13.58, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.48, 22.48, 10.00, 20.00, 4.63, 15.00, 13.05, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.42, 22.42, -10.63, 20.00, 4.63, 15.00, 13.01, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.30, 22.30, -40.91, 20.00, 4.63, 14.44, 12.47, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.21, 22.21, -48.70, 20.00, 4.63, 14.44, 12.43, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.13, 22.13, -59.86, 20.00, 4.63, 13.89, 11.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.07, 22.07, -66.01, 20.00, 4.63, 13.89, 11.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
