hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 23.03, 23.03, -65.52, 20.00, 4.63, 5.56, 0.36, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.98, 22.98, -2.87, 20.00, 4.63, 14.44, 9.75, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.97, 22.97, 9.81, 20.00, 4.63, 16.67, 12.09, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.93, 22.93, -1.19, 20.00, 4.63, 16.11, 11.58, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.87, 22.87, -13.64, 20.00, 4.63, 15.56, 10.97, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.80, 22.80, -26.66, 20.00, 4.63, 15.00, 10.46, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.73, 22.73, -39.78, 20.00, 4.63, 14.44, 9.95, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.65, 22.65, -51.90, 20.00, 4.63, 13.89, 9.35, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.58, 22.58, -58.20, 20.00, 4.63, 13.89, 9.35, 0.00, 5.36, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.58, 22.58, -43.87, 20.00, 4.63, 15.00, 10.46, 0.00, 50.05, 51.46, -51.34, 83.01, 0, 0
2.00, 5.70, 22.85, 22.85, 63.88, 20.00, 4.63, 16.11, 11.58, 290.14, 74.84, 42.08, -39.97, 74.87, 0, 0
2.00, 5.70, 23.12, 23.12, 113.70, 20.00, 4.63, 17.78, 13.21, 325.04, 113.29, 33.80, -27.02, 68.58, 0, 0
2.00, 5.70, 23.49, 23.49, 200.79, 20.00, 4.63, 18.89, 14.33, 484.83, 121.37, 27.96, -12.58, 64.72, 0, 0
2.00, 5.70, 23.91, 23.91, 288.68, 20.00, 4.63, 20.00, 15.46, 635.69, 104.53, 26.41, 2.71, 63.74, 0, 0
2.00, 5.70, 24.19, 24.19, 305.23, 20.00, 4.63, 20.56, 15.97, 604.52, 99.47, 29.88, 17.81, 65.77, 0, 0
2.00, 5.70, 24.26, 24.26, 271.30, 20.00, 4.63, 20.56, 15.97, 431.40, 92.86, 36.90, 31.77, 70.55, 0, 0
2.00, 5.70, 24.18, 24.18, 218.23, 20.00, 4.63, 20.00, 15.35, 288.47, 66.44, 45.73, 44.15, 77.56, 0, 0
2.00, 5.70, 23.91, 23.91, 127.64, 20.00, 4.63, 19.44, 14.84, 0.00, 37.54, 55.32, 55.01, 86.22, 0, 0
2.00, 5.70, 23.75, 23.75, 114.84, 20.00, 4.63, 18.89, 14.33, 0.00, 3.57, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.72, 23.72, 130.26, 20.00, 4.63, 18.33, 13.72, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.69, 23.69, 122.96, 20.00, 4.63, 17.78, 13.21, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
