hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 23.94, 23.94, 15.22, 20.00, 4.63, 5.56, 5.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.85, 23.85, 41.29, 20.00, 4.63, 14.44, 14.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.82, 23.82, 44.29, 20.00, 4.63, 16.67, 16.67, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.74, 23.74, 34.88, 20.00, 4.63, 16.11, 16.11, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.65, 23.65, 24.41, 20.00, 4.63, 15.56, 15.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.54, 23.54, 13.57, 20.00, 4.63, 15.00, 15.00, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.43, 23.43, 2.71, 20.00, 4.63, 14.44, 14.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.32, 23.32, -7.57, 20.00, 4.63, 13.89, 13.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.22, 23.22, -13.57, 20.00, 4.63, 13.89, 13.89, 0.00, 1.89, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.23, 23.23, -1.52, 20.00, 4.63, 15.00, 15.00, 0.00, 17.67, 0.00, -51.34, 83.01, 0, 0
2.00, 5.70, 23.80, 23.80, 122.04, 20.00, 4.63, 16.11, 16.11, 0.00, 44.80, 0.00, -39.97, 74.87, 0, 0
2.00, 5.70, 24.27, 24.27, 173.63, 20.00, 4.63, 17.78, 17.78, 0.00, 63.09, 0.00, -27.02, 68.58, 0, 0
2.00, 5.70, 24.96, 24.96, 275.69, 20.00, 4.63, 18.89, 18.89, 0.00, 80.76, 0.00, -12.58, 64.72, 0, 0
2.00, 5.70, 25.75, 25.75, 378.84, 20.00, 4.63, 20.00, 20.00, 0.00, 87.70, 0.00, 2.71, 63.74, 0, 0
2.00, 5.70, 26.18, 26.18, 393.31, 20.00, 4.63, 20.56, 20.56, 0.00, 81.39, 0.00, 17.81, 65.77, 0, 0
2.00, 5.70, 26.17, 26.17, 345.62, 20.00, 4.63, 20.56, 20.56, 0.00, 61.83, 0.00, 31.77, 70.55, 0, 0
2.00, 5.70, 25.92, 25.92, 282.91, 20.00, 4.63, 20.00, 20.00, 0.00, 37.86, 0.00, 44.15, 77.56, 0, 0
2.00, 5.70, 25.37, 25.37, 181.14, 20.00, 4.63, 19.44, 19.44, 0.00, 13.25, 0.00, 55.01, 86.22, 0, 0
2.00, 5.70, 25.06, 25.06, 158.24, 20.00, 4.63, 18.89, 18.89, 0.00, 1.26, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.93, 24.93, 155.97, 20.00, 4.63, 18.33, 18.33, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.83, 24.83, 145.05, 20.00, 4.63, 17.78, 17.78, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.74, 24.74, 134.50, 20.00, 4.63, 17.22, 17.22, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.65, 24.65, 124.24, 20.00, 4.63, 16.67, 16.67, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.51, 24.51, 102.35, 20.00, 4.63, 16.11, 16.11, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.33, 24.33, 76.77, 20.00, 4.63, 15.56, 15.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.17, 24.17, 61.17, 20.00, 4.63, 15.00, 15.00, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.02, 24.02, 46.82, 20.00, 4.63, 14.44, 14.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.89, 23.89, 33.27, 20.00, 4.63, 13.89, 13.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.75, 23.75, 20.25, 20.00, 4.63, 13.33, 13.33, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.62, 23.62, 7.60, 20.00, 4.63, 12.78, 12.78, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.49, 23.49, -4.82, 20.00, 4.63, 12.22, 12.22, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.36, 23.36, -16.54, 20.00, 4.63, 11.67, 11.67, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.25, 23.25, -23.43, 20.00, 4.63, 11.67, 11.67, 0.00, 2.52, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.23, 23.23, -13.56, 20.00, 4.63, 12.78, 12.78, 0.00, 17.03, 0.00, -51.47, 83.01, 0, 0
2.00, 5.70, 23.77, 23.77, 106.55, 20.00, 4.63, 13.89, 13.89, 0.00, 44.80, 0.00, -40.11, 74.86, 0, 0
2.00, 5.70, 24.30, 24.30, 172.36, 20.00, 4.63, 15.56, 15.56, 0.00, 64.35, 0.00, -27.16, 68.55, 0, 0
2.00, 5.70, 24.98, 24.98, 269.44, 20.00, 4.63, 16.67, 16.67, 0.00, 82.02, 0.00, -12.71, 64.66, 0, 0
2.00, 5.70, 25.72, 25.72, 363.42, 20.00, 4.63, 17.78, 17.78, 0.00, 87.07, 0.00, 2.60, 63.65, 0, 0
2.00, 5.70, 26.15, 26.15, 380.79, 20.00, 4.63, 18.33, 18.33, 0.00, 77.60, 0.00, 17.73, 65.67, 0, 0
2.00, 5.70, 26.13, 26.13, 333.09, 20.00, 4.63, 18.33, 18.33, 0.00, 62.46, 0.00, 31.71, 70.43, 0, 0
2.00, 5.70, 25.69, 25.69, 231.35, 20.00, 4.63, 17.78, 17.78, 0.00, 32.18, 0.00, 44.11, 77.43, 0, 0
2.00, 5.70, 25.15, 25.15, 150.19, 20.00, 4.63, 16.67, 16.67, 0.00, 9.46, 0.00, 54.99, 86.09, 0, 0
2.00, 5.70, 24.84, 24.84, 128.58, 20.00, 4.63, 16.11, 16.11, 0.00, 1.26, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.72, 24.72, 128.45, 20.00, 4.63, 16.11, 16.11, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.62, 24.62, 117.12, 20.00, 4.63, 15.56, 15.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.53, 24.53, 109.06, 20.00, 4.63, 15.56, 15.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.44, 24.44, 98.71, 20.00, 4.63, 15.00, 15.00, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.31, 24.31, 79.62, 20.00, 4.63, 15.00, 15.00, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.13, 24.13, 54.30, 20.00, 4.63, 14.44, 14.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.98, 23.98, 41.86, 20.00, 4.63, 14.44, 14.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.84, 23.84, 28.12, 20.00, 4.63, 13.89, 13.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.72, 23.72, 18.09, 20.00, 4.63, 13.89, 13.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.59, 23.59, 6.01, 20.00, 4.63, 13.33, 13.33, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.48, 23.48, -2.79, 20.00, 4.63, 13.33, 13.33, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.36, 23.36, -13.93, 20.00, 4.63, 12.78, 12.78, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.26, 23.26, -21.47, 20.00, 4.63, 12.78, 12.78, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.17, 23.17, -26.80, 20.00, 4.63, 12.78, 12.78, 0.00, 2.52, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.19, 23.19, -10.70, 20.00, 4.63, 13.89, 13.89, 0.00, 23.34, 0.00, -51.61, 83.01, 0, 0
2.00, 5.70, 23.56, 23.56, 69.35, 20.00, 4.63, 15.56, 15.56, 0.00, 42.90, 0.00, -40.24, 74.84, 0, 0
2.00, 5.70, 24.22, 24.22, 179.72, 20.00, 4.63, 16.67, 16.67, 0.00, 71.29, 0.00, -27.29, 68.50, 0, 0
2.00, 5.70, 24.82, 24.82, 247.77, 20.00, 4.63, 18.33, 18.33, 0.00, 80.76, 0.00, -12.84, 64.59, 0, 0
2.00, 5.70, 25.15, 25.15, 262.96, 20.00, 4.63, 18.89, 18.89, 0.00, 77.60, 0.00, 2.49, 63.56, 0, 0
2.00, 5.70, 25.21, 25.21, 240.65, 20.00, 4.63, 18.89, 18.89, 0.00, 68.77, 0.00, 17.64, 65.56, 0, 0
2.00, 5.70, 25.27, 25.27, 242.46, 20.00, 4.63, 18.89, 18.89, 0.00, 57.41, 0.00, 31.65, 70.31, 0, 0
2.00, 5.70, 25.25, 25.25, 227.18, 20.00, 4.63, 18.89, 18.89, 0.00, 36.59, 0.00, 44.08, 77.30, 0, 0
2.00, 5.70, 24.78, 24.78, 127.06, 20.00, 4.63, 17.78, 17.78, 0.00, 11.99, 0.00, 54.97, 85.96, 0, 0
2.00, 5.70, 24.52, 24.52, 107.79, 20.00, 4.63, 17.22, 17.22, 0.00, 1.26, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.41, 24.41, 107.71, 20.00, 4.63, 16.67, 16.67, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.32, 24.32, 98.48, 20.00, 4.63, 16.11, 16.11, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.24, 24.24, 89.29, 20.00, 4.63, 15.56, 15.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.16, 24.16, 80.12, 20.00, 4.63, 15.00, 15.00, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 24.03, 24.03, 62.20, 20.00, 4.63, 15.00, 15.00, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.86, 23.86, 37.97, 20.00, 4.63, 14.44, 14.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.71, 23.71, 23.45, 20.00, 4.63, 13.89, 13.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.57, 23.57, 9.98, 20.00, 4.63, 13.33, 13.33, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.43, 23.43, -2.84, 20.00, 4.63, 12.78, 12.78, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.28, 23.28, -18.32, 20.00, 4.63, 11.67, 11.67, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.14, 23.14, -31.06, 20.00, 4.63, 11.11, 11.11, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
