hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 22.60, 22.60, -82.80, 20.00, 4.63, 5.56, 3.67, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.56, 22.56, -30.11, 20.00, 4.63, 14.44, 12.74, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.57, 22.57, -18.77, 20.00, 4.63, 16.67, 15.00, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.53, 22.53, -26.89, 20.00, 4.63, 16.11, 14.46, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.48, 22.48, -36.28, 20.00, 4.63, 15.56, 13.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.41, 22.41, -46.15, 20.00, 4.63, 15.00, 13.35, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.34, 22.34, -56.11, 20.00, 4.63, 14.44, 12.81, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.26, 22.26, -65.28, 20.00, 4.63, 13.89, 12.24, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.20, 22.20, -69.94, 20.00, 4.63, 13.89, 12.24, 0.00, 3.15, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.20, 22.20, -59.27, 20.00, 4.63, 15.00, 13.35, 0.00, 29.44, 50.59, -51.34, 83.01, 0, 0
2.00, 5.70, 22.43, 22.43, 13.07, 20.00, 4.63, 16.11, 14.46, 236.03, 55.72, 41.27, -39.97, 74.87, 0, 0
2.00, 5.70, 22.66, 22.66, 49.52, 20.00, 4.63, 17.78, 16.12, 262.37, 81.35, 33.15, -27.02, 68.58, 0, 0
2.00, 5.70, 22.98, 22.98, 110.61, 20.00, 4.63, 18.89, 17.23, 410.12, 95.53, 27.61, -12.58, 64.72, 0, 0
2.00, 5.70, 23.36, 23.36, 172.41, 20.00, 4.63, 20.00, 18.35, 556.32, 93.82, 26.52, 2.71, 63.74, 0, 0
2.00, 5.70, 23.59, 23.59, 181.26, 20.00, 4.63, 20.56, 18.89, 493.88, 87.97, 30.38, 17.81, 65.77, 0, 0
2.00, 5.70, 23.64, 23.64, 156.64, 20.00, 4.63, 20.56, 18.89, 331.99, 73.12, 37.63, 31.77, 70.55, 0, 0
2.00, 5.70, 23.56, 23.56, 116.02, 20.00, 4.63, 20.00, 18.31, 176.70, 48.25, 46.57, 44.15, 77.56, 0, 0
2.00, 5.70, 23.34, 23.34, 61.07, 20.00, 4.63, 19.44, 17.77, 0.00, 22.08, 56.19, 55.01, 86.22, 0, 0
2.00, 5.70, 23.22, 23.22, 53.36, 20.00, 4.63, 18.89, 17.23, 0.00, 2.10, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.21, 23.21, 67.10, 20.00, 4.63, 18.33, 16.66, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.19, 23.19, 62.56, 20.00, 4.63, 17.78, 16.12, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
