Nombre espacio, Area(m2)
"P02_E06", 9.60
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 1.260, 0.012, 0.968, 0.000, 0.868, 0.939, 0.647, 4.213, -8.908, 0.000, 0.000, 22.15
1, 0, -0.359, 0.005, -0.275, 0.000, -0.041, -0.193, 0.595, 4.072, -4.002, 0.198, 0.000, 22.14
1, 0, -0.536, 0.005, -0.405, 0.000, -0.103, -0.254, 0.549, 3.955, -2.838, -0.374, -0.000, 22.17
1, 0, -0.605, 0.005, -0.448, 0.000, -0.128, -0.290, 0.507, 3.854, -3.123, 0.227, 0.000, 22.15
1, 0, -0.593, 0.005, -0.425, 0.000, -0.120, -0.284, 0.470, 3.766, -3.396, 0.577, 0.000, 22.11
1, 0, -0.530, 0.005, -0.368, 0.000, -0.091, -0.254, 0.436, 3.688, -3.664, 0.778, -0.000, 22.06
1, 0, -0.436, 0.005, -0.296, 0.000, -0.052, -0.211, 0.406, 3.620, -3.929, 0.894, 0.000, 22.00
1, 0, -0.339, 0.006, -0.226, 0.000, -0.012, -0.167, 0.379, 3.626, -4.194, 0.929, 0.000, 21.94
1, 0, -0.275, 0.006, -0.180, 0.000, 0.016, -0.133, 0.406, 3.578, -4.168, 0.750, -0.000, 21.89
1, 0, -0.348, 0.006, -0.226, 0.000, -0.006, -0.146, 0.828, 3.535, -3.578, -0.065, 0.000, 21.89
1, 0, -0.411, 0.005, -0.263, 0.000, -0.009, -0.143, 1.321, 3.497, -3.023, -0.974, -0.000, 21.96
1, 0, -0.734, 0.004, -0.465, 0.000, -0.058, -0.191, 1.862, 3.462, -2.206, -1.674, 0.000, 22.07
