Nombre espacio, Area(m2)
"P02_E03", 12.40
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.065, 0.010, 0.424, 0.000, 0.255, 0.297, 4.260, 4.069, -9.380, 0.000, 0.000, 23.03
1, 0, -0.389, -0.030, -2.135, 0.000, -0.925, -0.860, 3.984, 3.936, -4.437, 0.856, -0.000, 22.98
1, 0, -0.501, -0.032, -2.228, 0.000, -0.864, -0.747, 3.739, 3.834, -3.254, 0.053, 0.000, 22.97
1, 0, -0.570, -0.029, -2.090, 0.000, -0.838, -0.790, 3.521, 3.749, -3.528, 0.576, -0.000, 22.93
1, 0, -0.623, -0.025, -1.876, 0.000, -0.779, -0.793, 3.324, 3.677, -3.792, 0.888, -0.000, 22.87
1, 0, -0.639, -0.021, -1.643, 0.000, -0.707, -0.768, 3.147, 3.615, -4.051, 1.068, 0.000, 22.80
1, 0, -0.621, -0.017, -1.416, 0.000, -0.631, -0.726, 2.986, 3.561, -4.307, 1.170, -0.000, 22.73
1, 0, -0.583, -0.014, -1.213, 0.000, -0.561, -0.677, 2.839, 3.581, -4.563, 1.190, -0.000, 22.65
1, 0, -0.559, -0.012, -1.078, 0.000, -0.499, -0.616, 2.769, 3.545, -4.529, 0.979, 0.000, 22.58
1, 0, -0.639, -0.012, -1.155, 0.000, -0.472, -0.549, 3.189, 3.513, -3.933, 0.058, -0.000, 22.58
1, 0, -1.716, -0.034, -2.929, 0.000, -0.753, 0.135, 9.429, 3.484, -3.486, -4.131, -0.000, 22.85
1, 0, -2.630, -0.049, -4.289, 0.000, -0.663, -0.419, 11.346, 3.458, -2.746, -4.007, -0.000, 23.12
1, 0, -3.472, -0.061, -5.495, 0.000, -0.409, -2.033, 15.908, 3.435, -2.355, -5.518, 0.000, 23.49
1, 0, -4.089, -0.069, -6.415, 0.000, -0.460, -4.410, 20.436, 3.413, -1.998, -6.410, 0.000, 23.91
1, 0, -4.433, -0.075, -7.140, 0.000, -0.522, -5.749, 20.506, 3.394, -1.851, -4.130, -0.000, 24.19
1, 0, -4.406, -0.078, -7.585, 0.000, -0.568, -5.490, 17.430, 3.626, -1.886, -1.043, 0.000, 24.26
1, 0, -3.973, -0.077, -7.656, 0.000, -0.644, -4.273, 13.853, 3.631, -2.130, 1.269, 0.000, 24.18
1, 0, -3.320, -0.074, -7.562, 0.000, -0.972, -1.713, 8.316, 3.633, -2.283, 3.977, 0.000, 23.91
1, 0, -2.393, -0.066, -6.823, 0.000, -1.237, -0.925, 7.143, 4.452, -2.492, 2.340, -0.000, 23.75
1, 0, -1.814, -0.065, -6.771, 0.000, -1.467, -0.586, 6.430, 6.566, -2.765, 0.472, -0.000, 23.72
1, 0, -1.347, -0.064, -6.717, 0.000, -1.677, -0.278, 5.866, 6.793, -3.040, 0.465, 0.000, 23.69
1, 0, -1.039, -0.061, -6.546, 0.000, -1.856, -0.047, 5.386, 6.979, -3.315, 0.500, 0.000, 23.66
1, 0, -0.825, -0.053, -5.818, 0.000, -1.844, -0.533, 4.972, 7.138, -3.589, 0.551, 0.000, 23.62
1, 0, -0.695, -0.043, -4.779, 0.000, -1.676, -0.834, 4.613, 5.732, -3.831, 1.512, -0.000, 23.52
1, 0, -0.599, -0.031, -3.637, 0.000, -1.394, -0.929, 4.299, 4.088, -4.049, 2.252, 0.000, 23.37
