Nombre espacio, Area(m2)
"P01_E02", 5.45
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, -1.123, 0.005, 0.000, -1.027, -0.843, -2.169, 10.648, 4.076, -9.567, 0.000, -0.000, 23.94
1, 0, -2.896, 0.000, 0.000, -2.593, -1.500, -3.267, 9.824, 3.931, -4.745, 1.247, -0.000, 23.85
1, 0, -3.057, -0.000, 0.000, -2.617, -1.338, -2.839, 9.080, 3.815, -3.579, 0.534, 0.000, 23.82
1, 0, -2.905, 0.000, 0.000, -2.352, -1.250, -2.914, 8.406, 3.717, -3.827, 1.124, -0.000, 23.74
1, 0, -2.735, 0.001, 0.000, -2.048, -1.138, -2.873, 7.793, 3.632, -4.065, 1.433, 0.000, 23.65
1, 0, -2.532, 0.002, 0.000, -1.761, -1.026, -2.767, 7.235, 3.557, -4.299, 1.591, -0.000, 23.54
1, 0, -2.301, 0.002, 0.000, -1.508, -0.923, -2.626, 6.725, 3.492, -4.532, 1.671, -0.000, 23.43
1, 0, -2.073, 0.003, 0.000, -1.293, -0.832, -2.478, 6.259, 3.502, -4.765, 1.676, 0.000, 23.32
1, 0, -1.935, 0.003, 0.000, -1.156, -0.756, -2.299, 6.019, 3.456, -4.718, 1.386, -0.000, 23.22
1, 0, -2.239, 0.003, 0.000, -1.285, -0.780, -2.178, 7.222, 3.415, -4.141, -0.017, -0.000, 23.23
1, 0, -7.831, -0.003, 0.000, -4.325, -1.591, -0.912, 23.743, 3.378, -3.856, -8.603, -0.000, 23.80
1, 0, -10.512, -0.004, 0.000, -5.615, -1.598, -4.139, 28.841, 3.344, -3.238, -7.080, -0.000, 24.27
1, 0, -12.253, -0.004, 0.000, -6.396, -1.319, -11.546, 41.515, 3.314, -3.015, -10.297, 0.000, 24.96
1, 0, -13.380, -0.004, 0.000, -6.921, -1.745, -20.579, 54.087, 3.286, -2.846, -11.897, 0.000, 25.75
1, 0, -14.174, -0.007, 0.000, -7.455, -1.822, -24.493, 53.903, 3.261, -2.778, -6.434, 0.000, 26.18
1, 0, -14.234, -0.009, 0.000, -7.792, -1.734, -22.215, 45.183, 3.492, -2.775, 0.084, 0.000, 26.17
1, 0, -13.498, -0.010, 0.000, -7.853, -1.633, -17.083, 35.687, 3.495, -2.929, 3.823, 0.000, 25.92
1, 0, -12.805, -0.009, 0.000, -8.040, -1.796, -7.705, 21.513, 3.495, -2.936, 8.284, 0.000, 25.37
1, 0, -10.707, -0.007, 0.000, -7.328, -1.947, -4.342, 18.405, 4.327, -3.064, 4.661, 0.000, 25.06
1, 0, -9.615, -0.007, 0.000, -7.184, -2.140, -2.708, 16.547, 6.485, -3.283, 1.905, 0.000, 24.93
1, 0, -8.846, -0.006, 0.000, -7.160, -2.359, -1.401, 15.052, 6.742, -3.516, 1.495, -0.000, 24.83
1, 0, -8.325, -0.006, 0.000, -7.171, -2.598, -0.192, 13.748, 6.958, -3.756, 1.343, 0.000, 24.74
1, 0, -6.944, -0.004, 0.000, -6.230, -2.467, -1.391, 12.596, 7.146, -3.998, 1.293, -0.000, 24.65
1, 0, -5.542, -0.002, 0.000, -5.068, -2.184, -2.437, 11.572, 5.740, -4.213, 2.134, 0.000, 24.51
1, 0, -4.357, -0.002, 0.000, -3.984, -1.860, -2.899, 10.655, 4.077, -4.407, 2.777, 0.000, 24.33
1, 0, -3.576, -0.001, 0.000, -3.214, -1.619, -3.111, 9.830, 3.932, -4.616, 2.375, 0.000, 24.17
1, 0, -3.019, 0.000, 0.000, -2.633, -1.426, -3.163, 9.085, 3.816, -4.832, 2.170, 0.000, 24.02
1, 0, -2.599, 0.001, 0.000, -2.175, -1.262, -3.109, 8.411, 3.718, -5.052, 2.066, -0.000, 23.89
1, 0, -2.266, 0.002, 0.000, -1.805, -1.118, -2.982, 7.798, 3.633, -5.275, 2.014, -0.000, 23.75
1, 0, -1.992, 0.002, 0.000, -1.502, -0.990, -2.808, 7.240, 3.558, -5.500, 1.991, 0.000, 23.62
1, 0, -1.758, 0.003, 0.000, -1.249, -0.874, -2.606, 6.730, 3.493, -5.726, 1.987, 0.000, 23.49
1, 0, -1.560, 0.004, 0.000, -1.042, -0.773, -2.396, 6.263, 3.503, -5.954, 1.956, 0.000, 23.36
1, 0, -1.459, 0.004, 0.000, -0.915, -0.696, -2.192, 6.085, 3.457, -5.899, 1.614, 0.000, 23.25
1, 0, -1.699, 0.004, 0.000, -1.001, -0.723, -2.151, 7.173, 3.416, -5.303, 0.283, -0.000, 23.23
1, 0, -7.360, -0.003, 0.000, -4.075, -2.005, -0.146, 23.386, 3.379, -4.996, -8.179, 0.000, 23.77
1, 0, -10.654, -0.005, 0.000, -5.575, -2.196, -3.365, 30.713, 3.345, -4.394, -7.869, 0.000, 24.30
1, 0, -12.901, -0.005, 0.000, -6.456, -1.876, -10.455, 42.754, 3.314, -4.161, -10.214, 0.000, 24.98
