Nombre espacio, Area(m2)
"P01_E04", 6.47
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.758, 0.008, 0.000, 0.393, 0.551, 1.423, 1.709, 4.028, -8.871, 0.000, -0.000, 22.60
1, 0, -0.654, 0.003, 0.000, -0.339, 0.006, -0.873, 1.570, 3.882, -4.096, 0.502, 0.000, 22.57
1, 0, -0.758, 0.003, 0.000, -0.386, -0.016, -0.881, 1.445, 3.767, -2.960, -0.213, 0.000, 22.58
1, 0, -0.812, 0.003, 0.000, -0.403, -0.025, -0.950, 1.333, 3.669, -3.230, 0.415, -0.000, 22.55
1, 0, -0.796, 0.003, 0.000, -0.378, -0.013, -0.928, 1.232, 3.586, -3.489, 0.784, -0.000, 22.50
1, 0, -0.733, 0.003, 0.000, -0.333, 0.009, -0.854, 1.140, 3.513, -3.742, 0.996, 0.000, 22.43
1, 0, -0.640, 0.004, 0.000, -0.281, 0.038, -0.753, 1.057, 3.449, -3.992, 1.118, -0.000, 22.36
1, 0, -0.545, 0.004, 0.000, -0.232, 0.067, -0.653, 0.981, 3.461, -4.241, 1.157, -0.000, 22.28
1, 0, -0.488, 0.004, 0.000, -0.202, 0.085, -0.575, 1.076, 3.417, -4.211, 0.895, -0.000, 22.22
1, 0, -0.701, 0.004, 0.000, -0.284, 0.031, -0.704, 2.406, 3.378, -3.652, -0.477, -0.000, 22.25
1, 0, -0.899, 0.002, 0.000, -0.356, -0.006, -0.738, 3.820, 3.342, -3.148, -2.017, 0.000, 22.39
1, 0, -1.601, 0.001, 0.000, -0.619, -0.115, -0.946, 5.451, 3.309, -2.401, -3.079, -0.000, 22.59
1, 0, -2.348, -0.000, 0.000, -0.892, -0.191, -0.995, 6.563, 3.280, -1.955, -3.462, -0.000, 22.82
1, 0, -2.960, -0.001, 0.000, -1.113, -0.223, -0.917, 6.887, 3.253, -1.510, -3.416, 0.000, 23.05
1, 0, -3.669, -0.002, 0.000, -1.381, -0.265, -0.876, 7.019, 3.229, -1.323, -2.733, 0.000, 23.23
1, 0, -4.223, -0.002, 0.000, -1.612, -0.312, -0.979, 6.681, 3.462, -1.377, -1.638, 0.000, 23.34
1, 0, -4.118, -0.002, 0.000, -1.613, -0.334, -1.277, 5.671, 3.465, -1.659, -0.133, 0.000, 23.35
1, 0, -3.703, -0.002, 0.000, -1.505, -0.335, -1.567, 4.396, 3.466, -1.899, 1.149, 0.000, 23.28
1, 0, -3.123, -0.001, 0.000, -1.327, -0.308, -1.726, 3.167, 4.298, -2.141, 1.160, -0.000, 23.20
1, 0, -3.013, -0.001, 0.000, -1.343, -0.332, -1.931, 2.749, 6.457, -2.426, -0.160, -0.000, 23.21
1, 0, -2.820, -0.001, 0.000, -1.317, -0.342, -2.057, 2.477, 6.713, -2.706, 0.052, 0.000, 23.21
1, 0, -2.612, -0.001, 0.000, -1.270, -0.345, -2.149, 2.245, 6.925, -2.983, 0.189, -0.000, 23.19
1, 0, -2.416, -0.001, 0.000, -1.213, -0.343, -2.215, 2.044, 7.109, -3.257, 0.291, -0.000, 23.17
1, 0, -2.004, 0.000, 0.000, -1.028, -0.286, -2.020, 1.867, 5.698, -3.499, 1.272, 0.000, 23.09
1, 0, -1.480, 0.001, 0.000, -0.767, -0.186, -1.619, 1.710, 4.030, -3.717, 2.028, -0.000, 22.95
1, 0, -1.137, 0.002, 0.000, -0.591, -0.114, -1.335, 1.571, 3.884, -3.948, 1.669, 0.000, 22.84
1, 0, -0.895, 0.002, 0.000, -0.461, -0.056, -1.113, 1.446, 3.768, -4.186, 1.495, -0.000, 22.74
1, 0, -0.709, 0.003, 0.000, -0.360, -0.005, -0.926, 1.334, 3.670, -4.427, 1.420, 0.000, 22.65
1, 0, -0.559, 0.003, 0.000, -0.277, 0.041, -0.757, 1.232, 3.587, -4.669, 1.399, 0.000, 22.55
1, 0, -0.430, 0.004, 0.000, -0.207, 0.084, -0.600, 1.141, 3.514, -4.913, 1.408, -0.000, 22.46
1, 0, -0.316, 0.004, 0.000, -0.148, 0.125, -0.452, 1.058, 3.450, -5.156, 1.434, 0.000, 22.36
1, 0, -0.221, 0.005, 0.000, -0.099, 0.163, -0.321, 0.982, 3.462, -5.400, 1.430, -0.000, 22.27
1, 0, -0.172, 0.005, 0.000, -0.074, 0.182, -0.243, 1.131, 3.418, -5.363, 1.116, -0.000, 22.20
1, 0, -0.339, 0.005, 0.000, -0.140, 0.126, -0.417, 2.360, 3.379, -4.784, -0.188, 0.000, 22.21
1, 0, -0.507, 0.003, 0.000, -0.201, 0.081, -0.519, 3.842, 3.343, -4.264, -1.778, 0.000, 22.33
1, 0, -1.055, 0.002, 0.000, -0.401, -0.033, -0.833, 5.392, 3.310, -3.499, -2.884, 0.000, 22.52
1, 0, -1.705, 0.000, 0.000, -0.624, -0.131, -1.049, 6.568, 3.281, -3.039, -3.301, 0.000, 22.74
1, 0, -2.242, -0.000, 0.000, -0.799, -0.185, -1.133, 6.833, 3.254, -2.578, -3.149, 0.000, 22.95
1, 0, -2.728, -0.001, 0.000, -0.956, -0.232, -1.256, 6.580, 3.230, -2.372, -2.265, 0.000, 23.10
1, 0, -3.276, -0.001, 0.000, -1.143, -0.297, -1.422, 6.599, 3.462, -2.422, -1.499, -0.000, 23.20
1, 0, -3.329, -0.001, 0.000, -1.170, -0.327, -1.719, 5.436, 3.465, -2.692, 0.338, 0.000, 23.18
