0 ; 60.764145
1 ; 90.434280
2 ; 116.229530
3 ; 110.912521
4 ; 89.265694
5 ; 111.601257
6 ; 117.662712
7 ; 91.772369
8 ; 220.045319
"P02_E05_PE022_V"; 0.000000; 2.000000; 60764.265625; 46391.074219; 46391.074219; 46391.074219; 3340.158691
"P03_E01_PE001_V"; 270.000000; 1.000000; 117662.789062; 117620.578125; 117620.578125; 46045.281250; 3315.258057
"P03_E01_PE003_V"; 270.000000; 1.000000; 117662.789062; 82184.593750; 82184.593750; 82184.593750; 5917.293457
"P03_E01_PE005_V"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P03_E01_PE005_V_1"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P03_E01_PE005_V_2"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P03_E02_PE006_V"; 270.000000; 1.000000; 117662.789062; 80236.390625; 80236.390625; 80236.390625; 5777.020996
"P03_E02_PE009_V"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P03_E02_PE009_V_3"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P03_E02_PE009_V_4"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P03_E02_PE011_V"; 180.000000; 2.000000; 89265.695312; 75276.648438; 75276.648438; 75276.648438; 5419.921387
"P03_E02_ME001_V01"; 270.000000; 1.000000; 117662.789062; 117620.578125; 117620.578125; 46045.281250; 3315.258057
"P03_E03_PE013_V"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P03_E03_PE013_V_5"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P03_E03_PE013_V_6"; 180.000000; 2.000000; 89265.695312; 88208.734375; 88208.734375; 88208.734375; 6351.028809
"P03_E03_PE014_V"; 90.000000; 1.000000; 116229.601562; 116187.367188; 116187.367188; 48965.140625; 3525.488281
"P03_E03_PE016_V"; 90.000000; 1.000000; 116229.601562; 79016.117188; 79016.117188; 79016.117188; 5689.161133
"P03_E04_PE018_V"; 90.000000; 1.000000; 116229.601562; 82063.351562; 82063.351562; 82063.351562; 5908.568359
"P03_E04_PE020_V"; 90.000000; 1.000000; 116229.601562; 116187.367188; 116187.367188; 48965.140625; 3525.488281
"P03_E04_PE021_V"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P03_E04_PE021_V_7"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P03_E04_PE021_V_8"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P03_E05_PE022_V"; 0.000000; 2.000000; 60764.265625; 47916.503906; 47916.503906; 47916.503906; 3449.985596
"P04_E01_PE001_V"; 270.000000; 1.000000; 117662.789062; 117620.578125; 117620.578125; 46045.281250; 3315.258057
"P04_E01_PE003_V"; 270.000000; 1.000000; 117662.789062; 104498.023438; 104498.023438; 104498.023438; 7523.854492
"P04_E01_PE005_V"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P04_E01_PE005_V_1"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P04_E01_PE005_V_2"; 0.000000; 2.000000; 60764.265625; 59443.316406; 59443.316406; 59443.316406; 4279.916992
"P04_E02_PE006_V"; 270.000000; 1.000000; 117662.789062; 106804.210938; 106804.210938; 106804.210938; 7689.905273
