Nombre espacio, Area(m2)
"P04_E13", 144.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, -0.026, -0.000, -0.063, 0.000, -0.021, -0.227, 0.813, 0.655, -1.132, 0.000, -0.000, 17.98
0, 0, -0.095, -0.000, -0.231, 0.000, -0.065, -0.678, 0.768, 0.621, -0.596, 0.275, -0.000, 17.96
0, 0, -0.068, -0.000, -0.163, 0.000, -0.042, -0.437, 0.726, 0.590, -0.438, -0.168, 0.000, 17.97
0, 0, -0.093, -0.000, -0.222, 0.000, -0.058, -0.603, 0.688, 0.561, -0.476, 0.202, -0.000, 17.95
0, 0, -0.109, -0.000, -0.253, 0.000, -0.067, -0.702, 0.653, 0.534, -0.513, 0.457, 0.000, 17.91
0, 0, -0.117, -0.000, -0.267, 0.000, -0.072, -0.759, 0.621, 0.509, -0.548, 0.633, -0.000, 17.84
1, 1, -1.434, -0.000, -3.242, 0.000, -0.881, -9.230, 0.590, 5.267, -8.455, -21.558, -38.944, 20.00
1, 1, -1.379, -0.000, -3.094, 0.000, -0.860, -9.011, 0.562, 5.511, -8.943, 0.000, -17.214, 20.00
1, 1, -1.346, -0.000, -3.003, 0.000, -0.834, -8.739, 0.686, 5.678, -8.943, 0.000, -16.502, 20.00
1, 1, -1.325, -0.000, -2.943, 0.000, -0.754, -7.829, 2.182, 5.807, -7.970, 0.000, -12.833, 20.00
1, 1, -1.306, -0.000, -2.889, 0.000, -0.656, -6.928, 3.647, 5.915, -7.005, 0.000, -9.222, 20.00
1, 1, -1.288, -0.000, -2.840, 0.000, -0.555, -5.806, 5.371, 6.008, -5.571, 0.000, -4.681, 20.00
1, 1, -1.268, -0.000, -2.790, 0.000, -0.539, -5.503, 5.143, 6.091, -5.097, 0.000, -3.964, 20.00
1, 1, -1.247, -0.000, -2.751, 0.000, -0.568, -5.790, 4.017, 6.166, -5.571, 0.000, -5.744, 20.00
0, 0, -0.893, -0.000, -1.984, 0.000, -0.454, -4.688, 2.314, 1.453, -0.506, 4.758, -0.000, 19.52
0, 0, -0.713, -0.000, -1.604, 0.000, -0.357, -3.672, 3.137, 1.250, -0.489, 2.448, -0.000, 19.28
0, 0, -0.604, -0.000, -1.380, 0.000, -0.306, -3.147, 3.236, 1.121, -0.478, 1.558, 0.000, 19.12
0, 0, -0.495, -0.000, -1.147, 0.000, -0.272, -2.811, 2.083, 1.026, -0.503, 2.118, -0.000, 18.91
0, 0, -0.393, -0.000, -0.923, 0.000, -0.230, -2.387, 1.381, 0.950, -0.528, 2.129, -0.000, 18.70
0, 0, -0.313, -0.000, -0.742, 0.000, -0.187, -1.947, 1.176, 0.887, -0.517, 1.642, 0.000, 18.53
0, 0, -0.265, -0.000, -0.630, 0.000, -0.164, -1.711, 1.075, 0.832, -0.546, 1.409, 0.000, 18.39
0, 0, -0.224, -0.000, -0.534, 0.000, -0.141, -1.468, 0.996, 0.783, -0.539, 1.126, 0.000, 18.28
0, 0, -0.202, -0.000, -0.481, 0.000, -0.131, -1.365, 0.930, 0.738, -0.571, 1.081, 0.000, 18.17
0, 0, -0.179, -0.000, -0.422, 0.000, -0.116, -1.211, 0.872, 0.698, -0.564, 0.921, -0.000, 18.08
0, 0, -0.161, -0.000, -0.377, 0.000, -0.105, -1.094, 0.821, 0.662, -0.559, 0.813, 0.000, 18.00
0, 0, -0.155, -0.000, -0.359, 0.000, -0.103, -1.074, 0.775, 0.628, -0.593, 0.880, 0.000, 17.91
0, 0, -0.149, -0.000, -0.340, 0.000, -0.100, -1.047, 0.734, 0.597, -0.626, 0.931, -0.000, 17.82
0, 0, -0.142, -0.000, -0.321, 0.000, -0.097, -1.018, 0.695, 0.567, -0.660, 0.975, -0.000, 17.72
0, 0, -0.135, -0.000, -0.302, 0.000, -0.094, -0.988, 0.660, 0.540, -0.693, 1.012, -0.000, 17.62
0, 0, -0.122, -0.000, -0.268, 0.000, -0.084, -0.885, 0.627, 0.515, -0.687, 0.903, -0.000, 17.53
1, 1, -1.505, -0.000, -3.277, 0.000, -1.054, -11.097, 0.597, 5.273, -10.911, -24.705, -46.680, 20.00
1, 1, -1.453, -0.000, -3.120, 0.000, -1.028, -10.843, 0.568, 5.516, -11.408, 0.000, -21.768, 20.00
1, 1, -1.430, -0.000, -3.025, 0.000, -1.001, -10.555, 0.692, 5.683, -11.408, 0.000, -21.044, 20.00
1, 1, -1.426, -0.000, -2.972, 0.000, -0.922, -9.662, 2.037, 5.812, -10.416, 0.000, -17.548, 20.00
1, 1, -1.428, -0.000, -2.934, 0.000, -0.812, -8.555, 3.552, 5.920, -8.943, 0.000, -13.200, 20.00
1, 1, -1.432, -0.000, -2.903, 0.000, -0.704, -7.380, 5.274, 6.013, -7.486, 0.000, -8.620, 20.00
1, 1, -1.427, -0.000, -2.862, 0.000, -0.685, -7.068, 5.014, 6.096, -7.005, 0.000, -7.937, 20.00
1, 1, -1.418, -0.000, -2.829, 0.000, -0.650, -6.659, 5.871, 6.171, -7.005, 0.000, -6.519, 20.00
0, 0, -1.210, -0.000, -2.417, 0.000, -0.533, -5.437, 6.044, 1.458, -0.521, 2.617, -0.000, 19.74
0, 0, -1.041, -0.000, -2.095, 0.000, -0.455, -4.730, 5.662, 1.254, -0.508, 1.911, -0.000, 19.55
0, 0, -0.853, -0.000, -1.739, 0.000, -0.396, -4.109, 4.308, 1.125, -0.493, 2.156, 0.000, 19.33
0, 0, -0.679, -0.000, -1.408, 0.000, -0.356, -3.697, 2.660, 1.030, -0.551, 3.002, 0.000, 19.03
0, 0, -0.524, -0.000, -1.107, 0.000, -0.294, -3.067, 1.799, 0.954, -0.571, 2.811, 0.000, 18.75
0, 0, -0.410, -0.000, -0.879, 0.000, -0.237, -2.469, 1.534, 0.890, -0.556, 2.126, -0.000, 18.54
0, 0, -0.337, -0.000, -0.732, 0.000, -0.203, -2.121, 1.391, 0.835, -0.584, 1.751, 0.000, 18.36
0, 0, -0.280, -0.000, -0.614, 0.000, -0.172, -1.799, 1.280, 0.786, -0.575, 1.374, -0.000, 18.23
0, 0, -0.247, -0.000, -0.544, 0.000, -0.157, -1.641, 1.188, 0.742, -0.606, 1.264, 0.000, 18.10
0, 0, -0.216, -0.000, -0.474, 0.000, -0.138, -1.444, 1.109, 0.702, -0.598, 1.059, 0.000, 17.99
0, 0, -0.200, -0.000, -0.436, 0.000, -0.130, -1.368, 1.040, 0.665, -0.631, 1.059, 0.000, 17.89
0, 0, -0.179, -0.000, -0.388, 0.000, -0.117, -1.231, 0.978, 0.631, -0.624, 0.931, -0.000, 17.79
0, 0, -0.171, -0.000, -0.366, 0.000, -0.114, -1.193, 0.922, 0.600, -0.658, 0.980, -0.000, 17.70
0, 0, -0.155, -0.000, -0.329, 0.000, -0.103, -1.083, 0.871, 0.570, -0.652, 0.881, 0.000, 17.61
0, 0, -0.143, -0.000, -0.301, 0.000, -0.095, -0.995, 0.824, 0.543, -0.646, 0.812, 0.000, 17.53
0, 0, -0.141, -0.000, -0.293, 0.000, -0.094, -0.994, 0.781, 0.517, -0.680, 0.905, 0.000, 17.44
1, 1, -1.628, -0.000, -3.342, 0.000, -1.082, -11.392, 0.741, 5.275, -10.416, -25.639, -47.483, 20.00
1, 1, -1.569, -0.000, -3.188, 0.000, -1.036, -10.911, 0.704, 5.519, -10.416, 0.000, -20.898, 20.00
1, 1, -1.538, -0.000, -3.092, 0.000, -1.004, -10.569, 0.819, 5.685, -10.416, 0.000, -20.114, 20.00
1, 1, -1.525, -0.000, -3.036, 0.000, -0.940, -9.846, 2.007, 5.814, -9.923, 0.000, -17.448, 20.00
1, 1, -1.522, -0.000, -3.004, 0.000, -0.834, -8.684, 3.619, 5.922, -8.455, 0.000, -12.959, 20.00
1, 1, -1.518, -0.000, -2.974, 0.000, -0.750, -7.739, 5.034, 6.015, -7.486, 0.000, -9.418, 20.00
1, 1, -1.505, -0.000, -2.936, 0.000, -0.711, -7.281, 5.302, 6.098, -7.005, 0.000, -8.039, 20.00
1, 1, -1.491, -0.000, -2.907, 0.000, -0.651, -6.639, 6.363, 6.173, -6.525, 0.000, -5.676, 20.00
0, 0, -1.285, -0.000, -2.519, 0.000, -0.542, -5.499, 6.408, 1.460, -0.483, 2.460, 0.000, 19.75
0, 0, -1.035, -0.000, -2.051, 0.000, -0.480, -4.907, 4.528, 1.256, -0.500, 3.188, -0.000, 19.44
0, 0, -0.812, -0.000, -1.634, 0.000, -0.406, -4.182, 3.222, 1.127, -0.517, 3.203, 0.000, 19.11
0, 0, -0.627, -0.000, -1.287, 0.000, -0.336, -3.481, 2.256, 1.032, -0.536, 2.979, -0.000, 18.82
0, 0, -0.484, -0.000, -1.013, 0.000, -0.275, -2.866, 1.636, 0.956, -0.558, 2.604, 0.000, 18.56
0, 0, -0.381, -0.000, -0.812, 0.000, -0.222, -2.318, 1.472, 0.892, -0.544, 1.914, 0.000, 18.37
0, 0, -0.318, -0.000, -0.686, 0.000, -0.193, -2.018, 1.350, 0.837, -0.573, 1.602, -0.000, 18.20
0, 0, -0.268, -0.000, -0.582, 0.000, -0.165, -1.728, 1.252, 0.788, -0.564, 1.269, 0.000, 18.08
0, 0, -0.233, -0.000, -0.507, 0.000, -0.145, -1.518, 1.169, 0.743, -0.557, 1.049, 0.000, 17.97
