Nombre espacio, Area(m2)
"P01_E03", 144.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, -0.001, -0.000, 0.000, -0.001, -0.000, -0.004, 0.979, 0.457, -1.431, 0.000, 0.000, 18.44
0, 0, -0.086, -0.000, 0.000, -0.075, -0.035, -0.448, 0.919, 0.431, -0.773, 0.067, -0.000, 18.44
0, 0, -0.072, -0.000, 0.000, -0.062, -0.027, -0.344, 0.864, 0.407, -0.579, -0.186, -0.000, 18.46
0, 0, -0.111, -0.000, 0.000, -0.095, -0.041, -0.530, 0.814, 0.384, -0.626, 0.205, 0.000, 18.43
0, 0, -0.128, -0.000, 0.000, -0.107, -0.048, -0.610, 0.767, 0.363, -0.671, 0.434, -0.000, 18.39
0, 0, -0.133, -0.000, 0.000, -0.109, -0.050, -0.635, 0.724, 0.343, -0.715, 0.575, 0.000, 18.33
1, 1, -2.254, -0.001, 0.000, -1.841, -0.834, -10.710, 0.683, 2.865, -10.383, -16.660, -39.133, 20.00
1, 1, -2.171, -0.000, 0.000, -1.760, -0.814, -10.457, 0.646, 3.007, -10.981, 0.000, -22.531, 20.00
1, 1, -2.114, -0.000, 0.000, -1.703, -0.789, -10.122, 0.751, 3.117, -10.981, 0.000, -21.843, 20.00
1, 1, -2.083, -0.000, 0.000, -1.670, -0.730, -9.179, 2.136, 3.208, -9.787, 0.000, -18.105, 20.00
1, 1, -2.057, -0.000, 0.000, -1.641, -0.672, -8.243, 3.508, 3.287, -8.602, 0.000, -14.420, 20.00
1, 1, -2.037, -0.000, 0.000, -1.619, -0.598, -7.080, 5.144, 3.358, -6.841, 0.000, -9.674, 20.00
1, 1, -1.999, -0.000, 0.000, -1.585, -0.565, -6.697, 4.986, 3.421, -6.259, 0.000, -8.699, 20.00
1, 1, -1.949, -0.000, 0.000, -1.548, -0.569, -6.877, 3.999, 3.479, -6.841, 0.000, -10.307, 20.00
0, 0, -1.213, -0.000, 0.000, -0.969, -0.381, -4.740, 2.458, 0.990, -0.624, 4.478, 0.000, 19.55
0, 0, -0.913, -0.000, 0.000, -0.738, -0.285, -3.498, 3.243, 0.880, -0.608, 1.918, 0.000, 19.36
0, 0, -0.765, -0.000, 0.000, -0.627, -0.241, -2.955, 3.343, 0.799, -0.599, 1.044, -0.000, 19.26
0, 0, -0.613, -0.000, 0.000, -0.511, -0.204, -2.552, 2.278, 0.734, -0.634, 1.502, -0.000, 19.11
0, 0, -0.475, -0.000, 0.000, -0.402, -0.166, -2.096, 1.623, 0.679, -0.670, 1.506, -0.000, 18.96
0, 0, -0.374, -0.000, 0.000, -0.320, -0.133, -1.687, 1.418, 0.631, -0.661, 1.125, 0.000, 18.84
0, 0, -0.315, -0.000, 0.000, -0.273, -0.116, -1.473, 1.302, 0.589, -0.701, 0.986, 0.000, 18.74
0, 0, -0.266, -0.000, 0.000, -0.232, -0.099, -1.262, 1.205, 0.552, -0.694, 0.797, 0.000, 18.66
0, 0, -0.239, 0.000, 0.000, -0.210, -0.092, -1.168, 1.121, 0.517, -0.736, 0.806, -0.000, 18.58
