Nombre espacio, Area(m2)
"P04_E15", 324.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, 0.000, 0.230, 0.463, 0.000, 0.031, 0.000, 0.000, 0.497, -1.222, 0.000, 0.000, 19.24
0, 0, 0.000, -0.001, -0.158, 0.000, -0.009, 0.000, 0.000, 0.475, -0.683, 0.375, -0.000, 19.20
0, 0, 0.000, -0.001, -0.124, 0.000, -0.007, 0.000, 0.000, 0.455, -0.522, 0.198, -0.000, 19.18
0, 0, 0.000, -0.000, -0.125, 0.000, -0.007, 0.000, 0.000, 0.436, -0.560, 0.256, 0.000, 19.15
0, 0, 0.000, -0.000, -0.132, 0.000, -0.007, 0.000, 0.000, 0.418, -0.597, 0.319, 0.000, 19.12
0, 0, 0.000, -0.000, -0.135, 0.000, -0.007, 0.000, 0.000, 0.401, -0.635, 0.377, 0.000, 19.09
1, 1, 0.000, 0.048, -3.020, 0.000, -0.167, 0.000, 0.000, 3.010, -8.455, -9.148, -17.733, 20.00
1, 1, 0.000, 0.048, -2.858, 0.000, -0.161, 0.000, 0.000, 3.152, -8.943, 0.000, -8.762, 20.00
1, 1, 0.000, 0.047, -2.768, 0.000, -0.156, 0.000, 0.000, 3.247, -8.943, 0.000, -8.573, 20.00
1, 1, 0.000, 0.047, -2.703, 0.000, -0.140, 0.000, 0.000, 3.320, -7.970, 0.000, -7.446, 20.00
1, 1, 0.000, 0.064, -2.541, 0.000, -0.111, 0.000, 0.000, 3.383, -7.005, 0.000, -6.211, 20.00
1, 1, 0.000, 0.076, -2.424, 0.000, -0.090, 0.000, 0.000, 3.438, -5.571, 0.000, -4.571, 20.00
1, 1, 0.000, 0.058, -2.490, 0.000, -0.095, 0.000, 0.000, 3.489, -5.097, 0.000, -4.136, 20.00
1, 1, 0.000, 0.046, -2.559, 0.000, -0.107, 0.000, 0.000, 3.536, -5.571, 0.000, -4.655, 20.00
0, 0, 0.000, -0.040, -1.956, 0.000, -0.091, 0.000, 0.000, 0.955, -0.528, 1.660, -0.000, 19.83
0, 0, 0.000, -0.024, -1.507, 0.000, -0.068, 0.000, 0.000, 0.838, -0.519, 1.279, -0.000, 19.71
0, 0, 0.000, -0.015, -1.143, 0.000, -0.051, 0.000, 0.000, 0.768, -0.512, 0.953, 0.000, 19.61
0, 0, 0.000, -0.012, -0.983, 0.000, -0.047, 0.000, 0.000, 0.717, -0.546, 0.871, -0.000, 19.52
0, 0, 0.000, -0.009, -0.865, 0.000, -0.044, 0.000, 0.000, 0.676, -0.580, 0.822, -0.000, 19.44
