Nombre espacio, Area(m2)
"P02_E05", 324.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, 0.000, 0.706, 0.000, 0.000, 0.000, 0.000, 0.000, 0.606, -1.311, 0.000, 0.000, 19.84
0, 0, 0.000, -0.077, 0.000, 0.000, 0.000, 0.000, 0.000, 0.580, -0.752, 0.249, 0.000, 19.81
0, 0, 0.000, -0.075, 0.000, 0.000, 0.000, 0.000, 0.000, 0.556, -0.586, 0.105, 0.000, 19.80
0, 0, 0.000, -0.090, 0.000, 0.000, 0.000, 0.000, 0.000, 0.532, -0.625, 0.183, 0.000, 19.78
0, 0, 0.000, -0.102, 0.000, 0.000, 0.000, 0.000, 0.000, 0.510, -0.665, 0.256, 0.000, 19.76
0, 0, 0.000, -0.103, 0.000, 0.000, 0.000, 0.000, 0.000, 0.489, -0.704, 0.319, 0.000, 19.73
1, 1, 0.000, 0.912, 0.000, 0.000, 0.000, 0.000, 0.000, 3.014, -8.763, -2.730, -7.566, 20.00
1, 1, 0.000, 0.893, 0.000, 0.000, 0.000, 0.000, 0.000, 3.131, -9.268, 0.000, -5.245, 20.00
1, 1, 0.000, 0.864, 0.000, 0.000, 0.000, 0.000, 0.000, 3.213, -9.268, 0.000, -5.191, 20.00
1, 1, 0.000, 0.839, 0.000, 0.000, 0.000, 0.000, 0.000, 3.280, -8.260, 0.000, -4.140, 20.00
1, 1, 0.000, 1.057, 0.000, 0.000, 0.000, 0.000, 0.000, 3.341, -7.260, 0.000, -2.861, 20.00
1, 1, 0.000, 1.121, 0.000, 0.000, 0.000, 0.000, 0.000, 3.398, -5.774, 0.000, -1.255, 20.00
1, 1, 0.000, 0.998, 0.000, 0.000, 0.000, 0.000, 0.000, 3.452, -5.283, 0.000, -0.832, 20.00
1, 1, 0.000, 0.828, 0.000, 0.000, 0.000, 0.000, 0.000, 3.504, -5.774, 0.000, -1.442, 20.00
0, 0, 0.000, -0.082, 0.000, 0.000, 0.000, 0.000, 0.000, 1.008, -0.561, -0.365, 0.000, 20.04
0, 0, 0.000, -0.417, 0.000, 0.000, 0.000, 0.000, 0.000, 0.920, -0.561, 0.058, 0.000, 20.03
0, 0, 0.000, -0.498, 0.000, 0.000, 0.000, 0.000, 0.000, 0.864, -0.560, 0.193, 0.000, 20.01
0, 0, 0.000, -0.590, 0.000, 0.000, 0.000, 0.000, 0.000, 0.822, -0.598, 0.366, 0.000, 19.97
0, 0, 0.000, -0.616, 0.000, 0.000, 0.000, 0.000, 0.000, 0.786, -0.636, 0.465, 0.000, 19.93
0, 0, 0.000, -0.584, 0.000, 0.000, 0.000, 0.000, 0.000, 0.753, -0.632, 0.463, 0.000, 19.88
0, 0, 0.000, -0.526, 0.000, 0.000, 0.000, 0.000, 0.000, 0.721, -0.670, 0.475, 0.000, 19.83
0, 0, 0.000, -0.462, 0.000, 0.000, 0.000, 0.000, 0.000, 0.691, -0.667, 0.438, -0.000, 19.79
0, 0, 0.000, -0.401, 0.000, 0.000, 0.000, 0.000, 0.000, 0.662, -0.706, 0.444, 0.000, 19.75
0, 0, 0.000, -0.344, 0.000, 0.000, 0.000, 0.000, 0.000, 0.634, -0.703, 0.412, 0.000, 19.70
0, 0, 0.000, -0.295, 0.000, 0.000, 0.000, 0.000, 0.000, 0.608, -0.700, 0.387, 0.000, 19.67
0, 0, 0.000, -0.249, 0.000, 0.000, 0.000, 0.000, 0.000, 0.582, -0.739, 0.406, 0.000, 19.63
0, 0, 0.000, -0.208, 0.000, 0.000, 0.000, 0.000, 0.000, 0.558, -0.777, 0.427, 0.000, 19.58
