Nombre espacio, Area(m2)
"P02_E02", 144.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, -0.032, -0.000, 0.000, 0.000, -0.012, -0.277, 1.062, 0.473, -1.214, 0.000, 0.000, 18.53
0, 0, -0.111, -0.000, 0.000, 0.000, -0.035, -0.782, 1.008, 0.449, -0.658, 0.130, -0.000, 18.52
0, 0, -0.087, -0.000, 0.000, 0.000, -0.025, -0.553, 0.957, 0.426, -0.495, -0.224, -0.000, 18.54
0, 0, -0.122, -0.000, 0.000, 0.000, -0.035, -0.780, 0.908, 0.405, -0.535, 0.159, 0.000, 18.53
0, 0, -0.142, -0.000, 0.000, 0.000, -0.041, -0.906, 0.862, 0.384, -0.573, 0.414, 0.000, 18.48
0, 0, -0.150, -0.000, 0.000, 0.000, -0.043, -0.964, 0.819, 0.365, -0.610, 0.583, 0.000, 18.43
1, 1, -1.456, -0.001, 0.000, 0.000, -0.415, -9.257, 0.778, 2.941, -8.763, -15.735, -31.908, 20.00
1, 1, -1.417, -0.001, 0.000, 0.000, -0.409, -9.133, 0.738, 3.065, -9.268, 0.000, -16.425, 20.00
1, 1, -1.395, -0.001, 0.000, 0.000, -0.400, -8.940, 0.779, 3.154, -9.268, 0.000, -16.071, 20.00
1, 1, -1.383, -0.001, 0.000, 0.000, -0.372, -8.276, 1.525, 3.226, -8.260, 0.000, -13.541, 20.00
1, 0, -1.542, -0.001, 0.000, 0.000, -0.308, -5.458, 12.253, 3.290, -7.338, -0.896, 0.000, 20.09
1, 1, -1.304, -0.000, 0.000, 0.000, -0.261, -5.322, 6.731, 3.347, -5.774, 0.896, -1.687, 20.00
1, 1, -1.298, -0.000, 0.000, 0.000, -0.273, -5.836, 4.185, 3.401, -5.283, 0.000, -5.104, 20.00
1, 1, -1.295, -0.000, 0.000, 0.000, -0.287, -6.223, 3.182, 3.451, -5.774, 0.000, -6.947, 20.00
