hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 18.78, 18.78, -4388.04, 20.00, 4.63, 2.22, 0.71, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.75, 18.75, -4071.11, 20.00, 4.63, 9.44, 8.11, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.76, 18.76, -3962.12, 20.00, 4.63, 11.67, 10.39, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.73, 18.73, -4022.68, 20.00, 4.63, 11.11, 9.82, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.68, 18.68, -4106.02, 20.00, 4.63, 10.56, 9.28, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.62, 18.62, -4203.65, 20.00, 4.63, 10.00, 8.71, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -3925.12, 20.00, 4.63, 10.00, 8.71, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -4008.54, 20.00, 4.63, 9.44, 8.14, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -3984.95, 20.00, 4.63, 9.44, 8.14, 0.00, 1.87, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -3598.55, 20.00, 4.63, 10.56, 9.25, 0.00, 20.56, 51.68, -51.34, 83.01, 0, 0
2.00, 5.70, 20.50, 20.50, -725.69, 20.00, 4.63, 11.67, 10.39, 192.17, 45.01, 42.28, -39.97, 74.87, 0, 0
2.00, 5.70, 20.80, 20.80, -544.95, 20.00, 4.63, 13.33, 12.04, 131.54, 64.19, 33.97, -27.02, 68.58, 0, 0
2.00, 5.70, 20.58, 20.58, -1724.36, 20.00, 4.63, 13.89, 12.61, 30.05, 50.76, 28.05, -12.58, 64.72, 0, 0
2.00, 5.70, 20.24, 20.24, -2485.85, 20.00, 4.63, 13.33, 12.04, 0.00, 31.77, 26.39, 2.71, 63.74, 0, 0
2.00, 5.70, 19.96, 19.96, -2606.96, 20.00, 4.63, 12.22, 10.93, 0.00, 10.28, 29.75, 17.81, 65.77, 0, 0
2.00, 5.70, 19.81, 19.81, -2643.28, 20.00, 4.63, 12.22, 10.93, 1.37, 22.30, 36.71, 31.77, 70.55, 0, 0
2.00, 5.70, 19.76, 19.76, -2567.76, 20.00, 4.63, 12.22, 10.93, 13.00, 23.56, 45.52, 44.15, 77.56, 0, 0
2.00, 5.70, 19.58, 19.58, -3021.50, 20.00, 4.63, 11.67, 10.36, 0.00, 8.41, 55.10, 55.01, 86.22, 0, 0
2.00, 5.70, 19.41, 19.41, -3281.63, 20.00, 4.63, 11.11, 9.82, 0.00, 0.93, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.27, 19.27, -3423.97, 20.00, 4.63, 11.11, 9.82, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.15, 19.15, -3572.41, 20.00, 4.63, 10.56, 9.25, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.04, 19.04, -3674.80, 20.00, 4.63, 10.56, 9.25, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.94, 18.94, -3804.50, 20.00, 4.63, 10.00, 8.68, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.86, 18.86, -3895.76, 20.00, 4.63, 10.00, 8.68, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.78, 18.78, -3979.27, 20.00, 4.63, 10.00, 8.68, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.69, 18.69, -4096.32, 20.00, 4.63, 9.44, 8.11, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.60, 18.60, -4218.68, 20.00, 4.63, 8.89, 7.57, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.50, 18.50, -4345.19, 20.00, 4.63, 8.33, 7.01, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.40, 18.40, -4474.85, 20.00, 4.63, 7.78, 6.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.31, 18.31, -4567.64, 20.00, 4.63, 7.78, 6.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -4431.00, 20.00, 4.63, 7.22, 5.87, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -4524.43, 20.00, 4.63, 6.67, 5.33, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -4509.38, 20.00, 4.63, 6.67, 5.33, 0.00, 1.87, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -4147.11, 20.00, 4.63, 7.78, 6.44, 0.00, 18.69, 51.81, -51.47, 83.01, 0, 0
2.00, 5.70, 20.01, 20.01, -2150.23, 20.00, 4.63, 9.44, 8.11, 127.27, 41.24, 42.41, -40.11, 74.86, 0, 0
2.00, 5.70, 20.17, 20.17, -1669.47, 20.00, 4.63, 11.11, 9.79, 105.95, 61.47, 34.09, -27.16, 68.55, 0, 0
2.00, 5.70, 20.00, 20.00, -2504.06, 20.00, 4.63, 11.67, 10.33, 27.66, 49.20, 28.16, -12.71, 64.66, 0, 0
2.00, 5.70, 20.06, 20.06, -2054.14, 20.00, 4.63, 11.67, 10.36, 56.23, 57.20, 26.46, 2.60, 63.65, 0, 0
2.00, 5.70, 20.16, 20.16, -1578.51, 20.00, 4.63, 12.22, 10.90, 41.00, 56.37, 29.78, 17.73, 65.67, 0, 0
2.00, 5.70, 20.59, 20.59, -445.49, 20.00, 4.63, 12.22, 10.90, 122.79, 53.98, 36.72, 31.71, 70.43, 0, 0
2.00, 5.70, 20.75, 20.75, -616.80, 20.00, 4.63, 12.22, 10.90, 110.71, 32.89, 45.51, 44.11, 77.43, 0, 0
2.00, 5.70, 20.24, 20.24, -2431.96, 20.00, 4.63, 11.11, 9.79, 0.00, 9.34, 55.08, 54.99, 86.09, 0, 0
2.00, 5.70, 19.85, 19.85, -2884.16, 20.00, 4.63, 10.56, 9.25, 0.00, 0.93, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.57, 19.57, -3136.96, 20.00, 4.63, 10.56, 9.22, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.36, 19.36, -3353.75, 20.00, 4.63, 10.00, 8.68, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.21, 19.21, -3501.78, 20.00, 4.63, 10.00, 8.68, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.07, 19.07, -3664.15, 20.00, 4.63, 9.44, 8.11, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.96, 18.96, -3780.37, 20.00, 4.63, 9.44, 8.11, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.85, 18.85, -3923.26, 20.00, 4.63, 8.89, 7.57, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.75, 18.75, -4027.73, 20.00, 4.63, 8.89, 7.54, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.65, 18.65, -4162.93, 20.00, 4.63, 8.33, 7.01, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.56, 18.56, -4261.99, 20.00, 4.63, 8.33, 7.01, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.47, 18.47, -4354.42, 20.00, 4.63, 8.33, 7.01, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.37, 18.37, -4481.60, 20.00, 4.63, 7.78, 6.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -4260.69, 20.00, 4.63, 7.78, 6.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -4256.75, 20.00, 4.63, 7.78, 6.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -4240.95, 20.00, 4.63, 7.78, 6.44, 0.00, 1.87, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -3996.42, 20.00, 4.63, 8.33, 7.01, 0.00, 16.82, 51.94, -51.61, 83.01, 0, 0
2.00, 5.70, 20.00, 20.00, -3018.31, 20.00, 4.63, 10.00, 8.68, 40.92, 37.20, 42.55, -40.24, 74.84, 0, 0
2.00, 5.70, 20.00, 20.00, -2692.38, 20.00, 4.63, 11.11, 9.79, 31.98, 52.31, 34.22, -27.29, 68.50, 0, 0
2.00, 5.70, 20.00, 20.00, -2782.75, 20.00, 4.63, 11.67, 10.36, 10.99, 50.70, 28.27, -12.84, 64.59, 0, 0
2.00, 5.70, 20.18, 20.18, -1674.11, 20.00, 4.63, 12.22, 10.90, 80.44, 63.15, 26.55, 2.49, 63.56, 0, 0
2.00, 5.70, 20.26, 20.26, -1451.53, 20.00, 4.63, 12.78, 11.47, 46.58, 59.62, 29.82, 17.64, 65.56, 0, 0
2.00, 5.70, 20.01, 20.01, -2356.09, 20.00, 4.63, 12.22, 10.90, 8.15, 31.94, 36.73, 31.65, 70.31, 0, 0
