Nombre espacio, Area(m2)
"P01_E02", 144.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, -0.006, -0.000, 0.000, -0.006, -0.003, -0.042, 1.039, 0.457, -1.439, 0.000, -0.000, 18.54
0, 0, -0.091, -0.000, 0.000, -0.083, -0.037, -0.478, 0.977, 0.431, -0.781, 0.063, 0.000, 18.54
0, 0, -0.079, -0.000, 0.000, -0.071, -0.029, -0.374, 0.921, 0.407, -0.587, -0.187, -0.000, 18.56
0, 0, -0.117, -0.000, 0.000, -0.104, -0.044, -0.556, 0.868, 0.384, -0.634, 0.203, 0.000, 18.53
0, 0, -0.134, -0.000, 0.000, -0.116, -0.050, -0.635, 0.819, 0.363, -0.679, 0.433, 0.000, 18.49
0, 0, -0.138, -0.000, 0.000, -0.118, -0.052, -0.658, 0.773, 0.343, -0.723, 0.573, -0.000, 18.43
1, 1, -2.131, -0.001, 0.000, -1.798, -0.786, -10.042, 0.731, 2.865, -10.383, -15.656, -37.201, 20.00
1, 1, -2.060, -0.000, 0.000, -1.720, -0.768, -9.822, 0.691, 3.007, -10.981, 0.000, -21.654, 20.00
1, 1, -2.010, -0.000, 0.000, -1.666, -0.745, -9.532, 0.729, 3.117, -10.981, 0.000, -21.089, 20.00
1, 1, -1.981, -0.000, 0.000, -1.630, -0.690, -8.786, 1.459, 3.208, -9.787, 0.000, -18.206, 20.00
1, 1, -1.972, -0.000, 0.000, -1.612, -0.537, -5.320, 12.312, 3.287, -8.602, 0.000, -2.444, 20.00
1, 1, -1.927, -0.000, 0.000, -1.567, -0.507, -5.869, 6.803, 3.358, -6.841, 0.000, -6.550, 20.00
1, 1, -1.898, -0.000, 0.000, -1.543, -0.517, -6.288, 4.330, 3.421, -6.259, 0.000, -8.753, 20.00
1, 1, -1.850, -0.000, 0.000, -1.511, -0.528, -6.505, 3.369, 3.479, -6.841, 0.000, -10.388, 20.00
0, 0, -1.151, -0.000, 0.000, -0.954, -0.356, -4.443, 2.397, 0.990, -0.627, 4.145, 0.000, 19.59
0, 0, -0.828, -0.000, 0.000, -0.702, -0.259, -3.221, 2.723, 0.880, -0.610, 2.015, -0.000, 19.38
0, 0, -0.660, -0.000, 0.000, -0.573, -0.211, -2.624, 2.726, 0.799, -0.600, 1.142, -0.000, 19.27
0, 0, -0.532, -0.000, 0.000, -0.473, -0.181, -2.268, 2.048, 0.734, -0.637, 1.310, 0.000, 19.14
0, 0, -0.428, -0.000, 0.000, -0.387, -0.153, -1.929, 1.634, 0.679, -0.675, 1.260, -0.000, 19.01
0, 0, -0.349, -0.000, 0.000, -0.320, -0.127, -1.608, 1.470, 0.631, -0.667, 0.970, 0.000, 18.92
0, 0, -0.302, -0.000, 0.000, -0.280, -0.114, -1.443, 1.361, 0.589, -0.708, 0.897, -0.000, 18.83
0, 0, -0.260, -0.000, 0.000, -0.242, -0.099, -1.259, 1.266, 0.552, -0.702, 0.745, 0.000, 18.75
0, 0, -0.237, 0.000, 0.000, -0.221, -0.093, -1.178, 1.183, 0.517, -0.744, 0.772, -0.000, 18.67
0, 0, -0.210, 0.000, 0.000, -0.195, -0.082, -1.047, 1.108, 0.486, -0.738, 0.678, -0.000, 18.61
0, 0, -0.190, 0.000, 0.000, -0.175, -0.074, -0.946, 1.040, 0.458, -0.733, 0.620, -0.000, 18.54
0, 0, -0.181, 0.000, 0.000, -0.165, -0.072, -0.917, 0.979, 0.431, -0.776, 0.701, 0.000, 18.47
0, 0, -0.170, 0.000, 0.000, -0.154, -0.069, -0.875, 0.922, 0.407, -0.819, 0.758, 0.000, 18.40
0, 0, -0.158, 0.000, 0.000, -0.141, -0.065, -0.827, 0.869, 0.384, -0.862, 0.800, -0.000, 18.32
