Nombre espacio, Area(m2)
"P04_E11", 144.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, -0.051, -0.000, -0.137, 0.000, -0.046, -0.477, 1.472, 0.392, -1.154, 0.000, 0.000, 18.29
0, 0, -0.125, -0.000, -0.330, 0.000, -0.091, -0.929, 1.392, 0.372, -0.617, 0.328, -0.000, 18.26
0, 0, -0.100, -0.000, -0.261, 0.000, -0.066, -0.669, 1.318, 0.353, -0.459, -0.117, -0.000, 18.27
0, 0, -0.124, -0.000, -0.315, 0.000, -0.081, -0.821, 1.250, 0.336, -0.496, 0.250, -0.000, 18.24
0, 0, -0.138, -0.000, -0.341, 0.000, -0.089, -0.910, 1.187, 0.320, -0.533, 0.503, -0.000, 18.19
0, 0, -0.144, -0.000, -0.350, 0.000, -0.093, -0.955, 1.128, 0.305, -0.568, 0.677, -0.000, 18.13
1, 1, -1.260, -0.000, -2.999, 0.000, -0.804, -8.225, 1.073, 2.953, -8.455, -18.737, -36.455, 20.00
1, 1, -1.223, -0.000, -2.875, 0.000, -0.788, -8.081, 1.022, 3.099, -8.943, 0.000, -17.789, 20.00
1, 1, -1.201, -0.000, -2.800, 0.000, -0.767, -7.877, 1.082, 3.199, -8.943, 0.000, -17.308, 20.00
1, 1, -1.185, -0.000, -2.741, 0.000, -0.694, -7.137, 2.128, 3.276, -7.970, 0.000, -14.323, 20.00
1, 0, -1.421, -0.000, -3.263, 0.000, -0.603, -4.127, 16.383, 3.341, -7.261, -3.047, 0.000, 20.30
1, 0, -1.612, -0.001, -3.684, 0.000, -0.578, -4.392, 15.077, 3.397, -6.010, -2.197, -0.000, 20.52
1, 0, -1.232, -0.000, -2.816, 0.000, -0.498, -4.662, 8.247, 3.446, -5.300, 2.816, 0.000, 20.24
1, 1, -1.018, -0.000, -2.345, 0.000, -0.466, -4.593, 4.994, 3.491, -5.571, 2.429, -3.078, 20.00
0, 0, -0.795, -0.000, -1.872, 0.000, -0.415, -4.122, 3.450, 0.870, -0.516, 3.399, 0.000, 19.66
0, 0, -0.659, -0.000, -1.602, 0.000, -0.347, -3.461, 3.938, 0.749, -0.502, 1.885, 0.000, 19.47
0, 0, -0.599, -0.000, -1.505, 0.000, -0.322, -3.159, 4.661, 0.671, -0.497, 0.751, -0.000, 19.40
0, 0, -0.497, -0.000, -1.283, 0.000, -0.296, -2.971, 2.925, 0.614, -0.523, 2.031, 0.000, 19.19
0, 0, -0.403, -0.000, -1.061, 0.000, -0.258, -2.593, 2.301, 0.569, -0.549, 1.993, -0.000, 18.99
0, 0, -0.331, -0.000, -0.881, 0.000, -0.217, -2.190, 2.060, 0.531, -0.538, 1.565, 0.000, 18.84
0, 0, -0.286, -0.000, -0.765, 0.000, -0.195, -1.973, 1.908, 0.498, -0.568, 1.380, 0.000, 18.70
0, 0, -0.249, -0.000, -0.663, 0.000, -0.171, -1.734, 1.782, 0.469, -0.560, 1.127, 0.000, 18.59
0, 0, -0.228, -0.000, -0.602, 0.000, -0.161, -1.631, 1.672, 0.442, -0.592, 1.099, 0.000, 18.48
0, 0, -0.206, -0.000, -0.536, 0.000, -0.145, -1.470, 1.574, 0.418, -0.586, 0.950, 0.000, 18.38
0, 0, -0.189, -0.000, -0.485, 0.000, -0.132, -1.345, 1.486, 0.396, -0.580, 0.849, 0.000, 18.30
0, 0, -0.182, -0.000, -0.459, 0.000, -0.129, -1.316, 1.406, 0.376, -0.613, 0.918, -0.000, 18.21
0, 0, -0.175, -0.000, -0.433, 0.000, -0.125, -1.281, 1.332, 0.357, -0.647, 0.972, 0.000, 18.11
0, 0, -0.168, -0.000, -0.407, 0.000, -0.121, -1.243, 1.263, 0.340, -0.680, 1.016, -0.000, 18.01
0, 0, -0.160, -0.000, -0.382, 0.000, -0.117, -1.203, 1.200, 0.323, -0.713, 1.052, 0.000, 17.90
0, 0, -0.147, -0.000, -0.343, 0.000, -0.106, -1.090, 1.140, 0.308, -0.706, 0.943, -0.000, 17.81
1, 1, -1.339, -0.000, -3.074, 0.000, -0.976, -10.063, 1.085, 2.956, -10.911, -21.930, -44.252, 20.00
1, 1, -1.304, -0.000, -2.938, 0.000, -0.956, -9.887, 1.033, 3.102, -11.408, 0.000, -22.358, 20.00
1, 1, -1.292, -0.000, -2.856, 0.000, -0.934, -9.667, 1.093, 3.202, -11.408, 0.000, -21.863, 20.00
1, 1, -1.292, -0.000, -2.804, 0.000, -0.861, -8.933, 2.031, 3.279, -10.416, 0.000, -18.997, 20.00
1, 1, -1.303, -0.000, -2.778, 0.000, -0.684, -5.872, 11.854, 3.344, -8.943, 0.000, -4.383, 20.00
1, 1, -1.263, -0.000, -2.650, 0.000, -0.556, -4.873, 12.746, 3.399, -7.486, 0.000, -0.683, 20.00
1, 1, -1.296, -0.000, -2.691, 0.000, -0.604, -5.900, 7.491, 3.449, -7.005, 0.000, -6.555, 20.00
