hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 19.84, 19.84, -4395.33, 20.00, 4.63, 2.22, 2.22, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.83, 19.83, -4207.20, 20.00, 4.63, 9.44, 9.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.82, 19.82, -4146.19, 20.00, 4.63, 11.67, 11.67, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.81, 19.81, -4193.60, 20.00, 4.63, 11.11, 11.11, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.78, 19.78, -4259.17, 20.00, 4.63, 10.56, 10.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.75, 19.75, -4336.75, 20.00, 4.63, 10.00, 10.00, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -6256.58, 20.00, 4.63, 10.00, 10.00, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -6408.64, 20.00, 4.63, 9.44, 9.44, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -6374.72, 20.00, 4.63, 9.44, 9.44, 0.00, 1.26, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -5955.99, 20.00, 4.63, 10.56, 10.56, 0.00, 13.88, 0.00, -51.34, 83.01, 0, 0
2.00, 5.70, 20.00, 20.00, -5518.98, 20.00, 4.63, 11.67, 11.67, 0.00, 39.75, 0.00, -39.97, 74.87, 0, 0
2.00, 5.70, 20.00, 20.00, -4899.18, 20.00, 4.63, 13.33, 13.33, 0.00, 53.63, 0.00, -27.02, 68.58, 0, 0
2.00, 5.70, 20.00, 20.00, -4728.25, 20.00, 4.63, 13.89, 13.89, 0.00, 37.22, 0.00, -12.58, 64.72, 0, 0
2.00, 5.70, 20.00, 20.00, -4906.28, 20.00, 4.63, 13.33, 13.33, 0.00, 21.45, 0.00, 2.71, 63.74, 0, 0
2.00, 5.70, 20.02, 20.02, -3166.16, 20.00, 4.63, 12.22, 12.22, 0.00, 6.94, 0.00, 17.81, 65.77, 0, 0
