Nombre espacio, Area(m2)
"P04_E14", 144.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, -0.005, -0.000, -0.013, 0.000, -0.004, -0.046, 0.546, 0.655, -1.132, 0.000, -0.000, 17.98
0, 0, -0.071, -0.000, -0.173, 0.000, -0.047, -0.493, 0.515, 0.621, -0.595, 0.243, 0.000, 17.95
0, 0, -0.043, -0.000, -0.104, 0.000, -0.026, -0.271, 0.487, 0.590, -0.438, -0.194, 0.000, 17.97
0, 0, -0.071, -0.000, -0.168, 0.000, -0.043, -0.442, 0.462, 0.561, -0.476, 0.176, 0.000, 17.95
0, 0, -0.087, -0.000, -0.204, 0.000, -0.053, -0.548, 0.438, 0.534, -0.513, 0.433, 0.000, 17.91
0, 0, -0.097, -0.000, -0.221, 0.000, -0.059, -0.610, 0.416, 0.509, -0.548, 0.609, -0.000, 17.85
1, 1, -1.443, -0.000, -3.268, 0.000, -0.868, -9.020, 0.396, 5.267, -8.455, -21.504, -38.897, 20.00
1, 1, -1.386, -0.000, -3.115, 0.000, -0.846, -8.801, 0.377, 5.511, -8.943, 0.000, -17.203, 20.00
1, 1, -1.352, -0.000, -3.022, 0.000, -0.820, -8.545, 0.440, 5.678, -8.943, 0.000, -16.565, 20.00
1, 1, -1.330, -0.000, -2.959, 0.000, -0.743, -7.812, 1.244, 5.807, -7.970, 0.000, -13.764, 20.00
1, 1, -1.297, -0.000, -2.873, 0.000, -0.639, -6.813, 2.798, 5.915, -7.005, 0.000, -9.915, 20.00
1, 1, -1.265, -0.000, -2.794, 0.000, -0.536, -5.796, 3.884, 6.008, -5.571, 0.000, -6.070, 20.00
1, 1, -1.260, -0.000, -2.777, 0.000, -0.529, -5.671, 3.224, 6.091, -5.097, 0.000, -6.019, 20.00
1, 1, -1.252, -0.000, -2.766, 0.000, -0.562, -5.947, 2.360, 6.166, -5.571, 0.000, -7.572, 20.00
0, 0, -0.848, -0.000, -1.888, 0.000, -0.423, -4.417, 1.410, 1.453, -0.503, 5.215, 0.000, 19.48
0, 0, -0.627, -0.000, -1.411, 0.000, -0.308, -3.244, 1.875, 1.250, -0.482, 2.948, 0.000, 19.18
0, 0, -0.527, -0.000, -1.206, 0.000, -0.260, -2.683, 2.730, 1.121, -0.473, 1.299, -0.000, 19.05
0, 0, -0.424, -0.000, -0.985, 0.000, -0.228, -2.376, 1.331, 1.026, -0.498, 2.154, -0.000, 18.84
0, 0, -0.335, -0.000, -0.788, 0.000, -0.191, -1.988, 0.919, 0.950, -0.524, 1.956, -0.000, 18.64
0, 0, -0.266, -0.000, -0.630, 0.000, -0.155, -1.610, 0.790, 0.887, -0.514, 1.498, -0.000, 18.49
0, 0, -0.225, -0.000, -0.537, 0.000, -0.137, -1.417, 0.722, 0.832, -0.544, 1.306, -0.000, 18.36
0, 0, -0.189, -0.000, -0.452, 0.000, -0.116, -1.207, 0.668, 0.783, -0.537, 1.051, -0.000, 18.26
0, 0, -0.171, -0.000, -0.408, 0.000, -0.108, -1.126, 0.624, 0.738, -0.570, 1.022, -0.000, 18.16
0, 0, -0.150, -0.000, -0.356, 0.000, -0.095, -0.992, 0.585, 0.698, -0.564, 0.873, 0.000, 18.07
0, 0, -0.135, -0.000, -0.316, 0.000, -0.086, -0.891, 0.551, 0.662, -0.558, 0.773, 0.000, 17.99
0, 0, -0.131, -0.000, -0.304, 0.000, -0.085, -0.881, 0.520, 0.628, -0.592, 0.844, -0.000, 17.91
