Nombre espacio, Area(m2)
"P01_E01", 144.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, -0.076, -0.000, 0.000, -0.074, -0.040, -0.501, 1.693, 0.457, -1.460, 0.000, 0.000, 18.77
0, 0, -0.172, -0.000, 0.000, -0.168, -0.074, -0.929, 1.592, 0.431, -0.801, 0.121, -0.000, 18.76
0, 0, -0.160, -0.000, 0.000, -0.154, -0.063, -0.788, 1.499, 0.407, -0.606, -0.134, -0.000, 18.77
0, 0, -0.193, -0.000, 0.000, -0.182, -0.076, -0.947, 1.414, 0.384, -0.653, 0.254, -0.000, 18.75
0, 0, -0.206, -0.000, 0.000, -0.190, -0.080, -1.005, 1.334, 0.363, -0.697, 0.481, -0.000, 18.70
0, 0, -0.206, -0.000, 0.000, -0.187, -0.080, -1.009, 1.260, 0.343, -0.741, 0.620, 0.000, 18.64
1, 1, -1.881, -0.000, 0.000, -1.674, -0.722, -9.085, 1.190, 2.865, -10.383, -13.613, -33.302, 20.00
1, 1, -1.833, -0.000, 0.000, -1.611, -0.710, -8.948, 1.125, 3.007, -10.981, 0.000, -19.952, 20.00
1, 1, -1.800, -0.000, 0.000, -1.567, -0.692, -8.723, 1.165, 3.117, -10.981, 0.000, -19.482, 20.00
1, 1, -1.777, -0.000, 0.000, -1.534, -0.640, -7.987, 2.126, 3.208, -9.787, 0.000, -16.393, 20.00
1, 0, -1.981, -0.000, 0.000, -1.697, -0.535, -4.833, 16.110, 3.287, -8.765, -1.585, 0.000, 20.16
1, 0, -2.184, -0.000, 0.000, -1.860, -0.526, -5.017, 14.786, 3.358, -7.149, -1.409, 0.000, 20.30
1, 0, -1.555, -0.000, 0.000, -1.323, -0.413, -4.597, 8.214, 3.421, -6.304, 2.556, -0.000, 20.04
1, 1, -1.546, -0.000, 0.000, -1.323, -0.448, -5.262, 5.186, 3.479, -6.841, 0.438, -6.318, 20.00
0, 0, -1.142, -0.000, 0.000, -0.995, -0.362, -4.364, 3.786, 0.990, -0.639, 2.725, -0.000, 19.73
0, 0, -0.947, -0.000, 0.000, -0.849, -0.305, -3.651, 4.238, 0.880, -0.628, 1.262, 0.000, 19.60
0, 0, -0.887, -0.000, 0.000, -0.820, -0.290, -3.430, 4.932, 0.799, -0.625, 0.322, -0.000, 19.57
0, 0, -0.724, -0.000, 0.000, -0.689, -0.257, -3.133, 3.253, 0.734, -0.661, 1.478, 0.000, 19.42
0, 0, -0.583, -0.000, 0.000, -0.567, -0.219, -2.694, 2.651, 0.679, -0.698, 1.431, -0.000, 19.28
0, 0, -0.482, -0.000, 0.000, -0.476, -0.185, -2.288, 2.394, 0.631, -0.688, 1.095, 0.000, 19.17
0, 0, -0.418, -0.000, 0.000, -0.417, -0.167, -2.064, 2.215, 0.589, -0.729, 0.990, 0.000, 19.07
0, 0, -0.366, -0.000, 0.000, -0.366, -0.148, -1.831, 2.062, 0.552, -0.722, 0.819, -0.000, 18.99
0, 0, -0.333, 0.000, 0.000, -0.333, -0.138, -1.713, 1.926, 0.517, -0.764, 0.837, -0.000, 18.90
0, 0, -0.300, 0.000, 0.000, -0.298, -0.124, -1.547, 1.805, 0.486, -0.757, 0.736, 0.000, 18.83
0, 0, -0.275, 0.000, 0.000, -0.271, -0.113, -1.416, 1.695, 0.458, -0.752, 0.674, 0.000, 18.76
