Nombre espacio, Area(m2)
"P03_E08", 144.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, -0.056, -0.000, 0.000, 0.000, -0.021, -0.483, 0.972, 0.790, -1.202, 0.000, -0.000, 18.37
0, 0, -0.148, -0.000, 0.000, 0.000, -0.046, -1.033, 0.922, 0.750, -0.646, 0.201, 0.000, 18.35
0, 0, -0.121, -0.000, 0.000, 0.000, -0.034, -0.771, 0.874, 0.712, -0.482, -0.178, -0.000, 18.37
0, 0, -0.153, -0.000, 0.000, 0.000, -0.044, -0.980, 0.830, 0.676, -0.522, 0.193, 0.000, 18.35
0, 0, -0.170, -0.000, 0.000, 0.000, -0.049, -1.094, 0.788, 0.642, -0.560, 0.443, 0.000, 18.30
0, 0, -0.177, -0.000, 0.000, 0.000, -0.051, -1.147, 0.748, 0.610, -0.597, 0.614, -0.000, 18.24
1, 1, -1.561, -0.001, 0.000, 0.000, -0.444, -10.020, 0.710, 5.247, -8.763, -17.598, -32.430, 20.00
1, 1, -1.513, -0.001, 0.000, 0.000, -0.437, -9.856, 0.675, 5.454, -9.268, 0.000, -14.946, 20.00
1, 1, -1.484, -0.001, 0.000, 0.000, -0.426, -9.616, 0.784, 5.603, -9.268, 0.000, -14.408, 20.00
1, 1, -1.473, -0.001, 0.000, 0.000, -0.395, -8.752, 2.201, 5.724, -8.260, 0.000, -10.957, 20.00
1, 1, -1.459, -0.001, 0.000, 0.000, -0.365, -7.861, 3.579, 5.829, -7.260, 0.000, -7.537, 20.00
1, 1, -1.459, -0.000, 0.000, 0.000, -0.326, -6.793, 5.204, 5.926, -5.774, 0.000, -3.222, 20.00
1, 1, -1.438, -0.000, 0.000, 0.000, -0.310, -6.485, 4.970, 6.015, -5.283, 0.000, -2.532, 20.00
1, 1, -1.407, -0.000, 0.000, 0.000, -0.315, -6.741, 3.901, 6.099, -5.774, 0.000, -4.238, 20.00
0, 0, -1.048, -0.000, 0.000, 0.000, -0.255, -5.603, 2.298, 1.510, -0.533, 3.632, 0.000, 19.64
0, 0, -0.881, -0.000, 0.000, 0.000, -0.213, -4.615, 3.114, 1.348, -0.520, 1.766, 0.000, 19.46
0, 0, -0.776, -0.000, 0.000, 0.000, -0.189, -4.103, 3.222, 1.242, -0.512, 1.116, -0.000, 19.35
0, 0, -0.647, -0.000, 0.000, 0.000, -0.168, -3.695, 2.136, 1.161, -0.540, 1.753, -0.000, 19.17
0, 0, -0.523, -0.000, 0.000, 0.000, -0.142, -3.169, 1.487, 1.094, -0.568, 1.822, -0.000, 18.99
0, 0, -0.427, -0.000, 0.000, 0.000, -0.118, -2.641, 1.308, 1.033, -0.558, 1.403, 0.000, 18.85
0, 0, -0.367, -0.000, 0.000, 0.000, -0.105, -2.351, 1.221, 0.978, -0.591, 1.216, -0.000, 18.73
0, 0, -0.318, -0.000, 0.000, 0.000, -0.092, -2.058, 1.149, 0.927, -0.584, 0.976, -0.000, 18.63
0, 0, -0.290, -0.000, 0.000, 0.000, -0.086, -1.926, 1.085, 0.879, -0.618, 0.955, -0.000, 18.54
0, 0, -0.259, -0.000, 0.000, 0.000, -0.077, -1.734, 1.027, 0.834, -0.612, 0.822, -0.000, 18.45
0, 0, -0.237, -0.000, 0.000, 0.000, -0.071, -1.586, 0.973, 0.791, -0.607, 0.736, -0.000, 18.38
0, 0, -0.227, -0.000, 0.000, 0.000, -0.069, -1.546, 0.923, 0.751, -0.642, 0.809, -0.000, 18.30
0, 0, -0.215, -0.000, 0.000, 0.000, -0.066, -1.495, 0.876, 0.713, -0.678, 0.866, 0.000, 18.21
0, 0, -0.204, -0.000, 0.000, 0.000, -0.064, -1.441, 0.831, 0.677, -0.713, 0.914, -0.000, 18.12
