Nombre espacio, Area(m2)
"P03_E07", 144.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, -0.032, -0.000, 0.000, 0.000, -0.013, -0.283, 1.062, 0.473, -1.206, 0.000, -0.000, 18.43
0, 0, -0.118, -0.000, 0.000, 0.000, -0.038, -0.833, 1.008, 0.449, -0.650, 0.183, 0.000, 18.41
0, 0, -0.092, -0.000, 0.000, 0.000, -0.027, -0.586, 0.957, 0.426, -0.487, -0.192, -0.000, 18.43
0, 0, -0.126, -0.000, 0.000, 0.000, -0.037, -0.803, 0.908, 0.405, -0.527, 0.180, -0.000, 18.41
0, 0, -0.145, -0.000, 0.000, 0.000, -0.043, -0.926, 0.862, 0.384, -0.565, 0.432, 0.000, 18.37
0, 0, -0.153, -0.000, 0.000, 0.000, -0.045, -0.985, 0.819, 0.365, -0.602, 0.602, -0.000, 18.31
1, 1, -1.499, -0.001, 0.000, 0.000, -0.439, -9.534, 0.778, 2.941, -8.763, -16.909, -33.427, 20.00
1, 1, -1.456, -0.001, 0.000, 0.000, -0.431, -9.385, 0.738, 3.065, -9.268, 0.000, -16.738, 20.00
1, 1, -1.431, -0.001, 0.000, 0.000, -0.422, -9.174, 0.779, 3.154, -9.268, 0.000, -16.362, 20.00
1, 1, -1.419, -0.001, 0.000, 0.000, -0.392, -8.493, 1.525, 3.226, -8.260, 0.000, -13.814, 20.00
1, 0, -1.563, -0.001, 0.000, 0.000, -0.320, -5.532, 12.253, 3.290, -7.329, -0.798, -0.000, 20.08
1, 1, -1.349, -0.000, 0.000, 0.000, -0.276, -5.504, 6.731, 3.347, -5.774, 0.798, -2.026, 20.00
1, 1, -1.337, -0.000, 0.000, 0.000, -0.289, -6.010, 4.185, 3.401, -5.283, 0.000, -5.332, 20.00
1, 1, -1.331, -0.000, 0.000, 0.000, -0.303, -6.394, 3.182, 3.451, -5.774, 0.000, -7.170, 20.00
0, 0, -0.952, -0.000, 0.000, 0.000, -0.237, -5.050, 2.203, 0.904, -0.532, 3.666, 0.000, 19.63
0, 0, -0.744, -0.000, 0.000, 0.000, -0.187, -3.977, 2.575, 0.807, -0.518, 2.044, 0.000, 19.43
0, 0, -0.617, -0.000, 0.000, 0.000, -0.158, -3.366, 2.609, 0.744, -0.508, 1.296, 0.000, 19.30
0, 0, -0.511, -0.000, 0.000, 0.000, -0.140, -2.993, 1.939, 0.695, -0.538, 1.547, -0.000, 19.14
0, 0, -0.421, -0.000, 0.000, 0.000, -0.121, -2.607, 1.545, 0.655, -0.568, 1.518, 0.000, 18.99
0, 0, -0.350, -0.000, 0.000, 0.000, -0.102, -2.205, 1.408, 0.619, -0.560, 1.190, 0.000, 18.87
0, 0, -0.306, -0.000, 0.000, 0.000, -0.093, -1.998, 1.324, 0.586, -0.593, 1.081, -0.000, 18.77
0, 0, -0.267, -0.000, 0.000, 0.000, -0.081, -1.759, 1.251, 0.555, -0.587, 0.889, 0.000, 18.68
0, 0, -0.246, -0.000, 0.000, 0.000, -0.077, -1.662, 1.184, 0.526, -0.622, 0.897, 0.000, 18.59
0, 0, -0.221, -0.000, 0.000, 0.000, -0.069, -1.496, 1.122, 0.499, -0.616, 0.781, -0.000, 18.51
0, 0, -0.203, -0.000, 0.000, 0.000, -0.063, -1.367, 1.064, 0.474, -0.611, 0.706, 0.000, 18.44
0, 0, -0.195, -0.000, 0.000, 0.000, -0.062, -1.340, 1.009, 0.450, -0.647, 0.785, -0.000, 18.36
0, 0, -0.187, -0.000, 0.000, 0.000, -0.060, -1.303, 0.958, 0.427, -0.682, 0.848, 0.000, 18.28
0, 0, -0.178, -0.000, 0.000, 0.000, -0.058, -1.259, 0.909, 0.405, -0.717, 0.897, -0.000, 18.19
0, 0, -0.169, -0.000, 0.000, 0.000, -0.056, -1.210, 0.863, 0.385, -0.753, 0.938, -0.000, 18.09
0, 0, -0.151, -0.000, 0.000, 0.000, -0.050, -1.081, 0.820, 0.366, -0.746, 0.843, 0.000, 18.01
1, 1, -1.572, -0.000, 0.000, 0.000, -0.522, -11.372, 0.779, 2.942, -11.308, -19.927, -40.981, 20.00
1, 1, -1.531, -0.000, 0.000, 0.000, -0.513, -11.196, 0.740, 3.065, -11.823, 0.000, -21.258, 20.00
1, 1, -1.514, -0.000, 0.000, 0.000, -0.503, -10.973, 0.780, 3.154, -11.823, 0.000, -20.879, 20.00
1, 1, -1.516, -0.000, 0.000, 0.000, -0.474, -10.303, 1.449, 3.227, -10.795, 0.000, -18.413, 20.00
1, 1, -1.576, -0.000, 0.000, 0.000, -0.396, -7.678, 8.870, 3.290, -9.268, 0.000, -6.759, 20.00
1, 1, -1.550, -0.000, 0.000, 0.000, -0.368, -7.582, 5.871, 3.348, -7.759, 0.000, -8.041, 20.00
1, 1, -1.540, -0.000, 0.000, 0.000, -0.373, -7.906, 3.819, 3.401, -7.260, 0.000, -9.860, 20.00
1, 1, -1.522, -0.000, 0.000, 0.000, -0.362, -7.644, 4.088, 3.451, -7.260, 0.000, -9.248, 20.00
0, 0, -1.194, -0.000, 0.000, 0.000, -0.277, -5.834, 4.108, 0.904, -0.538, 2.832, 0.000, 19.72
0, 0, -0.992, -0.000, 0.000, 0.000, -0.232, -4.832, 4.299, 0.808, -0.528, 1.478, -0.000, 19.57
0, 0, -0.815, -0.000, 0.000, 0.000, -0.197, -4.153, 3.359, 0.744, -0.516, 1.579, 0.000, 19.41
0, 0, -0.661, -0.000, 0.000, 0.000, -0.174, -3.731, 2.173, 0.696, -0.582, 2.280, -0.000, 19.18
0, 0, -0.526, -0.000, 0.000, 0.000, -0.146, -3.140, 1.700, 0.655, -0.608, 2.065, 0.000, 18.98
0, 0, -0.424, -0.000, 0.000, 0.000, -0.120, -2.590, 1.540, 0.619, -0.597, 1.572, 0.000, 18.82
