ProyectoEdificio, c:\proyectoscteycee\ctehe2019\proyectos\ejemplopmt_fotovoltaica\newbdl_ds.xml, zonaC2.bin

BDC_AIREAGUA, SIS5_EQ1_EQ_ED_AireAgua_BDC-ACS-Defecto
demandaACS, 1422266.4 ,1261191.6 ,1370436.9 ,1252498.6 ,1242411.6 ,1127096.4 ,1112835.1 ,1112835.1 ,1127096.4 ,1266773.8 ,1301148.9 ,1396350.4 ,
nhCortaCal ,9 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7
QRefSen ,41531.438 ,49807.29 ,139721.27 ,210819.11 ,334248.06 ,289504.6 ,500136.84 ,533701.94 ,266983.28 ,217070.6 ,71033.76 ,34760.06
QCalSen ,336852.1 ,232857.23 ,93782.89 ,11228.983 ,16476.613 ,0.0 ,0.0 ,0.0 ,1704.6875 ,7830.8887 ,143314.72 ,355677.66
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,17568.268 ,8370.902 ,3301.3442 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12821.647
FinESPACIO
  
ESPACIO   , P03_E08
nhFuncionaRef ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhFuncionaCal ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
nhCortaCal ,8 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9
QRefSen ,10298.531 ,23429.71 ,106936.52 ,179105.95 ,353966.22 ,509923.16 ,764625.44 ,696197.25 ,352968.1 ,207732.97 ,49807.785 ,12984.395
QCalSen ,347644.53 ,216609.08 ,92854.59 ,10124.199 ,4947.7344 ,0.0 ,0.0 ,0.0 ,483.31836 ,5765.9053 ,131305.44 ,344013.12
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,18196.2 ,4963.1675 ,4316.0557 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,14881.744
FinESPACIO
  
ESPACIO   , P03_E09
nhFuncionaRef ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhFuncionaCal ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
nhCortaCal ,6 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4
QRefSen ,15473.3 ,27071.244 ,139207.17 ,199542.12 ,401799.7 ,327049.66 ,549850.2 ,530864.06 ,283570.75 ,231964.89 ,68381.875 ,16186.301
QCalSen ,311267.5 ,187895.34 ,63874.6 ,5567.7246 ,5833.299 ,0.0 ,0.0 ,0.0 ,1773.0117 ,2754.6074 ,95718.14 ,309106.25
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,12903.76 ,2783.6997 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,7689.6704
FinESPACIO
  
ESPACIO   , P03_E10
nhFuncionaRef ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhFuncionaCal ,248 ,224 ,248 ,240 ,248 ,240 ,248 ,248 ,240 ,248 ,240 ,248
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
nhCortaCal ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
QRefSen ,87598.53 ,100064.51 ,279625.47 ,406883.28 ,438655.3 ,506845.2 ,579897.7 ,610640.5 ,495002.97 ,491272.94 ,230921.97 ,131168.1
QCalSen ,120511.42 ,70042.914 ,22624.27 ,500.01172 ,8735.895 ,2229.2148 ,1126.7734 ,0.0 ,8568.762 ,807.47266 ,22026.6 ,107949.555
