ProyectoEdificio, c:\proyectoscteycee\ctehe2019\proyectos\ejemploviv_unif\newbdl_ds.xml, zonaA4.bin

CALDERA, SIS_EQ2_EQ_Caldera-ACS-Electrica-Defecto
tipoCombustible, Ninguno
demandaACS, 258997.02 ,233932.9 ,253599.4 ,240297.42 ,237509.56 ,219397.17 ,221311.16 ,215913.16 ,214172.1 ,232002.22 ,240193.19 ,258997.02 ,
QCalSen ,2790.7295 ,3275.4385 ,3220.1875 ,0.0 ,33.35254 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,1723.2217
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
FinESPACIO
  
ESPACIO   , P02_E04
nhFuncionaRef ,0 ,0 ,0 ,0 ,0 ,480 ,496 ,496 ,480 ,0 ,0 ,0
nhFuncionaCal ,744 ,672 ,744 ,720 ,744 ,0 ,0 ,0 ,0 ,744 ,720 ,744
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,130 ,339 ,410 ,197 ,0 ,0 ,0
nhCortaCal ,267 ,186 ,132 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,94
QRefSen ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalSen ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,14866.199 ,34402.402 ,35447.63 ,13457.263 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,9659.657 ,6595.884 ,4704.221 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,4976.303
FinESPACIO
  
ESPACIO   , P02_E05
nhFuncionaRef ,0 ,0 ,0 ,0 ,0 ,480 ,496 ,496 ,480 ,0 ,0 ,0
nhFuncionaCal ,744 ,672 ,744 ,720 ,744 ,0 ,0 ,0 ,0 ,744 ,720 ,744
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,123 ,315 ,391 ,177 ,0 ,0 ,0
nhCortaCal ,182 ,157 ,138 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,99
QRefSen ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalSen ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,12813.318 ,34728.38 ,36922.984 ,14853.528 ,0.0 ,0.0 ,0.0
