250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
835.48 ,  0.00 , 835.48 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
835.48 ,  0.00 , 835.48 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
835.48 ,  0.00 , 835.48 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
835.48 ,  0.00 , 835.48 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
835.48 ,  0.00 , 835.48 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
835.48 ,  0.00 , 835.48 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
835.48 ,  0.00 , 835.48 , 111.27 ,  0.00 , 18.64 ,  0.00 
584.83 ,  0.00 , 584.83 , 113.20 ,  0.00 , 25.38 ,  0.00 
584.83 ,  0.00 , 584.83 , 110.69 ,  0.00 , 24.77 ,  0.00 
501.29 ,  0.00 , 501.29 , 105.14 ,  0.00 , 12.10 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
835.48 ,  0.00 , 835.48 , 148.80 ,  0.00 , 139.16 ,  0.00 
584.83 ,  0.00 , 584.83 , 148.51 ,  0.00 , 138.20 ,  0.00 
584.83 ,  0.00 , 584.83 , 144.76 ,  0.00 , 132.17 ,  0.00 
501.29 ,  0.00 , 501.29 , 123.66 ,  0.00 , 72.60 ,  0.00 
501.29 ,  0.00 , 501.29 , 109.85 ,  0.00 , 31.53 ,  0.00 
417.74 ,  0.00 , 417.74 , 107.53 ,  0.00 , 27.85 ,  0.00 
417.74 ,  0.00 , 417.74 , 102.38 ,  0.00 , 12.22 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 , 101.39 ,  0.00 ,  4.76 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
835.48 ,  0.00 , 835.48 , 196.10 ,  0.00 , 319.06 ,  0.00 
584.83 ,  0.00 , 584.83 , 177.30 ,  0.00 , 254.65 ,  0.00 
584.83 ,  0.00 , 584.83 , 154.41 ,  0.00 , 185.40 ,  0.00 
501.29 ,  0.00 , 501.29 , 125.75 ,  0.00 , 92.23 ,  0.00 
501.29 ,  0.00 , 501.29 , 109.46 ,  0.00 , 38.99 ,  0.00 
417.74 ,  0.00 , 417.74 , 104.61 ,  0.00 , 25.39 ,  0.00 
417.74 ,  0.00 , 417.74 , 101.39 ,  0.00 , 13.39 ,  0.00 
334.19 ,  0.00 , 334.19 , 98.52 ,  0.00 ,  3.51 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 , 99.17 ,  0.00 ,  0.91 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
835.48 ,  0.00 , 835.48 , 223.24 ,  0.00 , 437.66 ,  0.00 
584.83 ,  0.00 , 584.83 , 179.75 ,  0.00 , 285.25 ,  0.00 
584.83 ,  0.00 , 584.83 , 150.16 ,  0.00 , 185.94 ,  0.00 
501.29 ,  0.00 , 501.29 , 123.85 ,  0.00 , 94.81 ,  0.00 
501.29 ,  0.00 , 501.29 , 106.07 ,  0.00 , 31.41 ,  0.00 
417.74 ,  0.00 , 417.74 , 100.21 ,  0.00 , 10.59 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
334.19 ,  0.00 , 334.19 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
584.83 ,  0.00 , 584.83 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
501.29 ,  0.00 , 501.29 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
417.74 ,  0.00 , 417.74 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
83.55 ,  0.00 , 83.55 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
250.64 ,  0.00 , 250.64 ,  0.00 ,  0.00 ,  0.00 ,  0.00 
