Nombre espacio, Area(m2)
"P02_E01", 64.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 3.527, 0.000, 0.000, 0.000, 0.609, 2.791, 0.569, 3.492, -10.988, 0.000, 0.000, 18.20
1, 0, -2.300, -0.000, 0.000, 0.000, -0.348, -1.593, 0.533, 3.306, -7.069, 7.471, -0.000, 17.71
1, 0, -1.518, -0.000, 0.000, 0.000, -0.218, -0.998, 0.501, 3.201, -5.922, 4.956, 0.000, 17.37
1, 0, -1.072, -0.000, 0.000, 0.000, -0.153, -0.702, 0.472, 3.133, -5.772, 4.094, -0.000, 17.10
1, 1, -1.206, -0.000, 0.000, 0.000, -0.175, -0.802, 0.445, 3.083, -6.034, 1.530, -3.158, 17.00
1, 1, -1.524, -0.000, 0.000, 0.000, -0.222, -1.018, 0.421, 3.043, -6.034, 0.000, -5.334, 17.00
1, 1, -1.863, -0.000, 0.000, 0.000, -0.277, -1.269, 0.399, 3.010, -6.355, 0.000, -6.356, 17.00
1, 1, -10.715, -0.000, 0.000, 0.000, -1.601, -7.341, 0.378, 3.055, -8.021, -45.000, -69.245, 20.00
1, 1, -10.152, -0.000, 0.000, 0.000, -1.520, -6.960, 0.449, 3.035, -8.021, 0.000, -23.168, 20.00
1, 1, -9.817, -0.000, 0.000, 0.000, -1.405, -6.327, 1.164, 3.016, -7.374, 0.000, -20.744, 20.00
1, 1, -9.555, -0.000, 0.000, 0.000, -1.275, -5.450, 3.155, 2.998, -6.733, 0.000, -16.860, 20.00
1, 1, -9.454, -0.000, 0.000, 0.000, -1.272, -5.566, 2.188, 2.982, -6.733, 0.000, -17.855, 20.00
1, 1, -9.330, -0.000, 0.000, 0.000, -1.213, -5.239, 2.624, 2.966, -6.414, 0.000, -16.607, 20.00
1, 1, -9.231, -0.000, 0.000, 0.000, -1.164, -4.974, 2.904, 2.952, -6.097, 0.000, -15.610, 20.00
1, 1, -9.082, -0.000, 0.000, 0.000, -1.077, -4.309, 4.888, 2.939, -5.781, 0.000, -12.421, 20.00
1, 1, -9.060, -0.000, 0.000, 0.000, -1.081, -4.429, 3.987, 3.202, -5.781, 0.000, -13.162, 20.00
1, 1, -9.116, -0.000, 0.000, 0.000, -1.147, -4.989, 2.186, 3.216, -6.097, 0.000, -15.946, 20.00
1, 1, -9.141, -0.000, 0.000, 0.000, -1.192, -5.312, 1.370, 3.221, -6.414, 0.000, -17.468, 20.00
1, 1, -9.135, -0.000, 0.000, 0.000, -1.202, -5.408, 1.007, 4.121, -6.414, 0.000, -17.031, 20.00
1, 1, -9.140, -0.000, 0.000, 0.000, -1.228, -5.548, 0.874, 6.446, -6.733, 0.000, -15.330, 20.00
1, 1, -9.129, -0.000, 0.000, 0.000, -1.232, -5.577, 0.785, 6.701, -6.733, 0.000, -15.186, 20.00
1, 1, -9.135, -0.000, 0.000, 0.000, -1.258, -5.708, 0.719, 6.863, -7.053, 0.000, -15.572, 20.00
1, 1, -9.123, -0.000, 0.000, 0.000, -1.263, -5.738, 0.665, 6.982, -7.053, 0.000, -15.531, 20.00
1, 0, -6.625, -0.000, 0.000, 0.000, -0.936, -4.262, 0.619, 5.383, -6.905, 12.726, -0.000, 19.15
1, 0, -4.714, -0.000, 0.000, 0.000, -0.670, -3.055, 0.579, 3.515, -6.505, 10.849, 0.000, 18.43
1, 0, -3.386, -0.000, 0.000, 0.000, -0.492, -2.245, 0.543, 3.329, -6.502, 8.754, -0.000, 17.84
1, 0, -2.421, -0.000, 0.000, 0.000, -0.354, -1.618, 0.511, 3.223, -6.247, 6.907, -0.000, 17.38
1, 1, -1.764, -0.000, 0.000, 0.000, -0.264, -1.206, 0.481, 3.154, -6.355, 5.763, -0.189, 17.00
1, 1, -2.149, -0.000, 0.000, 0.000, -0.324, -1.481, 0.454, 3.104, -6.355, 0.000, -6.749, 17.00
1, 1, -2.507, -0.000, 0.000, 0.000, -0.386, -1.767, 0.430, 3.064, -6.677, 0.000, -7.843, 17.00
1, 1, -2.755, -0.000, 0.000, 0.000, -0.427, -1.958, 0.407, 3.030, -6.677, 0.000, -8.379, 17.00
1, 1, -11.411, -0.000, 0.000, 0.000, -1.807, -8.291, 0.387, 3.074, -8.672, -45.000, -71.719, 20.00
1, 1, -10.838, -0.000, 0.000, 0.000, -1.727, -7.921, 0.413, 3.054, -8.672, 0.000, -25.691, 20.00
1, 1, -10.521, -0.000, 0.000, 0.000, -1.645, -7.473, 0.851, 3.035, -8.346, 0.000, -24.099, 20.00
1, 1, -10.313, -0.000, 0.000, 0.000, -1.571, -7.042, 1.444, 3.017, -8.021, 0.000, -22.487, 20.00
