hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 6.15, 6.15, -1301.69, 20.00, 4.63, -1.11, -12.22, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.57, 5.57, -1375.46, 20.00, 4.63, 5.00, -5.30, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.35, 5.35, -1373.61, 20.00, 4.63, 6.67, -3.33, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.31, 5.31, -1346.17, 20.00, 4.63, 6.67, -3.33, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.28, 5.28, -1327.26, 20.00, 4.63, 6.11, -3.98, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.23, 5.23, -1318.58, 20.00, 4.63, 6.11, -3.98, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.15, 5.15, -1319.27, 20.00, 4.63, 5.56, -4.40, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.06, 5.06, -1324.58, 20.00, 4.63, 5.56, -4.40, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 4.97, 4.97, -1328.16, 20.00, 4.63, 5.56, -4.40, 0.00, 5.69, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.03, 5.03, -1308.47, 20.00, 4.63, 6.67, -3.33, 0.00, 51.23, 0.00, -51.34, 83.01, 0, 0
2.00, 5.70, 5.32, 5.32, -1249.99, 20.00, 4.63, 7.78, -2.25, 0.00, 94.42, 0.00, -39.97, 74.87, 0, 0
2.00, 5.70, 5.68, 5.68, -1190.95, 20.00, 4.63, 7.78, -2.01, 0.00, 71.79, 0.00, -27.02, 68.58, 0, 0
2.00, 5.70, 6.06, 6.06, -1139.08, 20.00, 4.63, 8.33, -1.59, 0.23, 112.66, 83.51, -12.58, 64.72, 0, 0
2.00, 5.70, 6.49, 6.49, -1085.33, 20.00, 4.63, 8.89, -1.16, 0.98, 124.01, 71.97, 2.71, 63.74, 0, 0
2.00, 5.70, 7.01, 7.01, -1021.93, 20.00, 4.63, 9.44, -0.50, 46.37, 141.24, 61.69, 17.81, 65.77, 0, 0
2.00, 5.70, 7.50, 7.50, -970.89, 20.00, 4.63, 9.44, -0.50, 33.82, 114.33, 53.44, 31.77, 70.55, 0, 0
2.00, 5.70, 7.77, 7.77, -965.80, 20.00, 4.63, 8.89, -0.93, 0.00, 51.23, 48.26, 44.15, 77.56, 0, 0
2.00, 5.70, 7.77, 7.77, -1001.41, 20.00, 4.63, 8.33, -1.59, 0.00, 11.38, 47.19, 55.01, 86.22, 0, 0
2.00, 5.70, 7.66, 7.66, -1047.68, 20.00, 4.63, 8.33, -1.59, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 7.48, 7.48, -1091.04, 20.00, 4.63, 7.78, -2.25, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 7.30, 7.30, -1125.98, 20.00, 4.63, 7.78, -2.25, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 7.11, 7.11, -1155.70, 20.00, 4.63, 7.22, -2.67, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 6.92, 6.92, -1180.40, 20.00, 4.63, 7.22, -2.91, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 6.73, 6.73, -1203.43, 20.00, 4.63, 6.67, -3.33, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 6.53, 6.53, -1223.80, 20.00, 4.63, 6.67, -3.57, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 6.33, 6.33, -1244.01, 20.00, 4.63, 6.11, -3.98, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 6.13, 6.13, -1262.22, 20.00, 4.63, 6.11, -3.98, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.92, 5.92, -1281.05, 20.00, 4.63, 5.56, -4.64, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.71, 5.71, -1298.61, 20.00, 4.63, 5.56, -4.64, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.50, 5.50, -1316.77, 20.00, 4.63, 5.00, -5.05, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.29, 5.29, -1333.95, 20.00, 4.63, 5.00, -5.30, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 5.07, 5.07, -1352.13, 20.00, 4.63, 4.44, -5.70, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 4.86, 4.86, -1368.44, 20.00, 4.63, 4.44, -5.70, 0.00, 2.85, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 4.74, 4.74, -1367.97, 20.00, 4.63, 5.00, -5.05, 0.00, 31.31, 0.00, -51.47, 83.01, 0, 0
2.00, 5.70, 4.78, 4.78, -1343.31, 20.00, 4.63, 5.56, -4.40, 0.00, 65.46, 0.00, -40.11, 74.86, 0, 0
2.00, 5.70, 5.07, 5.07, -1278.91, 20.00, 4.63, 6.67, -3.33, 0.00, 129.20, 0.00, -27.16, 68.55, 0, 0
2.00, 5.70, 5.54, 5.54, -1196.57, 20.00, 4.63, 7.22, -2.67, 2.97, 146.83, 83.56, -12.71, 64.66, 0, 0
