Nombre espacio, Area(m2)
"P01_E01", 64.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, 0.000, 0.781, 0.000, 4.679, 0.482, 0.000, 0.000, 0.000, -5.942, 0.000, -0.000, 17.85
0, 0, 0.000, 0.543, 0.000, 3.212, 0.293, 0.000, 0.000, 0.000, -4.047, -0.000, 0.000, 18.20
0, 0, 0.000, 0.475, 0.000, 2.820, 0.246, 0.000, 0.000, 0.000, -3.541, -0.000, -0.000, 18.29
0, 0, 0.000, 0.471, 0.000, 2.817, 0.244, 0.000, 0.000, 0.000, -3.533, 0.000, -0.000, 18.26
0, 0, 0.000, 0.487, 0.000, 2.944, 0.259, 0.000, 0.000, 0.000, -3.690, 0.000, -0.000, 18.20
0, 0, 0.000, 0.481, 0.000, 2.941, 0.259, 0.000, 0.000, 0.000, -3.681, 0.000, -0.000, 18.17
0, 0, 0.000, 0.494, 0.000, 3.068, 0.274, 0.000, 0.000, 0.000, -3.837, 0.000, 0.000, 18.10
0, 0, 0.000, 0.490, 0.000, 3.090, 0.277, 0.000, 0.000, 0.000, -3.857, -0.000, -0.000, 18.16
0, 0, 0.000, 0.482, 0.000, 3.091, 0.277, 0.000, 0.000, 0.000, -3.850, 0.000, -0.000, 18.14
0, 0, 0.000, 0.435, 0.000, 2.835, 0.243, 0.000, 0.000, 0.000, -3.513, -0.000, 0.000, 18.20
0, 0, 0.000, 0.389, 0.000, 2.583, 0.207, 0.000, 0.000, 0.000, -3.179, -0.000, 0.000, 18.25
0, 0, 0.000, 0.382, 0.000, 2.584, 0.209, 0.000, 0.000, 0.000, -3.174, 0.000, -0.000, 18.24
0, 0, 0.000, 0.356, 0.000, 2.458, 0.192, 0.000, 0.000, 0.000, -3.006, -0.000, -0.000, 18.26
0, 0, 0.000, 0.331, 0.000, 2.331, 0.177, 0.000, 0.000, 0.000, -2.839, -0.000, -0.000, 18.28
0, 0, 0.000, 0.307, 0.000, 2.208, 0.158, 0.000, 0.000, 0.000, -2.673, -0.000, 0.000, 18.31
0, 0, 0.000, 0.300, 0.000, 2.209, 0.160, 0.000, 0.000, 0.000, -2.669, 0.000, -0.000, 18.29
0, 0, 0.000, 0.311, 0.000, 2.338, 0.178, 0.000, 0.000, 0.000, -2.827, 0.000, -0.000, 18.24
0, 0, 0.000, 0.321, 0.000, 2.469, 0.194, 0.000, 0.000, 0.000, -2.984, 0.000, -0.000, 18.19
0, 0, 0.000, 0.313, 0.000, 2.469, 0.196, 0.000, 0.000, 0.000, -2.978, 0.000, -0.000, 18.17
0, 0, 0.000, 0.322, 0.000, 2.603, 0.210, 0.000, 0.000, 0.000, -3.136, 0.000, -0.000, 18.11
0, 0, 0.000, 0.315, 0.000, 2.604, 0.211, 0.000, 0.000, 0.000, -3.130, 0.000, -0.000, 18.09
0, 0, 0.000, 0.323, 0.000, 2.739, 0.226, 0.000, 0.000, 0.000, -3.287, 0.000, -0.000, 18.03
0, 0, 0.000, 0.315, 0.000, 2.739, 0.227, 0.000, 0.000, 0.000, -3.280, 0.000, 0.000, 18.01
0, 0, 0.000, 0.321, 0.000, 2.868, 0.241, 0.000, 0.000, 0.000, -3.431, 0.000, 0.000, 17.93
0, 0, 0.000, 0.312, 0.000, 2.863, 0.242, 0.000, 0.000, 0.000, -3.417, 0.000, -0.000, 17.88
0, 0, 0.000, 0.318, 0.000, 2.994, 0.258, 0.000, 0.000, 0.000, -3.570, 0.000, -0.000, 17.80
0, 0, 0.000, 0.309, 0.000, 2.990, 0.258, 0.000, 0.000, 0.000, -3.557, 0.000, 0.000, 17.76
0, 0, 0.000, 0.314, 0.000, 3.122, 0.275, 0.000, 0.000, 0.000, -3.712, 0.000, 0.000, 17.69
0, 0, 0.000, 0.306, 0.000, 3.119, 0.276, 0.000, 0.000, 0.000, -3.700, 0.000, -0.000, 17.65
0, 0, 0.000, 0.310, 0.000, 3.252, 0.293, 0.000, 0.000, 0.000, -3.855, 0.000, -0.000, 17.58
0, 0, 0.000, 0.301, 0.000, 3.248, 0.294, 0.000, 0.000, 0.000, -3.843, 0.000, -0.000, 17.54
0, 0, 0.000, 0.307, 0.000, 3.412, 0.314, 0.000, 0.000, 0.000, -4.033, -0.000, -0.000, 17.58
0, 0, 0.000, 0.299, 0.000, 3.411, 0.315, 0.000, 0.000, 0.000, -4.026, 0.000, 0.000, 17.55
0, 0, 0.000, 0.279, 0.000, 3.276, 0.297, 0.000, 0.000, 0.000, -3.851, -0.000, -0.000, 17.57
0, 0, 0.000, 0.259, 0.000, 3.142, 0.277, 0.000, 0.000, 0.000, -3.678, -0.000, 0.000, 17.58
0, 0, 0.000, 0.231, 0.000, 2.876, 0.236, 0.000, 0.000, 0.000, -3.342, -0.000, -0.000, 17.64
0, 0, 0.000, 0.213, 0.000, 2.741, 0.219, 0.000, 0.000, 0.000, -3.173, -0.000, -0.000, 17.66
0, 0, 0.000, 0.196, 0.000, 2.601, 0.208, 0.000, 0.000, 0.000, -3.005, -0.000, -0.000, 17.68
