Nombre espacio, Area(m2)
"P01_E03", 74.45
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.816, 0.004, 0.000, 1.387, 0.408, 2.090, 0.785, 4.100, -9.590, 0.000, 0.000, 19.64
1, 0, 0.050, 0.000, 0.000, 0.085, 0.022, 0.110, 0.733, 3.902, -5.709, 0.806, 0.000, 19.59
1, 0, 0.030, 0.000, 0.000, 0.050, 0.012, 0.060, 0.687, 3.756, -4.645, 0.051, -0.000, 19.59
1, 0, 0.011, 0.000, 0.000, 0.018, 0.004, 0.022, 0.646, 3.642, -4.892, 0.548, 0.000, 19.55
1, 0, 0.020, 0.000, 0.000, 0.032, 0.008, 0.040, 0.610, 3.552, -5.131, 0.869, -0.000, 19.49
1, 0, 0.037, 0.000, 0.000, 0.059, 0.014, 0.074, 0.577, 3.479, -5.104, 0.863, -0.000, 19.43
1, 0, 0.069, 0.000, 0.000, 0.110, 0.027, 0.141, 0.547, 3.420, -5.598, 1.283, -0.000, 19.35
1, 1, -0.965, -0.004, 0.000, -1.539, -0.387, -1.992, 0.520, 3.441, -5.898, -9.767, -16.593, 20.00
1, 1, -0.949, -0.004, 0.000, -1.504, -0.379, -1.951, 0.535, 3.407, -5.898, 0.000, -6.743, 20.00
1, 1, -0.921, -0.003, 0.000, -1.452, -0.350, -1.764, 0.993, 3.377, -5.364, 0.000, -5.485, 20.00
1, 0, -0.900, -0.003, 0.000, -1.409, -0.276, -0.933, 6.297, 3.351, -4.617, -1.509, 0.000, 20.10
1, 0, -1.169, -0.004, 0.000, -1.822, -0.312, -0.828, 7.889, 3.327, -3.928, -3.154, 0.000, 20.31
1, 0, -1.142, -0.004, 0.000, -1.779, -0.322, -1.184, 4.993, 3.306, -3.674, -0.193, -0.000, 20.32
1, 0, -0.951, -0.003, 0.000, -1.492, -0.288, -1.243, 3.100, 3.287, -3.889, 1.479, 0.000, 20.23
1, 0, -0.753, -0.002, 0.000, -1.200, -0.240, -1.099, 2.343, 3.270, -4.096, 1.778, -0.000, 20.11
1, 0, -0.632, -0.002, 0.000, -1.024, -0.206, -0.936, 2.508, 3.513, -4.324, 1.103, -0.000, 20.03
1, 1, -0.580, -0.002, 0.000, -0.954, -0.191, -0.854, 2.667, 3.525, -4.308, 0.496, -0.201, 20.00
1, 1, -0.636, -0.002, 0.000, -1.059, -0.222, -1.059, 1.769, 3.532, -4.571, 0.000, -2.248, 20.00
1, 1, -0.667, -0.002, 0.000, -1.123, -0.243, -1.185, 1.429, 4.383, -4.834, 0.000, -2.243, 20.00
1, 1, -0.668, -0.002, 0.000, -1.133, -0.248, -1.221, 1.245, 6.591, -4.834, 0.000, -0.269, 20.00
1, 1, -0.678, -0.002, 0.000, -1.157, -0.259, -1.288, 1.114, 6.881, -5.099, 0.000, -0.488, 20.00
1, 1, -0.686, -0.002, 0.000, -1.172, -0.265, -1.323, 1.008, 7.106, -5.099, 0.000, -0.432, 20.00
1, 1, -0.701, -0.002, 0.000, -1.199, -0.277, -1.392, 0.921, 7.289, -5.364, 0.000, -0.726, 20.00
1, 0, -0.575, -0.001, 0.000, -0.981, -0.228, -1.154, 0.848, 5.839, -5.316, 1.568, 0.000, 19.90
1, 0, -0.396, -0.001, 0.000, -0.673, -0.158, -0.798, 0.787, 4.105, -5.243, 2.377, -0.000, 19.74
1, 0, -0.261, -0.001, 0.000, -0.442, -0.106, -0.538, 0.734, 3.907, -5.444, 2.149, -0.000, 19.59
1, 0, -0.154, -0.000, 0.000, -0.259, -0.063, -0.323, 0.689, 3.760, -5.649, 2.000, -0.000, 19.46
1, 0, -0.073, -0.000, 0.000, -0.123, -0.030, -0.155, 0.648, 3.646, -5.597, 1.685, 0.000, 19.35
1, 0, -0.007, -0.000, 0.000, -0.012, -0.003, -0.015, 0.612, 3.556, -5.814, 1.684, -0.000, 19.24
1, 0, 0.046, 0.000, 0.000, 0.076, 0.019, 0.099, 0.579, 3.483, -5.768, 1.467, 0.000, 19.14
1, 0, 0.093, 0.000, 0.000, 0.151, 0.039, 0.202, 0.549, 3.424, -5.990, 1.532, -0.000, 19.04
1, 1, -1.345, -0.002, 0.000, -2.178, -0.569, -2.933, 0.521, 3.444, -6.437, -14.462, -23.961, 20.00
1, 1, -1.299, -0.002, 0.000, -2.081, -0.547, -2.821, 0.516, 3.410, -6.437, 0.000, -9.261, 20.00
1, 1, -1.268, -0.002, 0.000, -2.011, -0.519, -2.649, 0.764, 3.380, -6.167, 0.000, -8.471, 20.00
1, 1, -1.231, -0.002, 0.000, -1.933, -0.462, -2.220, 1.937, 3.354, -5.364, 0.000, -5.922, 20.00
