Nombre espacio, Area(m2)
"P03_E02", 95.45
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.793, 0.017, 0.000, 0.000, 0.279, 2.543, 0.381, 4.202, -8.215, 0.000, 0.000, 19.97
1, 0, -0.061, -0.000, 0.000, 0.000, -0.018, -0.167, 0.359, 4.022, -4.939, 0.805, 0.000, 19.92
1, 0, -0.069, -0.000, 0.000, 0.000, -0.020, -0.178, 0.340, 3.889, -4.041, 0.078, 0.000, 19.91
1, 0, -0.083, -0.000, 0.000, 0.000, -0.024, -0.215, 0.323, 3.786, -4.251, 0.465, -0.000, 19.88
1, 0, -0.073, -0.000, 0.000, 0.000, -0.021, -0.188, 0.307, 3.704, -4.456, 0.727, 0.000, 19.83
1, 0, -0.055, -0.000, 0.000, 0.000, -0.015, -0.140, 0.293, 3.639, -4.438, 0.717, 0.000, 19.78
1, 0, -0.023, -0.000, 0.000, 0.000, -0.007, -0.061, 0.280, 3.585, -4.860, 1.086, 0.000, 19.71
1, 1, -0.410, -0.003, 0.000, 0.000, -0.118, -1.078, 0.268, 3.609, -4.972, -4.347, -7.052, 20.00
1, 1, -0.420, -0.003, 0.000, 0.000, -0.121, -1.103, 0.295, 3.577, -4.972, 0.000, -2.748, 20.00
1, 1, -0.403, -0.003, 0.000, 0.000, -0.111, -0.991, 0.732, 3.549, -4.522, 0.000, -1.749, 20.00
1, 1, -0.360, -0.002, 0.000, 0.000, -0.091, -0.783, 1.500, 3.524, -3.853, 0.000, -0.066, 20.00
1, 0, -0.458, -0.003, 0.000, 0.000, -0.106, -0.864, 2.183, 3.501, -3.219, -1.035, -0.000, 20.07
1, 0, -0.552, -0.003, 0.000, 0.000, -0.125, -1.036, 1.879, 3.480, -3.016, -0.627, -0.000, 20.11
1, 0, -0.559, -0.003, 0.000, 0.000, -0.129, -1.100, 1.493, 3.461, -3.233, 0.070, 0.000, 20.11
1, 0, -0.502, -0.003, 0.000, 0.000, -0.120, -1.046, 1.080, 3.444, -3.437, 0.584, 0.000, 20.07
