Nombre espacio, Area(m2)
"P04_E04", 95.56
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.358, 0.010, 1.230, 0.000, 0.284, 1.225, 0.388, 4.036, -7.531, 0.000, -0.000, 19.57
1, 0, -0.130, -0.000, -0.449, 0.000, -0.089, -0.382, 0.362, 3.852, -4.461, 1.298, 0.000, 19.48
1, 0, -0.118, -0.000, -0.404, 0.000, -0.076, -0.323, 0.341, 3.715, -3.612, 0.476, 0.000, 19.45
1, 0, -0.116, -0.000, -0.393, 0.000, -0.074, -0.316, 0.322, 3.609, -3.802, 0.769, -0.000, 19.40
1, 0, -0.105, -0.000, -0.352, 0.000, -0.067, -0.287, 0.306, 3.524, -3.987, 0.968, 0.000, 19.34
1, 0, -0.092, -0.000, -0.304, 0.000, -0.058, -0.248, 0.292, 3.456, -3.965, 0.919, -0.000, 19.28
1, 0, -0.074, -0.000, -0.245, 0.000, -0.048, -0.206, 0.279, 3.401, -4.355, 1.248, -0.000, 19.19
1, 1, -0.758, -0.002, -2.488, 0.000, -0.492, -2.106, 0.267, 3.424, -4.648, -12.112, -18.915, 20.00
1, 1, -0.737, -0.002, -2.404, 0.000, -0.476, -2.039, 0.299, 3.392, -4.648, 0.000, -6.614, 20.00
1, 1, -0.714, -0.001, -2.317, 0.000, -0.434, -1.840, 0.783, 3.365, -4.227, 0.000, -5.387, 20.00
1, 1, -0.689, -0.001, -2.220, 0.000, -0.374, -1.563, 1.588, 3.341, -3.602, 0.000, -3.520, 20.00
1, 1, -0.656, -0.001, -2.103, 0.000, -0.313, -1.263, 2.537, 3.321, -2.984, 0.000, -1.463, 20.00
1, 1, -0.646, -0.001, -2.064, 0.000, -0.304, -1.228, 2.223, 3.303, -2.780, 0.000, -1.497, 20.00
1, 1, -0.650, -0.001, -2.078, 0.000, -0.319, -1.313, 1.662, 3.287, -2.984, 0.000, -2.397, 20.00
1, 1, -0.656, -0.001, -2.108, 0.000, -0.339, -1.413, 1.199, 3.273, -3.189, 0.000, -3.235, 20.00
1, 1, -0.651, -0.001, -2.104, 0.000, -0.340, -1.409, 1.378, 3.516, -3.395, 0.000, -3.005, 20.00
1, 1, -0.644, -0.001, -2.096, 0.000, -0.339, -1.401, 1.429, 3.530, -3.395, 0.000, -2.917, 20.00
1, 1, -0.646, -0.001, -2.114, 0.000, -0.361, -1.511, 0.967, 3.538, -3.602, 0.000, -3.730, 20.00
1, 1, -0.647, -0.001, -2.124, 0.000, -0.377, -1.592, 0.726, 4.383, -3.810, 0.000, -3.443, 20.00
1, 1, -0.640, -0.001, -2.100, 0.000, -0.380, -1.606, 0.623, 6.566, -3.810, 0.000, -1.348, 20.00
1, 1, -0.638, -0.001, -2.092, 0.000, -0.390, -1.653, 0.556, 6.838, -4.018, 0.000, -1.398, 20.00
1, 1, -0.637, -0.001, -2.079, 0.000, -0.393, -1.669, 0.503, 7.050, -4.018, 0.000, -1.244, 20.00
1, 1, -0.640, -0.001, -2.079, 0.000, -0.404, -1.720, 0.460, 7.221, -4.227, 0.000, -1.392, 20.00
1, 0, -0.535, -0.001, -1.725, 0.000, -0.340, -1.448, 0.424, 5.779, -4.178, 2.025, 0.000, 19.87
1, 0, -0.406, -0.001, -1.298, 0.000, -0.259, -1.104, 0.394, 4.064, -4.113, 2.723, -0.000, 19.68
