Nombre espacio, Area(m2)
"P02_E01", 96.14
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.673, 0.016, 0.000, 0.000, 0.261, 2.340, 0.979, 4.207, -8.475, 0.000, 0.000, 20.62
1, 0, -0.193, -0.001, 0.000, 0.000, -0.064, -0.575, 0.925, 4.028, -5.186, 1.067, 0.000, 20.55
1, 0, -0.187, -0.001, 0.000, 0.000, -0.058, -0.519, 0.877, 3.894, -4.280, 0.273, 0.000, 20.53
1, 0, -0.187, -0.001, 0.000, 0.000, -0.058, -0.517, 0.834, 3.791, -4.487, 0.625, 0.000, 20.49
1, 0, -0.166, -0.001, 0.000, 0.000, -0.051, -0.461, 0.794, 3.709, -4.689, 0.865, 0.000, 20.43
1, 0, -0.141, -0.000, 0.000, 0.000, -0.043, -0.388, 0.758, 3.643, -4.667, 0.838, 0.000, 20.37
1, 0, -0.103, 0.000, 0.000, 0.000, -0.032, -0.291, 0.725, 3.588, -5.087, 1.199, 0.000, 20.29
1, 0, 0.006, 0.001, 0.000, 0.000, 0.002, 0.017, 0.694, 3.612, -5.068, 0.737, 0.000, 20.25
1, 0, 0.022, 0.001, 0.000, 0.000, 0.007, 0.062, 0.702, 3.579, -5.050, 0.677, -0.000, 20.20
1, 0, 0.006, 0.001, 0.000, 0.000, 0.002, 0.017, 1.108, 3.551, -4.602, -0.082, 0.000, 20.21
1, 0, -0.397, -0.003, 0.000, 0.000, -0.092, -0.528, 7.043, 3.525, -4.073, -5.474, -0.000, 20.57
1, 0, -1.344, -0.013, 0.000, 0.000, -0.271, -1.204, 8.603, 3.503, -3.557, -5.716, -0.000, 20.95
1, 0, -1.447, -0.013, 0.000, 0.000, -0.318, -2.072, 5.265, 3.482, -3.376, -1.520, -0.000, 21.05
1, 0, -1.240, -0.010, 0.000, 0.000, -0.297, -2.277, 3.200, 3.462, -3.577, 0.739, 0.000, 21.00
1, 0, -1.036, -0.007, 0.000, 0.000, -0.262, -2.112, 2.474, 3.444, -3.765, 1.264, -0.000, 20.92
1, 0, -0.928, -0.006, 0.000, 0.000, -0.239, -1.918, 2.653, 3.684, -3.967, 0.722, -0.000, 20.87
1, 0, -0.880, -0.006, 0.000, 0.000, -0.228, -1.796, 2.884, 3.694, -3.960, 0.291, 0.000, 20.85
