hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 19.97, 19.97, -1343.69, 20.00, 4.63, -0.56, -3.51, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.92, 19.92, -1012.77, 20.00, 4.63, 7.22, 4.64, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.91, 19.91, -926.78, 20.00, 4.63, 9.44, 6.97, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.88, 19.88, -969.07, 20.00, 4.63, 8.89, 6.39, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.83, 19.83, -1013.19, 20.00, 4.63, 8.33, 5.87, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.78, 19.78, -1030.38, 20.00, 4.63, 8.33, 5.81, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.71, 19.71, -1101.95, 20.00, 4.63, 7.22, 4.70, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1019.72, 20.00, 4.63, 7.22, 4.70, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1020.97, 20.00, 4.63, 7.22, 4.70, 0.00, 2.39, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -921.37, 20.00, 4.63, 8.33, 5.81, 0.00, 29.87, 39.19, -51.34, 83.01, 0, 0
2.00, 5.70, 20.00, 20.00, -755.70, 20.00, 4.63, 10.00, 7.50, 110.44, 51.07, 51.67, -39.97, 74.87, 0, 0
2.00, 5.70, 20.07, 20.07, -593.63, 20.00, 4.63, 11.67, 9.19, 125.74, 74.55, 64.98, -27.02, 68.58, 0, 0
2.00, 5.70, 20.11, 20.11, -599.10, 20.00, 4.63, 12.22, 9.77, 20.65, 63.81, 78.64, -12.58, 64.72, 0, 0
