Nombre espacio, Area(m2)
"P01_E02", 35.18
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 1.223, 0.005, 0.000, 1.987, 0.428, 1.493, 0.153, 4.277, -9.566, 0.000, -0.000, 19.59
1, 0, 0.203, 0.001, 0.000, 0.329, 0.061, 0.214, 0.141, 4.067, -5.689, 0.673, -0.000, 19.55
1, 0, 0.140, 0.001, 0.000, 0.226, 0.040, 0.138, 0.130, 3.906, -4.625, 0.044, -0.000, 19.54
1, 0, 0.118, 0.000, 0.000, 0.188, 0.033, 0.116, 0.121, 3.778, -4.874, 0.519, 0.000, 19.51
1, 0, 0.138, 0.001, 0.000, 0.217, 0.039, 0.135, 0.113, 3.674, -5.114, 0.797, -0.000, 19.46
1, 0, 0.162, 0.001, 0.000, 0.253, 0.045, 0.157, 0.105, 3.590, -5.090, 0.777, 0.000, 19.40
1, 0, 0.218, 0.001, 0.000, 0.339, 0.062, 0.217, 0.099, 3.519, -5.589, 1.133, 0.000, 19.33
1, 1, -1.472, -0.005, 0.000, -2.278, -0.421, -1.469, 0.093, 3.531, -5.898, -10.068, -17.986, 20.00
1, 1, -1.403, -0.005, 0.000, -2.163, -0.400, -1.397, 0.106, 3.489, -5.898, 0.000, -7.671, 20.00
1, 1, -1.351, -0.004, 0.000, -2.073, -0.368, -1.266, 0.315, 3.454, -5.364, 0.000, -6.658, 20.00
1, 1, -1.276, -0.004, 0.000, -1.948, -0.323, -1.076, 0.638, 3.422, -4.571, 0.000, -5.138, 20.00
1, 1, -1.182, -0.004, 0.000, -1.797, -0.274, -0.886, 0.912, 3.395, -3.787, 0.000, -3.623, 20.00
1, 1, -1.143, -0.003, 0.000, -1.734, -0.256, -0.832, 0.841, 3.371, -3.527, 0.000, -3.283, 20.00
1, 1, -1.141, -0.003, 0.000, -1.735, -0.258, -0.853, 0.700, 3.349, -3.787, 0.000, -3.728, 20.00
1, 1, -1.150, -0.003, 0.000, -1.760, -0.268, -0.900, 0.509, 3.329, -4.047, 0.000, -4.290, 20.00
1, 1, -1.144, -0.003, 0.000, -1.768, -0.270, -0.904, 0.574, 3.573, -4.308, 0.000, -4.251, 20.00
1, 1, -1.131, -0.003, 0.000, -1.767, -0.269, -0.901, 0.573, 3.586, -4.308, 0.000, -4.221, 20.00
1, 1, -1.132, -0.003, 0.000, -1.786, -0.280, -0.951, 0.411, 3.594, -4.571, 0.000, -4.717, 20.00
1, 1, -1.128, -0.003, 0.000, -1.796, -0.289, -0.990, 0.308, 4.453, -4.834, 0.000, -4.280, 20.00
1, 1, -1.101, -0.003, 0.000, -1.768, -0.286, -0.985, 0.262, 6.686, -4.834, 0.000, -2.030, 20.00
1, 1, -1.088, -0.002, 0.000, -1.757, -0.291, -1.003, 0.231, 7.003, -5.099, 0.000, -2.007, 20.00
1, 1, -1.077, -0.002, 0.000, -1.747, -0.291, -1.006, 0.206, 7.255, -5.099, 0.000, -1.763, 20.00
1, 1, -1.077, -0.002, 0.000, -1.750, -0.298, -1.031, 0.185, 7.462, -5.364, 0.000, -1.875, 20.00
1, 0, -0.761, -0.002, 0.000, -1.238, -0.212, -0.736, 0.168, 6.023, -5.301, 2.059, 0.000, 19.86
1, 0, -0.432, -0.001, 0.000, -0.702, -0.121, -0.420, 0.153, 4.281, -5.225, 2.469, 0.000, 19.70
1, 0, -0.211, -0.000, 0.000, -0.342, -0.060, -0.209, 0.141, 4.070, -5.429, 2.041, 0.000, 19.56
1, 0, -0.050, -0.000, 0.000, -0.081, -0.014, -0.050, 0.130, 3.909, -5.641, 1.797, 0.000, 19.44
1, 0, 0.057, 0.000, 0.000, 0.092, 0.017, 0.058, 0.121, 3.781, -5.596, 1.470, 0.000, 19.34
1, 0, 0.147, 0.000, 0.000, 0.235, 0.044, 0.152, 0.113, 3.677, -5.819, 1.451, 0.000, 19.25
1, 0, 0.211, 0.000, 0.000, 0.336, 0.063, 0.219, 0.106, 3.592, -5.780, 1.254, -0.000, 19.16
1, 0, 0.273, 0.000, 0.000, 0.432, 0.082, 0.287, 0.099, 3.522, -6.009, 1.314, 0.000, 19.08
1, 1, -1.915, -0.003, 0.000, -3.009, -0.577, -2.018, 0.093, 3.533, -6.437, -13.855, -24.186, 20.00
1, 1, -1.813, -0.002, 0.000, -2.825, -0.545, -1.906, 0.097, 3.492, -6.437, 0.000, -9.939, 20.00
1, 1, -1.742, -0.002, 0.000, -2.691, -0.511, -1.773, 0.213, 3.456, -6.167, 0.000, -9.217, 20.00
1, 1, -1.688, -0.002, 0.000, -2.584, -0.464, -1.581, 0.442, 3.424, -5.364, 0.000, -7.817, 20.00
1, 1, -1.644, -0.002, 0.000, -2.495, -0.425, -1.425, 0.642, 3.397, -4.834, 0.000, -6.786, 20.00
1, 1, -1.611, -0.002, 0.000, -2.428, -0.413, -1.395, 0.534, 3.372, -4.834, 0.000, -6.776, 20.00
1, 1, -1.577, -0.002, 0.000, -2.370, -0.390, -1.309, 0.620, 3.351, -4.571, 0.000, -6.249, 20.00
1, 1, -1.546, -0.002, 0.000, -2.324, -0.378, -1.263, 0.653, 3.331, -4.571, 0.000, -6.099, 20.00
1, 1, -1.510, -0.001, 0.000, -2.274, -0.359, -1.188, 0.733, 3.574, -4.308, 0.000, -5.334, 20.00
1, 1, -1.483, -0.001, 0.000, -2.245, -0.361, -1.208, 0.598, 3.587, -4.571, 0.000, -5.683, 20.00
1, 1, -1.463, -0.001, 0.000, -2.228, -0.368, -1.253, 0.400, 3.595, -4.834, 0.000, -6.151, 20.00
1, 1, -1.442, -0.001, 0.000, -2.212, -0.373, -1.281, 0.308, 4.454, -5.099, 0.000, -5.646, 20.00
1, 1, -1.416, -0.001, 0.000, -2.186, -0.371, -1.278, 0.261, 6.687, -5.099, 0.000, -3.402, 20.00
1, 1, -1.393, -0.001, 0.000, -2.162, -0.368, -1.271, 0.229, 7.005, -5.099, 0.000, -3.060, 20.00
1, 1, -1.378, -0.001, 0.000, -2.147, -0.372, -1.289, 0.203, 7.256, -5.364, 0.000, -3.092, 20.00
1, 1, -1.365, -0.001, 0.000, -2.130, -0.371, -1.287, 0.182, 7.463, -5.364, 0.000, -2.874, 20.00
1, 0, -0.915, -0.001, 0.000, -1.429, -0.254, -0.882, 0.164, 6.024, -5.544, 2.837, -0.000, 19.81
1, 0, -0.509, -0.000, 0.000, -0.794, -0.142, -0.494, 0.149, 4.282, -5.453, 2.960, -0.000, 19.61
1, 0, -0.263, -0.000, 0.000, -0.410, -0.074, -0.256, 0.137, 4.071, -5.386, 2.180, 0.000, 19.47
1, 0, -0.089, -0.000, 0.000, -0.139, -0.025, -0.088, 0.126, 3.910, -5.594, 1.900, -0.000, 19.34
1, 0, 0.026, 0.000, 0.000, 0.040, 0.007, 0.026, 0.117, 3.782, -5.547, 1.548, 0.000, 19.24
1, 0, 0.103, 0.000, 0.000, 0.160, 0.030, 0.103, 0.109, 3.678, -5.506, 1.323, 0.000, 19.15
1, 0, 0.158, 0.000, 0.000, 0.243, 0.045, 0.157, 0.102, 3.593, -5.470, 1.172, 0.000, 19.07
1, 0, 0.215, 0.000, 0.000, 0.329, 0.062, 0.218, 0.096, 3.523, -5.699, 1.256, -0.000, 18.99
1, 1, -2.186, -0.001, 0.000, -3.329, -0.633, -2.211, 0.090, 3.534, -6.167, -15.176, -26.080, 20.00
1, 1, -2.056, -0.001, 0.000, -3.114, -0.594, -2.074, 0.103, 3.493, -6.167, 0.000, -10.409, 20.00
1, 1, -1.964, -0.001, 0.000, -2.958, -0.545, -1.890, 0.221, 3.456, -5.631, 0.000, -9.312, 20.00
1, 1, -1.893, -0.001, 0.000, -2.834, -0.499, -1.703, 0.426, 3.425, -5.099, 0.000, -8.178, 20.00
1, 1, -1.835, -0.001, 0.000, -2.732, -0.457, -1.535, 0.601, 3.397, -4.571, 0.000, -7.132, 20.00
1, 1, -1.783, -0.001, 0.000, -2.646, -0.429, -1.437, 0.630, 3.373, -4.308, 0.000, -6.601, 20.00
1, 1, -1.735, -0.001, 0.000, -2.575, -0.400, -1.317, 0.798, 3.351, -4.047, 0.000, -5.926, 20.00
1, 1, -1.688, -0.001, 0.000, -2.514, -0.378, -1.238, 0.819, 3.331, -3.787, 0.000, -5.455, 20.00
1, 1, -1.645, -0.001, 0.000, -2.465, -0.377, -1.260, 0.623, 3.575, -4.047, 0.000, -5.597, 20.00
1, 1, -1.603, -0.001, 0.000, -2.424, -0.379, -1.280, 0.481, 3.588, -4.308, 0.000, -5.926, 20.00
1, 1, -1.563, -0.001, 0.000, -2.389, -0.382, -1.303, 0.370, 3.596, -4.571, 0.000, -6.243, 20.00
1, 1, -1.526, -0.001, 0.000, -2.358, -0.379, -1.302, 0.287, 4.455, -4.571, 0.000, -5.395, 20.00
1, 1, -1.496, -0.000, 0.000, -2.333, -0.382, -1.316, 0.250, 6.688, -4.834, 0.000, -3.424, 20.00
1, 1, -1.470, -0.000, 0.000, -2.310, -0.386, -1.334, 0.220, 7.005, -5.099, 0.000, -3.375, 20.00
1, 1, -1.449, -0.000, 0.000, -2.289, -0.385, -1.333, 0.196, 7.257, -5.099, 0.000, -3.102, 20.00
1, 1, -1.433, -0.000, 0.000, -2.273, -0.390, -1.353, 0.176, 7.464, -5.364, 0.000, -3.173, 20.00
1, 0, -0.955, -0.000, 0.000, -1.519, -0.266, -0.926, 0.159, 6.025, -5.538, 3.020, -0.000, 19.80
1, 0, -0.536, -0.000, 0.000, -0.852, -0.151, -0.524, 0.145, 4.282, -5.443, 3.078, 0.000, 19.59
1, 0, -0.263, -0.000, 0.000, -0.418, -0.075, -0.263, 0.133, 4.072, -5.635, 2.449, 0.000, 19.43
1, 0, -0.072, -0.000, 0.000, -0.114, -0.021, -0.074, 0.123, 3.911, -5.839, 2.087, -0.000, 19.29
1, 0, 0.071, 0.000, 0.000, 0.111, 0.021, 0.073, 0.114, 3.782, -6.050, 1.877, 0.000, 19.17
1, 0, 0.185, 0.000, 0.000, 0.290, 0.056, 0.196, 0.107, 3.678, -6.266, 1.755, 0.000, 19.05
1, 0, 0.280, 0.000, 0.000, 0.437, 0.087, 0.303, 0.100, 3.593, -6.485, 1.684, -0.000, 18.94
1, 0, 0.348, 0.000, 0.000, 0.538, 0.108, 0.377, 0.094, 3.523, -6.440, 1.452, -0.000, 18.84
1, 1, -2.302, -0.000, 0.000, -3.530, -0.724, -2.532, 0.088, 3.534, -7.252, -17.401, -30.119, 20.00
1, 1, -2.167, -0.000, 0.000, -3.288, -0.680, -2.378, 0.101, 3.493, -7.252, 0.000, -12.171, 20.00
1, 1, -2.074, -0.000, 0.000, -3.112, -0.637, -2.219, 0.173, 3.457, -6.979, 0.000, -11.392, 20.00
1, 1, -2.007, -0.000, 0.000, -2.976, -0.588, -2.021, 0.383, 3.425, -6.437, 0.000, -10.220, 20.00
1, 1, -1.954, -0.000, 0.000, -2.863, -0.545, -1.858, 0.506, 3.398, -5.898, 0.000, -9.216, 20.00
1, 1, -1.911, -0.000, 0.000, -2.773, -0.500, -1.655, 0.842, 3.373, -5.364, 0.000, -7.988, 20.00
1, 1, -1.867, -0.000, 0.000, -2.689, -0.459, -1.487, 1.054, 3.351, -4.834, 0.000, -6.931, 20.00
1, 1, -1.824, -0.000, 0.000, -2.616, -0.426, -1.378, 1.045, 3.332, -4.308, 0.000, -6.177, 20.00
1, 1, -1.787, -0.000, 0.000, -2.563, -0.423, -1.394, 0.843, 3.575, -4.571, 0.000, -6.321, 20.00
1, 1, -1.751, -0.000, 0.000, -2.522, -0.424, -1.418, 0.670, 3.588, -4.834, 0.000, -6.691, 20.00
1, 1, -1.711, -0.000, 0.000, -2.483, -0.427, -1.446, 0.506, 3.596, -5.099, 0.000, -7.064, 20.00
1, 1, -1.674, -0.000, 0.000, -2.449, -0.431, -1.474, 0.380, 4.455, -5.364, 0.000, -6.558, 20.00
1, 1, -1.642, -0.000, 0.000, -2.419, -0.434, -1.493, 0.321, 6.688, -5.631, 0.000, -4.611, 20.00
1, 1, -1.615, -0.000, 0.000, -2.394, -0.439, -1.514, 0.280, 7.005, -5.898, 0.000, -4.574, 20.00
1, 1, -1.594, -0.000, 0.000, -2.371, -0.444, -1.537, 0.248, 7.257, -6.167, 0.000, -4.609, 20.00
1, 1, -1.578, -0.000, 0.000, -2.352, -0.451, -1.562, 0.221, 7.464, -6.437, 0.000, -4.695, 20.00
1, 0, -0.980, -0.000, 0.000, -1.459, -0.282, -0.980, 0.199, 6.025, -6.319, 3.797, -0.000, 19.75
1, 0, -0.469, -0.000, 0.000, -0.697, -0.138, -0.479, 0.180, 4.282, -6.473, 3.792, 0.000, 19.49
1, 0, -0.142, -0.000, 0.000, -0.211, -0.043, -0.148, 0.165, 4.072, -6.652, 2.960, -0.000, 19.30
1, 0, 0.080, 0.000, 0.000, 0.118, 0.024, 0.085, 0.151, 3.911, -6.848, 2.479, -0.000, 19.13
1, 0, 0.242, 0.000, 0.000, 0.354, 0.075, 0.261, 0.140, 3.782, -7.052, 2.197, 0.000, 18.99
1, 0, 0.387, 0.000, 0.000, 0.561, 0.123, 0.429, 0.130, 3.678, -7.532, 2.224, -0.000, 18.84
1, 0, 0.506, 0.000, 0.000, 0.726, 0.163, 0.570, 0.121, 3.593, -7.744, 2.064, -0.000, 18.70
1, 0, 0.605, 0.000, 0.000, 0.859, 0.198, 0.692, 0.114, 3.523, -7.959, 1.969, -0.000, 18.57
1, 1, -2.695, -0.000, 0.000, -3.783, -0.891, -3.120, 0.107, 3.535, -8.914, -21.482, -37.244, 20.00
1, 1, -2.524, -0.000, 0.000, -3.495, -0.832, -3.011, 0.128, 3.493, -8.914, 0.000, -15.155, 20.00
1, 1, -2.420, -0.000, 0.000, -3.301, -0.761, -2.739, 0.305, 3.457, -8.078, 0.000, -13.537, 20.00
