hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 19.57, 19.57, -1463.25, 20.00, 4.63, -0.56, -4.26, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.48, 19.48, -1142.22, 20.00, 4.63, 7.22, 3.99, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.45, 19.45, -1058.99, 20.00, 4.63, 9.44, 6.35, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.40, 19.40, -1098.06, 20.00, 4.63, 8.89, 5.76, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.34, 19.34, -1137.81, 20.00, 4.63, 8.33, 5.24, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.28, 19.28, -1151.53, 20.00, 4.63, 8.33, 5.17, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.19, 19.19, -1216.31, 20.00, 4.63, 7.22, 4.07, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1175.40, 20.00, 4.63, 7.22, 4.07, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1175.96, 20.00, 4.63, 7.22, 4.07, 0.00, 2.67, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1070.61, 20.00, 4.63, 8.33, 5.17, 0.00, 33.43, 0.00, -51.34, 83.01, 0, 0
2.00, 5.70, 20.00, 20.00, -900.26, 20.00, 4.63, 10.00, 6.86, 0.00, 52.82, 0.00, -39.97, 74.87, 0, 0
2.00, 5.70, 20.00, 20.00, -708.96, 20.00, 4.63, 11.67, 8.56, 0.00, 78.09, 0.00, -27.02, 68.58, 0, 0
2.00, 5.70, 20.00, 20.00, -715.49, 20.00, 4.63, 12.22, 9.15, 0.00, 69.58, 0.00, -12.58, 64.72, 0, 0
2.00, 5.70, 20.00, 20.00, -803.21, 20.00, 4.63, 11.67, 8.56, 0.01, 50.04, 87.57, 2.71, 63.74, 0, 0
2.00, 5.70, 20.00, 20.00, -883.97, 20.00, 4.63, 11.11, 8.04, 0.00, 21.40, 73.80, 17.81, 65.77, 0, 0
2.00, 5.70, 20.00, 20.00, -861.78, 20.00, 4.63, 10.56, 7.45, 4.35, 34.05, 60.23, 31.77, 70.55, 0, 0
2.00, 5.70, 20.00, 20.00, -852.50, 20.00, 4.63, 10.56, 7.45, 16.07, 33.45, 47.14, 44.15, 77.56, 0, 0
2.00, 5.70, 20.00, 20.00, -928.93, 20.00, 4.63, 10.00, 6.86, 0.00, 12.04, 35.17, 55.01, 86.22, 0, 0
2.00, 5.70, 20.00, 20.00, -899.77, 20.00, 4.63, 9.44, 6.35, 0.00, 1.34, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -697.62, 20.00, 4.63, 9.44, 6.35, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -700.30, 20.00, 4.63, 8.89, 5.76, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -683.27, 20.00, 4.63, 8.89, 5.76, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -695.08, 20.00, 4.63, 8.33, 5.24, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.87, 19.87, -844.63, 20.00, 4.63, 8.33, 5.17, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.68, 19.68, -1025.33, 20.00, 4.63, 8.33, 5.17, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.52, 19.52, -1083.32, 20.00, 4.63, 7.78, 4.58, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.38, 19.38, -1136.40, 20.00, 4.63, 7.22, 4.07, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.26, 19.26, -1159.97, 20.00, 4.63, 7.22, 4.07, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.15, 19.15, -1206.34, 20.00, 4.63, 6.67, 3.48, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.05, 19.05, -1225.03, 20.00, 4.63, 6.67, 3.48, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.94, 18.94, -1267.84, 20.00, 4.63, 6.11, 2.97, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1198.33, 20.00, 4.63, 6.11, 2.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1202.46, 20.00, 4.63, 6.11, 2.89, 0.00, 1.34, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1149.26, 20.00, 4.63, 6.67, 3.48, 0.00, 18.72, 0.00, -51.47, 83.01, 0, 0
2.00, 5.70, 20.00, 20.00, -1012.33, 20.00, 4.63, 8.33, 5.17, 0.00, 46.16, 0.00, -40.11, 74.86, 0, 0
2.00, 5.70, 20.00, 20.00, -900.19, 20.00, 4.63, 9.44, 6.35, 0.00, 65.57, 0.00, -27.16, 68.55, 0, 0
2.00, 5.70, 20.00, 20.00, -935.30, 20.00, 4.63, 9.44, 6.35, 0.00, 43.03, 0.00, -12.71, 64.66, 0, 0
2.00, 5.70, 20.00, 20.00, -892.86, 20.00, 4.63, 10.00, 6.86, 0.02, 53.66, 87.67, 2.60, 63.65, 0, 0
2.00, 5.70, 20.00, 20.00, -883.30, 20.00, 4.63, 10.00, 6.86, 0.47, 54.11, 73.89, 17.73, 65.67, 0, 0
2.00, 5.70, 20.00, 20.00, -782.31, 20.00, 4.63, 10.56, 7.45, 31.07, 54.76, 60.31, 31.71, 70.43, 0, 0
2.00, 5.70, 20.00, 20.00, -847.69, 20.00, 4.63, 10.00, 6.86, 30.08, 33.96, 47.21, 44.11, 77.43, 0, 0
2.00, 5.70, 20.00, 20.00, -943.59, 20.00, 4.63, 9.44, 6.35, 0.00, 9.36, 35.20, 54.99, 86.09, 0, 0
2.00, 5.70, 20.00, 20.00, -912.55, 20.00, 4.63, 8.89, 5.76, 0.00, 1.34, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -715.96, 20.00, 4.63, 8.89, 5.76, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -697.03, 20.00, 4.63, 8.89, 5.76, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -707.70, 20.00, 4.63, 8.33, 5.24, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
