Nombre espacio, Area(m2)
"P01_E06", 95.45
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.905, 0.004, 0.000, 1.377, 0.431, 2.417, 0.301, 4.078, -9.514, 0.000, 0.000, 19.48
1, 0, 0.049, 0.000, 0.000, 0.074, 0.020, 0.112, 0.280, 3.883, -5.622, 1.204, 0.000, 19.40
1, 0, 0.049, 0.000, 0.000, 0.074, 0.019, 0.105, 0.262, 3.738, -4.551, 0.303, 0.000, 19.38
1, 0, 0.042, 0.000, 0.000, 0.063, 0.016, 0.090, 0.247, 3.626, -4.793, 0.709, -0.000, 19.33
1, 0, 0.057, 0.000, 0.000, 0.083, 0.021, 0.120, 0.233, 3.538, -5.028, 0.976, 0.000, 19.27
1, 0, 0.076, 0.000, 0.000, 0.111, 0.029, 0.160, 0.220, 3.468, -5.000, 0.936, -0.000, 19.21
1, 0, 0.107, 0.000, 0.000, 0.156, 0.041, 0.232, 0.209, 3.410, -5.491, 1.337, 0.000, 19.12
1, 1, -1.110, -0.005, 0.000, -1.609, -0.428, -2.407, 0.198, 3.432, -5.898, -13.224, -21.053, 20.00
1, 1, -1.065, -0.004, 0.000, -1.537, -0.410, -2.303, 0.227, 3.398, -5.898, 0.000, -7.593, 20.00
1, 1, -1.028, -0.004, 0.000, -1.477, -0.377, -2.074, 0.671, 3.369, -5.364, 0.000, -6.284, 20.00
1, 1, -0.995, -0.004, 0.000, -1.423, -0.339, -1.813, 1.155, 3.344, -4.571, 0.000, -4.646, 20.00
1, 1, -0.956, -0.004, 0.000, -1.363, -0.299, -1.539, 1.679, 3.321, -3.787, 0.000, -2.947, 20.00
1, 1, -0.934, -0.003, 0.000, -1.330, -0.282, -1.452, 1.615, 3.300, -3.527, 0.000, -2.614, 20.00
