Nombre espacio, Area(m2)
"P02_E05", 35.19
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.955, 0.017, 0.000, 0.000, 0.277, 2.410, 0.263, 4.346, -8.268, 0.000, 0.000, 20.10
1, 0, 0.014, 0.002, 0.000, 0.000, 0.004, 0.031, 0.245, 4.147, -4.997, 0.554, 0.000, 20.06
1, 0, -0.026, 0.001, 0.000, 0.000, -0.006, -0.053, 0.229, 3.997, -4.101, -0.041, 0.000, 20.07
1, 0, -0.049, 0.001, 0.000, 0.000, -0.011, -0.100, 0.215, 3.877, -4.314, 0.382, 0.000, 20.04
1, 0, -0.033, 0.001, 0.000, 0.000, -0.008, -0.067, 0.202, 3.780, -4.521, 0.645, 0.000, 20.00
1, 0, -0.008, 0.001, 0.000, 0.000, -0.002, -0.016, 0.191, 3.701, -4.505, 0.638, -0.000, 19.96
1, 0, 0.041, 0.002, 0.000, 0.000, 0.010, 0.084, 0.181, 3.635, -4.930, 0.977, -0.000, 19.89
1, 1, -0.165, -0.001, 0.000, 0.000, -0.039, -0.343, 0.172, 3.650, -4.972, -1.641, -3.340, 20.00
1, 1, -0.216, -0.002, 0.000, 0.000, -0.051, -0.448, 0.192, 3.611, -4.972, 0.000, -1.887, 20.00
1, 1, -0.217, -0.002, 0.000, 0.000, -0.049, -0.424, 0.516, 3.577, -4.522, 0.000, -1.122, 20.00
1, 0, -0.170, -0.001, 0.000, 0.000, -0.036, -0.300, 1.014, 3.547, -3.858, -0.197, -0.000, 20.01
1, 0, -0.276, -0.002, 0.000, 0.000, -0.054, -0.435, 1.444, 3.520, -3.222, -0.975, -0.000, 20.08
1, 0, -0.410, -0.003, 0.000, 0.000, -0.077, -0.630, 1.322, 3.497, -3.021, -0.678, -0.000, 20.12
1, 0, -0.454, -0.003, 0.000, 0.000, -0.087, -0.717, 1.097, 3.475, -3.241, -0.070, 0.000, 20.13
1, 0, -0.415, -0.002, 0.000, 0.000, -0.081, -0.685, 0.799, 3.455, -3.451, 0.381, -0.000, 20.10
1, 0, -0.395, -0.002, 0.000, 0.000, -0.079, -0.658, 0.902, 3.697, -3.666, 0.200, 0.000, 20.09
1, 0, -0.379, -0.002, 0.000, 0.000, -0.076, -0.637, 0.902, 3.709, -3.663, 0.147, 0.000, 20.08
1, 0, -0.329, -0.002, 0.000, 0.000, -0.068, -0.581, 0.651, 3.715, -3.871, 0.486, -0.000, 20.05
1, 0, -0.356, -0.002, 0.000, 0.000, -0.077, -0.656, 0.492, 4.568, -4.090, 0.120, -0.000, 20.04
1, 0, -0.612, -0.003, 0.000, 0.000, -0.133, -1.146, 0.424, 6.785, -4.121, -1.194, -0.000, 20.12
1, 0, -0.756, -0.004, 0.000, 0.000, -0.169, -1.458, 0.379, 7.086, -4.363, -0.715, 0.000, 20.17
1, 0, -0.856, -0.004, 0.000, 0.000, -0.193, -1.669, 0.342, 7.325, -4.377, -0.567, -0.000, 20.20
1, 0, -0.906, -0.004, 0.000, 0.000, -0.209, -1.809, 0.311, 7.522, -4.609, -0.297, -0.000, 20.22
1, 0, -0.793, -0.003, 0.000, 0.000, -0.184, -1.597, 0.286, 6.083, -4.588, 0.796, 0.000, 20.17
1, 0, -0.547, -0.002, 0.000, 0.000, -0.128, -1.108, 0.264, 4.352, -4.544, 1.712, 0.000, 20.06
1, 0, -0.365, -0.001, 0.000, 0.000, -0.087, -0.753, 0.246, 4.153, -4.729, 1.536, 0.000, 19.95
1, 0, -0.223, -0.001, 0.000, 0.000, -0.054, -0.467, 0.230, 4.002, -4.918, 1.430, 0.000, 19.86
1, 0, -0.121, -0.000, 0.000, 0.000, -0.029, -0.255, 0.216, 3.882, -4.887, 1.194, -0.000, 19.78
1, 0, -0.036, 0.000, 0.000, 0.000, -0.009, -0.077, 0.203, 3.785, -5.081, 1.214, -0.000, 19.70
1, 0, 0.029, 0.001, 0.000, 0.000, 0.007, 0.063, 0.192, 3.706, -5.054, 1.056, -0.000, 19.63
1, 0, 0.088, 0.001, 0.000, 0.000, 0.022, 0.193, 0.182, 3.640, -5.252, 1.126, 0.000, 19.55
1, 1, -0.951, -0.004, 0.000, 0.000, -0.238, -2.078, 0.172, 3.655, -5.426, -6.705, -11.575, 20.00
1, 1, -0.933, -0.003, 0.000, 0.000, -0.233, -2.033, 0.178, 3.616, -5.426, 0.000, -4.835, 20.00
1, 1, -0.919, -0.003, 0.000, 0.000, -0.224, -1.940, 0.358, 3.581, -5.199, 0.000, -4.346, 20.00
1, 1, -0.889, -0.003, 0.000, 0.000, -0.204, -1.734, 0.712, 3.551, -4.522, 0.000, -3.089, 20.00
1, 1, -0.856, -0.002, 0.000, 0.000, -0.185, -1.551, 1.020, 3.524, -4.075, 0.000, -2.125, 20.00
1, 1, -0.859, -0.002, 0.000, 0.000, -0.184, -1.557, 0.846, 3.500, -4.075, 0.000, -2.331, 20.00
1, 1, -0.848, -0.002, 0.000, 0.000, -0.176, -1.477, 0.978, 3.478, -3.853, 0.000, -1.900, 20.00
1, 1, -0.845, -0.002, 0.000, 0.000, -0.173, -1.450, 1.027, 3.459, -3.853, 0.000, -1.838, 20.00
1, 1, -0.813, -0.002, 0.000, 0.000, -0.163, -1.348, 1.152, 3.700, -3.632, 0.000, -1.105, 20.00
1, 1, -0.817, -0.002, 0.000, 0.000, -0.167, -1.400, 0.940, 3.712, -3.853, 0.000, -1.588, 20.00
1, 1, -0.840, -0.002, 0.000, 0.000, -0.177, -1.511, 0.632, 3.718, -4.075, 0.000, -2.256, 20.00
1, 1, -0.853, -0.002, 0.000, 0.000, -0.185, -1.589, 0.492, 4.571, -4.298, 0.000, -1.865, 20.00
1, 0, -0.879, -0.002, 0.000, 0.000, -0.193, -1.661, 0.421, 6.788, -4.303, -0.171, 0.000, 20.01
1, 0, -0.923, -0.002, 0.000, 0.000, -0.204, -1.762, 0.374, 7.089, -4.309, -0.262, -0.000, 20.03
1, 0, -0.944, -0.002, 0.000, 0.000, -0.213, -1.845, 0.336, 7.328, -4.536, -0.123, -0.000, 20.04
1, 0, -0.973, -0.002, 0.000, 0.000, -0.221, -1.916, 0.304, 7.524, -4.541, -0.176, 0.000, 20.05
1, 0, -0.831, -0.001, 0.000, 0.000, -0.193, -1.671, 0.279, 6.086, -4.738, 1.070, 0.000, 19.98
1, 0, -0.565, -0.001, 0.000, 0.000, -0.131, -1.141, 0.257, 4.354, -4.688, 1.915, 0.000, 19.85
1, 0, -0.386, -0.000, 0.000, 0.000, -0.090, -0.784, 0.238, 4.155, -4.649, 1.516, -0.000, 19.75
1, 0, -0.247, -0.000, 0.000, 0.000, -0.059, -0.510, 0.222, 4.004, -4.838, 1.427, -0.000, 19.65
1, 0, -0.146, -0.000, 0.000, 0.000, -0.035, -0.303, 0.208, 3.884, -4.806, 1.199, 0.000, 19.57
1, 0, -0.075, 0.000, 0.000, 0.000, -0.018, -0.155, 0.196, 3.787, -4.779, 1.044, -0.000, 19.50
1, 0, -0.022, 0.000, 0.000, 0.000, -0.005, -0.046, 0.185, 3.708, -4.755, 0.936, 0.000, 19.44
1, 0, 0.031, 0.000, 0.000, 0.000, 0.007, 0.065, 0.175, 3.642, -4.954, 1.035, 0.000, 19.37
1, 1, -1.446, -0.002, 0.000, 0.000, -0.348, -3.040, 0.165, 3.656, -5.199, -9.412, -15.625, 20.00
1, 1, -1.378, -0.002, 0.000, 0.000, -0.331, -2.890, 0.186, 3.617, -5.199, 0.000, -5.998, 20.00
