Nombre espacio, Area(m2)
"P03_E04", 95.56
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.761, 0.016, 0.000, 0.000, 0.276, 2.577, 0.368, 4.199, -8.198, 0.000, 0.000, 19.93
1, 0, -0.060, -0.000, 0.000, 0.000, -0.019, -0.176, 0.347, 4.018, -4.923, 0.812, 0.000, 19.87
1, 0, -0.067, -0.000, 0.000, 0.000, -0.020, -0.183, 0.328, 3.885, -4.024, 0.081, 0.000, 19.87
1, 0, -0.082, -0.000, 0.000, 0.000, -0.024, -0.222, 0.312, 3.782, -4.235, 0.469, -0.000, 19.84
1, 0, -0.072, -0.000, 0.000, 0.000, -0.021, -0.197, 0.296, 3.701, -4.439, 0.733, 0.000, 19.79
1, 0, -0.055, -0.000, 0.000, 0.000, -0.016, -0.148, 0.283, 3.635, -4.421, 0.722, 0.000, 19.74
1, 0, -0.025, -0.000, 0.000, 0.000, -0.007, -0.070, 0.270, 3.581, -4.842, 1.093, 0.000, 19.67
1, 1, -0.469, -0.003, 0.000, 0.000, -0.139, -1.302, 0.258, 3.605, -4.972, -5.018, -8.040, 20.00
1, 1, -0.474, -0.003, 0.000, 0.000, -0.141, -1.313, 0.287, 3.573, -4.972, 0.000, -3.042, 20.00
1, 1, -0.455, -0.003, 0.000, 0.000, -0.129, -1.181, 0.741, 3.545, -4.522, 0.000, -2.003, 20.00
1, 1, -0.424, -0.003, 0.000, 0.000, -0.112, -1.001, 1.235, 3.520, -3.853, 0.000, -0.638, 20.00
1, 0, -0.463, -0.003, 0.000, 0.000, -0.112, -0.963, 1.892, 3.497, -3.209, -0.639, -0.000, 20.04
1, 0, -0.533, -0.003, 0.000, 0.000, -0.125, -1.075, 1.813, 3.477, -3.004, -0.550, -0.000, 20.08
1, 0, -0.537, -0.003, 0.000, 0.000, -0.128, -1.125, 1.465, 3.458, -3.220, 0.091, -0.000, 20.07
1, 0, -0.482, -0.003, 0.000, 0.000, -0.119, -1.066, 1.049, 3.440, -3.424, 0.604, 0.000, 20.03
1, 0, -0.450, -0.002, 0.000, 0.000, -0.112, -1.001, 1.215, 3.680, -3.637, 0.307, 0.000, 20.01
1, 1, -0.434, -0.002, 0.000, 0.000, -0.109, -0.972, 1.229, 3.690, -3.632, 0.187, -0.044, 20.00
1, 1, -0.468, -0.002, 0.000, 0.000, -0.123, -1.113, 0.860, 3.695, -3.853, 0.000, -1.006, 20.00
1, 1, -0.494, -0.003, 0.000, 0.000, -0.134, -1.227, 0.645, 4.535, -4.075, 0.000, -0.752, 20.00
1, 0, -0.606, -0.003, 0.000, 0.000, -0.166, -1.531, 0.559, 6.715, -4.098, -0.869, 0.000, 20.06
1, 0, -0.674, -0.004, 0.000, 0.000, -0.190, -1.752, 0.504, 6.983, -4.334, -0.533, -0.000, 20.09
1, 0, -0.726, -0.004, 0.000, 0.000, -0.206, -1.908, 0.460, 7.193, -4.346, -0.462, -0.000, 20.12
1, 0, -0.752, -0.004, 0.000, 0.000, -0.218, -2.023, 0.425, 7.363, -4.576, -0.215, -0.000, 20.14
1, 0, -0.676, -0.003, 0.000, 0.000, -0.197, -1.831, 0.395, 5.921, -4.551, 0.943, 0.000, 20.08
1, 0, -0.509, -0.002, 0.000, 0.000, -0.149, -1.385, 0.370, 4.209, -4.501, 1.967, -0.000, 19.94
1, 0, -0.377, -0.001, 0.000, 0.000, -0.112, -1.044, 0.349, 4.028, -4.678, 1.835, 0.000, 19.82
