hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 20.11, 20.11, -538.91, 20.00, 4.63, -0.56, -2.22, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.08, 20.08, -419.60, 20.00, 4.63, 7.22, 5.77, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.08, 20.08, -388.80, 20.00, 4.63, 9.44, 8.05, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.05, 20.05, -405.53, 20.00, 4.63, 8.89, 7.48, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.01, 20.01, -423.31, 20.00, 4.63, 8.33, 6.94, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.97, 19.97, -431.13, 20.00, 4.63, 8.33, 6.91, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.90, 19.90, -459.26, 20.00, 4.63, 7.22, 5.80, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -435.42, 20.00, 4.63, 7.22, 5.80, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -437.20, 20.00, 4.63, 7.22, 5.80, 0.00, 1.90, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -404.50, 20.00, 4.63, 8.33, 6.91, 0.00, 23.71, 0.00, -51.34, 83.01, 0, 0
2.00, 5.70, 20.02, 20.02, -349.44, 20.00, 4.63, 10.00, 8.59, 0.00, 48.06, 0.00, -39.97, 74.87, 0, 0
2.00, 5.70, 20.08, 20.08, -293.08, 20.00, 4.63, 11.67, 10.27, 0.00, 68.44, 0.00, -27.02, 68.58, 0, 0
2.00, 5.70, 20.13, 20.13, -283.80, 20.00, 4.63, 12.22, 10.84, 0.00, 53.86, 0.00, -12.58, 64.72, 0, 0
2.00, 5.70, 20.14, 20.14, -302.69, 20.00, 4.63, 11.67, 10.27, 0.00, 35.69, 87.57, 2.71, 63.74, 0, 0
