Nombre espacio, Area(m2)
"P01_E01", 76.31
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.849, 0.004, 0.000, 1.479, 0.411, 2.002, 0.749, 4.103, -9.597, 0.000, 0.000, 19.66
1, 0, 0.063, 0.000, 0.000, 0.110, 0.026, 0.127, 0.699, 3.906, -5.716, 0.785, -0.000, 19.61
1, 0, 0.040, 0.000, 0.000, 0.068, 0.015, 0.075, 0.655, 3.759, -4.652, 0.039, -0.000, 19.60
1, 0, 0.021, 0.000, 0.000, 0.035, 0.008, 0.039, 0.617, 3.646, -4.900, 0.534, 0.000, 19.57
1, 0, 0.030, 0.000, 0.000, 0.050, 0.011, 0.055, 0.583, 3.556, -5.139, 0.854, -0.000, 19.51
1, 0, 0.047, 0.000, 0.000, 0.078, 0.018, 0.087, 0.551, 3.484, -5.113, 0.849, -0.000, 19.45
1, 0, 0.080, 0.000, 0.000, 0.131, 0.031, 0.151, 0.523, 3.425, -5.607, 1.266, -0.000, 19.37
1, 1, -0.943, -0.004, 0.000, -1.540, -0.365, -1.792, 0.497, 3.445, -5.898, -9.461, -16.061, 20.00
1, 1, -0.928, -0.004, 0.000, -1.506, -0.359, -1.757, 0.510, 3.411, -5.898, 0.000, -6.531, 20.00
1, 1, -0.902, -0.003, 0.000, -1.455, -0.332, -1.592, 0.922, 3.381, -5.364, 0.000, -5.345, 20.00
1, 0, -0.872, -0.003, 0.000, -1.398, -0.258, -0.807, 6.051, 3.355, -4.615, -1.453, -0.000, 20.10
1, 0, -1.134, -0.004, 0.000, -1.809, -0.292, -0.696, 7.592, 3.332, -3.924, -3.065, 0.000, 20.30
1, 0, -1.110, -0.004, 0.000, -1.772, -0.303, -1.040, 4.760, 3.311, -3.669, -0.173, 0.000, 20.31
1, 0, -0.924, -0.003, 0.000, -1.485, -0.271, -1.106, 2.926, 3.292, -3.885, 1.456, -0.000, 20.22
1, 0, -0.731, -0.002, 0.000, -1.192, -0.226, -0.978, 2.217, 3.274, -4.093, 1.730, -0.000, 20.10
1, 0, -0.611, -0.002, 0.000, -1.014, -0.193, -0.830, 2.368, 3.517, -4.321, 1.087, 0.000, 20.03
1, 1, -0.568, -0.002, 0.000, -0.957, -0.181, -0.767, 2.529, 3.529, -4.308, 0.418, -0.306, 20.00
1, 1, -0.624, -0.002, 0.000, -1.064, -0.211, -0.955, 1.672, 3.536, -4.571, 0.000, -2.218, 20.00
1, 1, -0.655, -0.002, 0.000, -1.129, -0.231, -1.069, 1.356, 4.386, -4.834, 0.000, -2.177, 20.00
1, 1, -0.655, -0.002, 0.000, -1.139, -0.235, -1.101, 1.184, 6.593, -4.834, 0.000, -0.190, 20.00
1, 1, -0.666, -0.002, 0.000, -1.163, -0.246, -1.162, 1.059, 6.882, -5.099, 0.000, -0.396, 20.00
