Nombre espacio, Area(m2)
"P01_E05", 95.56
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.855, 0.004, 0.000, 1.482, 0.364, 2.413, 0.312, 4.074, -9.505, 0.000, -0.000, 19.46
1, 0, 0.030, 0.000, 0.000, 0.052, 0.011, 0.072, 0.290, 3.879, -5.611, 1.277, 0.000, 19.38
1, 0, 0.033, 0.000, 0.000, 0.057, 0.011, 0.075, 0.272, 3.735, -4.539, 0.355, 0.000, 19.35
1, 0, 0.029, 0.000, 0.000, 0.049, 0.010, 0.064, 0.255, 3.623, -4.780, 0.750, -0.000, 19.30
1, 0, 0.043, 0.000, 0.000, 0.073, 0.015, 0.097, 0.241, 3.535, -5.014, 1.009, -0.000, 19.24
1, 0, 0.063, 0.000, 0.000, 0.104, 0.021, 0.140, 0.228, 3.464, -4.984, 0.964, -0.000, 19.17
1, 0, 0.092, 0.000, 0.000, 0.153, 0.032, 0.211, 0.216, 3.407, -5.475, 1.362, 0.000, 19.08
1, 1, -1.106, -0.005, 0.000, -1.826, -0.381, -2.532, 0.205, 3.428, -5.898, -13.766, -21.881, 20.00
1, 1, -1.060, -0.005, 0.000, -1.744, -0.365, -2.422, 0.235, 3.395, -5.898, 0.000, -7.864, 20.00
1, 1, -1.023, -0.004, 0.000, -1.676, -0.336, -2.181, 0.697, 3.366, -5.364, 0.000, -6.522, 20.00
1, 1, -0.991, -0.004, 0.000, -1.615, -0.302, -1.907, 1.201, 3.341, -4.571, 0.000, -4.849, 20.00
1, 1, -0.955, -0.004, 0.000, -1.551, -0.266, -1.623, 1.743, 3.318, -3.787, 0.000, -3.124, 20.00
1, 1, -0.934, -0.003, 0.000, -1.514, -0.251, -1.533, 1.677, 3.297, -3.527, 0.000, -2.788, 20.00
1, 1, -0.928, -0.003, 0.000, -1.508, -0.253, -1.568, 1.438, 3.279, -3.787, 0.000, -3.329, 20.00
1, 1, -0.929, -0.003, 0.000, -1.520, -0.262, -1.664, 1.011, 3.261, -4.047, 0.000, -4.153, 20.00
1, 1, -0.918, -0.003, 0.000, -1.517, -0.263, -1.657, 1.161, 3.504, -4.308, 0.000, -4.001, 20.00
1, 1, -0.905, -0.003, 0.000, -1.512, -0.262, -1.650, 1.150, 3.516, -4.308, 0.000, -3.974, 20.00
1, 1, -0.902, -0.003, 0.000, -1.521, -0.271, -1.745, 0.813, 3.523, -4.571, 0.000, -4.678, 20.00
1, 1, -0.899, -0.003, 0.000, -1.530, -0.281, -1.824, 0.595, 4.372, -4.834, 0.000, -4.405, 20.00
1, 1, -0.886, -0.003, 0.000, -1.520, -0.281, -1.833, 0.506, 6.574, -4.834, 0.000, -2.277, 20.00
1, 1, -0.881, -0.003, 0.000, -1.520, -0.287, -1.878, 0.449, 6.859, -5.099, 0.000, -2.358, 20.00
1, 1, -0.876, -0.003, 0.000, -1.516, -0.288, -1.889, 0.404, 7.080, -5.099, 0.000, -2.185, 20.00
1, 1, -0.877, -0.002, 0.000, -1.522, -0.295, -1.939, 0.368, 7.259, -5.364, 0.000, -2.372, 20.00
1, 0, -0.661, -0.002, 0.000, -1.148, -0.224, -1.474, 0.338, 5.811, -5.283, 2.643, 0.000, 19.82
