Nombre espacio, Area(m2)
"P02_E03", 96.14
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.710, 0.016, 0.000, 0.000, 0.260, 2.325, 0.965, 4.210, -8.487, 0.000, 0.000, 20.65
1, 0, -0.195, -0.001, 0.000, 0.000, -0.062, -0.548, 0.912, 4.031, -5.197, 1.060, -0.000, 20.58
1, 0, -0.190, -0.001, 0.000, 0.000, -0.056, -0.496, 0.865, 3.897, -4.291, 0.271, -0.000, 20.56
1, 0, -0.189, -0.001, 0.000, 0.000, -0.055, -0.493, 0.823, 3.794, -4.499, 0.620, 0.000, 20.52
1, 0, -0.167, -0.001, 0.000, 0.000, -0.049, -0.438, 0.784, 3.712, -4.701, 0.859, 0.000, 20.46
1, 0, -0.141, -0.000, 0.000, 0.000, -0.041, -0.365, 0.749, 3.646, -4.679, 0.832, 0.000, 20.41
1, 0, -0.101, 0.000, 0.000, 0.000, -0.030, -0.268, 0.716, 3.592, -5.099, 1.190, 0.000, 20.33
1, 0, 0.012, 0.001, 0.000, 0.000, 0.004, 0.032, 0.685, 3.615, -5.080, 0.731, 0.000, 20.28
1, 0, 0.029, 0.001, 0.000, 0.000, 0.009, 0.077, 0.692, 3.583, -5.063, 0.673, 0.000, 20.23
1, 0, 0.013, 0.001, 0.000, 0.000, 0.004, 0.033, 1.070, 3.554, -4.614, -0.061, 0.000, 20.24
1, 0, -0.418, -0.003, 0.000, 0.000, -0.091, -0.498, 7.085, 3.529, -4.086, -5.517, -0.000, 20.60
1, 0, -1.419, -0.013, 0.000, 0.000, -0.270, -1.124, 8.539, 3.506, -3.568, -5.651, 0.000, 20.98
1, 0, -1.506, -0.013, 0.000, 0.000, -0.313, -1.994, 5.194, 3.485, -3.386, -1.467, 0.000, 21.08
1, 0, -1.280, -0.010, 0.000, 0.000, -0.290, -2.203, 3.135, 3.466, -3.586, 0.769, 0.000, 21.03
1, 0, -1.067, -0.007, 0.000, 0.000, -0.255, -2.041, 2.430, 3.448, -3.774, 1.266, -0.000, 20.94
1, 0, -0.954, -0.006, 0.000, 0.000, -0.233, -1.850, 2.599, 3.687, -3.976, 0.732, -0.000, 20.89
1, 0, -0.901, -0.006, 0.000, 0.000, -0.221, -1.726, 2.811, 3.697, -3.968, 0.314, 0.000, 20.87
1, 0, -0.756, -0.005, 0.000, 0.000, -0.197, -1.643, 1.887, 3.702, -4.160, 1.173, 0.000, 20.80
1, 0, -0.688, -0.004, 0.000, 0.000, -0.187, -1.586, 1.580, 4.542, -4.364, 0.707, -0.000, 20.75
1, 0, -0.799, -0.005, 0.000, 0.000, -0.221, -1.893, 1.410, 6.719, -4.385, -0.826, -0.000, 20.80
1, 0, -0.857, -0.005, 0.000, 0.000, -0.243, -2.104, 1.286, 6.988, -4.621, -0.445, 0.000, 20.83
1, 0, -0.899, -0.005, 0.000, 0.000, -0.257, -2.241, 1.186, 7.198, -4.630, -0.352, 0.000, 20.86
1, 0, -0.911, -0.005, 0.000, 0.000, -0.267, -2.335, 1.102, 7.369, -4.857, -0.097, -0.000, 20.86
1, 0, -0.816, -0.004, 0.000, 0.000, -0.240, -2.111, 1.031, 5.930, -4.830, 1.040, 0.000, 20.79
1, 0, -0.632, -0.003, 0.000, 0.000, -0.186, -1.644, 0.970, 4.220, -4.777, 2.051, -0.000, 20.66
1, 0, -0.484, -0.002, 0.000, 0.000, -0.145, -1.284, 0.917, 4.040, -4.952, 1.911, 0.000, 20.53
1, 0, -0.363, -0.001, 0.000, 0.000, -0.110, -0.980, 0.870, 3.907, -5.132, 1.809, 0.000, 20.41
1, 0, -0.270, -0.001, 0.000, 0.000, -0.082, -0.732, 0.827, 3.803, -5.091, 1.546, 0.000, 20.31
1, 0, -0.191, -0.000, 0.000, 0.000, -0.059, -0.528, 0.788, 3.721, -5.278, 1.547, -0.000, 20.20
1, 0, -0.128, -0.000, 0.000, 0.000, -0.039, -0.353, 0.753, 3.654, -5.243, 1.356, -0.000, 20.11
1, 0, -0.072, 0.000, 0.000, 0.000, -0.023, -0.202, 0.720, 3.600, -5.433, 1.410, 0.000, 20.02
1, 1, 0.038, 0.000, 0.000, 0.000, 0.012, 0.108, 0.689, 3.622, -5.426, 0.274, -0.682, 20.00
1, 1, -0.022, -0.000, 0.000, 0.000, -0.007, -0.061, 0.678, 3.590, -5.426, 0.000, -1.248, 20.00
1, 1, -0.052, -0.000, 0.000, 0.000, -0.016, -0.141, 0.879, 3.561, -5.199, 0.000, -0.967, 20.00
1, 0, -0.088, -0.000, 0.000, 0.000, -0.024, -0.205, 2.087, 3.535, -4.542, -0.763, -0.000, 20.05
1, 0, -0.245, -0.001, 0.000, 0.000, -0.063, -0.503, 2.943, 3.512, -4.134, -1.509, -0.000, 20.15
1, 0, -0.335, -0.001, 0.000, 0.000, -0.087, -0.731, 2.056, 3.491, -4.140, -0.252, 0.000, 20.17
1, 0, -0.372, -0.001, 0.000, 0.000, -0.094, -0.795, 1.923, 3.472, -3.923, -0.209, 0.000, 20.18
1, 0, -0.395, -0.001, 0.000, 0.000, -0.100, -0.839, 1.890, 3.453, -3.926, -0.083, 0.000, 20.19
1, 0, -0.584, -0.002, 0.000, 0.000, -0.137, -1.027, 3.639, 3.693, -3.751, -1.832, -0.000, 20.31
1, 0, -0.672, -0.002, 0.000, 0.000, -0.163, -1.282, 2.918, 3.702, -3.986, -0.515, 0.000, 20.34
1, 0, -0.582, -0.002, 0.000, 0.000, -0.151, -1.295, 1.543, 3.707, -4.183, 0.965, -0.000, 20.28
1, 0, -0.539, -0.001, 0.000, 0.000, -0.145, -1.261, 1.277, 4.547, -4.393, 0.516, 0.000, 20.25
1, 0, -0.669, -0.002, 0.000, 0.000, -0.183, -1.599, 1.123, 6.724, -4.418, -0.977, 0.000, 20.31
1, 0, -0.759, -0.002, 0.000, 0.000, -0.209, -1.845, 1.014, 6.993, -4.438, -0.754, 0.000, 20.36
1, 0, -0.807, -0.002, 0.000, 0.000, -0.228, -2.015, 0.927, 7.202, -4.672, -0.405, -0.000, 20.39
1, 0, -0.843, -0.002, 0.000, 0.000, -0.239, -2.128, 0.855, 7.373, -4.681, -0.336, -0.000, 20.41
1, 0, -0.755, -0.001, 0.000, 0.000, -0.218, -1.949, 0.796, 5.934, -4.878, 1.073, -0.000, 20.34
1, 0, -0.572, -0.001, 0.000, 0.000, -0.166, -1.488, 0.746, 4.224, -4.824, 2.083, 0.000, 20.20
1, 0, -0.438, -0.001, 0.000, 0.000, -0.128, -1.144, 0.702, 4.044, -4.779, 1.744, -0.000, 20.08
1, 0, -0.328, -0.000, 0.000, 0.000, -0.097, -0.871, 0.664, 3.910, -4.961, 1.683, -0.000, 19.97
1, 0, -0.242, -0.000, 0.000, 0.000, -0.072, -0.645, 0.630, 3.807, -4.924, 1.446, 0.000, 19.88
1, 0, -0.177, -0.000, 0.000, 0.000, -0.052, -0.472, 0.599, 3.724, -4.891, 1.269, 0.000, 19.79
1, 0, -0.127, -0.000, 0.000, 0.000, -0.038, -0.340, 0.572, 3.658, -4.861, 1.137, -0.000, 19.71
1, 0, -0.081, 0.000, 0.000, 0.000, -0.024, -0.218, 0.546, 3.603, -5.056, 1.230, -0.000, 19.63
1, 1, -0.545, -0.001, 0.000, 0.000, -0.163, -1.474, 0.522, 3.625, -5.199, -5.509, -8.743, 20.00
1, 1, -0.551, -0.001, 0.000, 0.000, -0.164, -1.486, 0.535, 3.593, -5.199, 0.000, -3.273, 20.00
1, 1, -0.544, -0.001, 0.000, 0.000, -0.156, -1.396, 0.746, 3.564, -4.747, 0.000, -2.534, 20.00
1, 1, -0.509, -0.001, 0.000, 0.000, -0.136, -1.154, 1.819, 3.538, -4.298, 0.000, -0.740, 20.00
1, 0, -0.506, -0.001, 0.000, 0.000, -0.127, -1.063, 2.139, 3.515, -3.856, -0.101, 0.000, 20.01
1, 0, -0.512, -0.001, 0.000, 0.000, -0.126, -1.068, 1.820, 3.493, -3.634, 0.027, 0.000, 20.00
1, 0, -0.606, -0.001, 0.000, 0.000, -0.141, -1.126, 2.757, 3.474, -3.437, -0.920, 0.000, 20.07
1, 0, -0.705, -0.001, 0.000, 0.000, -0.160, -1.276, 2.690, 3.456, -3.237, -0.767, 0.000, 20.12
1, 0, -0.693, -0.001, 0.000, 0.000, -0.164, -1.383, 1.814, 3.695, -3.452, 0.185, -0.000, 20.11
1, 0, -0.615, -0.001, 0.000, 0.000, -0.152, -1.309, 1.364, 3.704, -3.655, 0.663, -0.000, 20.06
1, 0, -0.521, -0.001, 0.000, 0.000, -0.133, -1.165, 1.107, 3.709, -3.855, 0.858, 0.000, 20.00
1, 1, -0.532, -0.001, 0.000, 0.000, -0.138, -1.223, 0.920, 4.548, -3.853, 0.055, -0.223, 20.00
1, 0, -0.671, -0.001, 0.000, 0.000, -0.179, -1.593, 0.828, 6.726, -4.101, -1.009, 0.000, 20.07
1, 0, -0.749, -0.001, 0.000, 0.000, -0.205, -1.834, 0.755, 6.994, -4.340, -0.620, 0.000, 20.11
1, 0, -0.806, -0.001, 0.000, 0.000, -0.223, -2.000, 0.695, 7.204, -4.354, -0.516, 0.000, 20.14
1, 0, -0.833, -0.001, 0.000, 0.000, -0.236, -2.118, 0.646, 7.375, -4.584, -0.250, -0.000, 20.16
1, 0, -0.743, -0.001, 0.000, 0.000, -0.215, -1.935, 0.604, 5.935, -4.779, 1.133, -0.000, 20.08
1, 0, -0.559, -0.000, 0.000, 0.000, -0.163, -1.469, 0.568, 4.225, -4.725, 2.122, -0.000, 19.94
1, 0, -0.414, -0.000, 0.000, 0.000, -0.122, -1.108, 0.537, 4.045, -4.899, 1.961, 0.000, 19.81
1, 0, -0.294, -0.000, 0.000, 0.000, -0.089, -0.803, 0.509, 3.912, -5.078, 1.843, -0.000, 19.69
1, 0, -0.194, -0.000, 0.000, 0.000, -0.059, -0.540, 0.484, 3.808, -5.259, 1.761, 0.000, 19.57
1, 0, -0.109, -0.000, 0.000, 0.000, -0.034, -0.308, 0.462, 3.725, -5.442, 1.705, 0.000, 19.46
1, 0, -0.034, 0.000, 0.000, 0.000, -0.011, -0.099, 0.441, 3.659, -5.627, 1.671, -0.000, 19.35
1, 0, 0.026, 0.000, 0.000, 0.000, 0.008, 0.074, 0.422, 3.604, -5.589, 1.456, -0.000, 19.25
1, 1, -0.980, -0.001, 0.000, 0.000, -0.314, -2.866, 0.404, 3.626, -6.114, -11.258, -17.503, 20.00
1, 1, -0.952, -0.001, 0.000, 0.000, -0.304, -2.777, 0.421, 3.594, -6.114, 0.000, -6.133, 20.00
