Nombre espacio, Area(m2)
"P03_E03", 33.20
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.481, 0.000, 1.253, 0.000, 0.379, 0.000, 0.000, 3.627, -5.740, 0.000, 0.000, 19.49
1, 0, -0.512, -0.000, -1.319, 0.000, -0.336, 0.000, 0.000, 3.504, -3.214, 1.877, 0.000, 19.37
1, 0, -0.468, -0.000, -1.189, 0.000, -0.282, 0.000, 0.000, 3.435, -2.454, 0.958, 0.000, 19.30
1, 0, -0.436, -0.000, -1.097, 0.000, -0.262, 0.000, 0.000, 3.389, -2.616, 1.022, 0.000, 19.24
1, 0, -0.399, -0.000, -1.001, 0.000, -0.242, 0.000, 0.000, 3.354, -2.777, 1.066, -0.000, 19.16
1, 0, -0.361, -0.000, -0.905, 0.000, -0.222, 0.000, 0.000, 3.325, -2.938, 1.101, -0.000, 19.09
1, 0, -0.329, -0.000, -0.826, 0.000, -0.203, 0.000, 0.000, 3.300, -2.917, 0.975, 0.000, 19.03
1, 1, -1.499, -0.001, -3.763, 0.000, -0.939, 0.000, 0.000, 3.345, -3.418, -14.610, -20.886, 20.00
1, 1, -1.470, -0.001, -3.684, 0.000, -0.918, 0.000, 0.000, 3.329, -3.418, 0.000, -6.161, 20.00
1, 1, -1.455, -0.001, -3.641, 0.000, -0.841, 0.000, 0.000, 3.314, -3.047, 0.000, -5.671, 20.00
1, 1, -1.349, -0.001, -3.372, 0.000, -0.654, 0.000, 0.000, 3.298, -2.678, 0.000, -4.755, 20.00
1, 1, -1.262, -0.001, -3.162, 0.000, -0.538, 0.000, 0.000, 3.284, -2.130, 0.000, -3.809, 20.00
1, 1, -1.287, -0.001, -3.251, 0.000, -0.570, 0.000, 0.000, 3.270, -1.948, 0.000, -3.788, 20.00
1, 1, -1.345, -0.001, -3.442, 0.000, -0.651, 0.000, 0.000, 3.257, -2.130, 0.000, -4.311, 20.00
1, 1, -1.393, -0.000, -3.616, 0.000, -0.753, 0.000, 0.000, 3.244, -2.494, 0.000, -5.012, 20.00
1, 1, -1.373, -0.000, -3.601, 0.000, -0.734, 0.000, 0.000, 3.485, -2.494, 0.000, -4.717, 20.00
1, 1, -1.359, -0.000, -3.583, 0.000, -0.728, 0.000, 0.000, 3.491, -2.494, 0.000, -4.674, 20.00
1, 1, -1.354, -0.000, -3.576, 0.000, -0.775, 0.000, 0.000, 3.492, -2.678, 0.000, -4.891, 20.00
1, 1, -1.350, -0.000, -3.564, 0.000, -0.810, 0.000, 0.000, 4.317, -2.862, 0.000, -4.269, 20.00
1, 1, -1.347, -0.000, -3.548, 0.000, -0.817, 0.000, 0.000, 6.438, -2.862, 0.000, -2.136, 20.00
1, 1, -1.350, -0.000, -3.537, 0.000, -0.837, 0.000, 0.000, 6.619, -3.047, 0.000, -2.152, 20.00
1, 1, -1.355, -0.000, -3.526, 0.000, -0.843, 0.000, 0.000, 6.741, -3.047, 0.000, -2.029, 20.00
1, 1, -1.363, -0.000, -3.522, 0.000, -0.863, 0.000, 0.000, 6.836, -3.232, 0.000, -2.146, 20.00
1, 0, -1.167, -0.000, -2.994, 0.000, -0.740, 0.000, 0.000, 5.356, -3.174, 2.719, -0.000, 19.82
1, 0, -0.935, -0.000, -2.381, 0.000, -0.592, 0.000, 0.000, 3.665, -3.102, 3.345, -0.000, 19.60
1, 0, -0.755, -0.000, -1.908, 0.000, -0.485, 0.000, 0.000, 3.541, -3.226, 2.833, -0.000, 19.41
1, 0, -0.611, -0.000, -1.535, 0.000, -0.398, 0.000, 0.000, 3.471, -3.360, 2.435, -0.000, 19.24
1, 0, -0.496, -0.000, -1.237, 0.000, -0.328, 0.000, 0.000, 3.423, -3.501, 2.138, 0.000, 19.10
1, 0, -0.401, -0.000, -0.994, 0.000, -0.269, 0.000, 0.000, 3.388, -3.647, 1.924, -0.000, 18.97
1, 0, -0.329, -0.000, -0.808, 0.000, -0.220, 0.000, 0.000, 3.358, -3.612, 1.612, 0.000, 18.87
1, 0, -0.269, -0.000, -0.656, 0.000, -0.182, 0.000, 0.000, 3.332, -3.767, 1.542, 0.000, 18.76
1, 1, -1.762, -0.000, -4.257, 0.000, -1.204, 0.000, 0.000, 3.377, -4.361, -18.547, -26.755, 20.00
1, 1, -1.732, -0.000, -4.149, 0.000, -1.174, 0.000, 0.000, 3.360, -4.361, 0.000, -8.056, 20.00
1, 1, -1.725, -0.000, -4.098, 0.000, -1.090, 0.000, 0.000, 3.344, -3.982, 0.000, -7.552, 20.00
