hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 19.76, 19.76, -1714.79, 20.00, 4.63, 2.22, 0.70, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.68, 19.68, -1466.20, 20.00, 4.63, 9.44, 8.14, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.66, 19.66, -1398.42, 20.00, 4.63, 11.67, 10.42, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.62, 19.62, -1442.50, 20.00, 4.63, 11.11, 9.85, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.56, 19.56, -1488.73, 20.00, 4.63, 10.56, 9.31, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.49, 19.49, -1536.78, 20.00, 4.63, 10.00, 8.74, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.43, 19.43, -1561.43, 20.00, 4.63, 10.00, 8.74, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1429.82, 20.00, 4.63, 9.44, 8.17, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1431.09, 20.00, 4.63, 9.44, 8.17, 0.00, 1.86, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1309.73, 20.00, 4.63, 10.56, 9.28, 0.00, 20.43, 11.41, -51.34, 83.01, 0, 0
2.00, 5.70, 20.34, 20.34, -298.35, 20.00, 4.63, 11.67, 10.42, 425.98, 44.90, 15.30, -39.97, 74.87, 0, 0
2.00, 5.70, 20.59, 20.59, -225.36, 20.00, 4.63, 13.33, 12.07, 310.16, 63.98, 26.10, -27.02, 68.58, 0, 0
2.00, 5.70, 20.55, 20.55, -672.06, 20.00, 4.63, 13.89, 12.64, 65.57, 50.49, 38.25, -12.58, 64.72, 0, 0
2.00, 5.70, 20.39, 20.39, -949.60, 20.00, 4.63, 13.33, 12.07, 0.00, 31.57, 50.66, 2.71, 63.74, 0, 0
2.00, 5.70, 20.20, 20.20, -1137.49, 20.00, 4.63, 12.22, 10.96, 0.00, 10.21, 62.97, 17.81, 65.77, 0, 0
2.00, 5.70, 20.10, 20.10, -1087.33, 20.00, 4.63, 12.22, 10.96, 0.42, 22.16, 75.00, 31.77, 70.55, 0, 0
2.00, 5.70, 20.05, 20.05, -1060.70, 20.00, 4.63, 12.22, 10.96, 0.86, 23.42, 86.53, 44.15, 77.56, 0, 0
2.00, 5.70, 20.00, 20.00, -1177.07, 20.00, 4.63, 11.67, 10.39, 0.00, 8.36, 0.00, 55.01, 86.22, 0, 0
2.00, 5.70, 20.00, 20.00, -1167.73, 20.00, 4.63, 11.11, 9.85, 0.00, 0.93, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.01, 20.01, -988.90, 20.00, 4.63, 11.11, 9.85, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.01, 20.01, -1005.31, 20.00, 4.63, 10.56, 9.28, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1004.27, 20.00, 4.63, 10.56, 9.28, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1027.42, 20.00, 4.63, 10.00, 8.71, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.90, 19.90, -1201.97, 20.00, 4.63, 10.00, 8.71, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.74, 19.74, -1405.66, 20.00, 4.63, 10.00, 8.71, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.59, 19.59, -1482.62, 20.00, 4.63, 9.44, 8.14, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.46, 19.46, -1552.01, 20.00, 4.63, 8.89, 7.60, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.34, 19.34, -1617.85, 20.00, 4.63, 8.33, 7.03, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.23, 19.23, -1682.02, 20.00, 4.63, 7.78, 6.46, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.13, 19.13, -1720.11, 20.00, 4.63, 7.78, 6.46, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.03, 19.03, -1780.64, 20.00, 4.63, 7.22, 5.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1578.57, 20.00, 4.63, 6.67, 5.36, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1584.11, 20.00, 4.63, 6.67, 5.36, 0.00, 1.86, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1474.95, 20.00, 4.63, 7.78, 6.46, 0.00, 18.57, 11.51, -51.47, 83.01, 0, 0
2.00, 5.70, 20.06, 20.06, -767.69, 20.00, 4.63, 9.44, 8.14, 282.98, 41.10, 15.30, -40.11, 74.86, 0, 0
2.00, 5.70, 20.19, 20.19, -585.68, 20.00, 4.63, 11.11, 9.82, 251.05, 61.24, 26.05, -27.16, 68.55, 0, 0
2.00, 5.70, 20.11, 20.11, -932.09, 20.00, 4.63, 11.67, 10.36, 60.76, 48.94, 38.20, -12.71, 64.66, 0, 0
2.00, 5.70, 20.06, 20.06, -927.61, 20.00, 4.63, 11.67, 10.39, 38.48, 56.88, 50.60, 2.60, 63.65, 0, 0
2.00, 5.70, 20.03, 20.03, -915.10, 20.00, 4.63, 12.22, 10.93, 20.45, 56.05, 62.92, 17.73, 65.67, 0, 0
2.00, 5.70, 20.13, 20.13, -679.62, 20.00, 4.63, 12.22, 10.93, 37.63, 53.78, 74.96, 31.71, 70.43, 0, 0
2.00, 5.70, 20.13, 20.13, -811.22, 20.00, 4.63, 12.22, 10.93, 7.40, 32.76, 86.50, 44.11, 77.43, 0, 0
2.00, 5.70, 20.00, 20.00, -1181.81, 20.00, 4.63, 11.11, 9.82, 0.00, 9.28, 0.00, 54.99, 86.09, 0, 0
2.00, 5.70, 20.00, 20.00, -1191.70, 20.00, 4.63, 10.56, 9.28, 0.00, 0.93, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1019.64, 20.00, 4.63, 10.56, 9.25, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1038.93, 20.00, 4.63, 10.00, 8.71, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1039.50, 20.00, 4.63, 10.00, 8.71, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1063.94, 20.00, 4.63, 9.44, 8.14, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.84, 19.84, -1251.28, 20.00, 4.63, 9.44, 8.14, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.62, 19.62, -1489.77, 20.00, 4.63, 8.89, 7.60, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.44, 19.44, -1552.07, 20.00, 4.63, 8.89, 7.57, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.29, 19.29, -1626.96, 20.00, 4.63, 8.33, 7.03, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.17, 19.17, -1671.98, 20.00, 4.63, 8.33, 7.03, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.06, 19.06, -1711.50, 20.00, 4.63, 8.33, 7.03, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.96, 18.96, -1772.64, 20.00, 4.63, 7.78, 6.46, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.87, 18.87, -1808.52, 20.00, 4.63, 7.78, 6.46, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1551.77, 20.00, 4.63, 7.78, 6.46, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
