hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 12.23, 12.23, -927.56, 20.00, 4.63, 2.22, -9.38, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.33, 12.33, -890.27, 20.00, 4.63, 9.44, -0.49, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.41, 12.41, -861.99, 20.00, 4.63, 11.67, 2.16, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.36, 12.36, -864.86, 20.00, 4.63, 11.11, 1.50, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.26, 12.26, -879.07, 20.00, 4.63, 10.56, 1.05, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.13, 12.13, -896.39, 20.00, 4.63, 10.00, 0.39, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.04, 12.04, -906.73, 20.00, 4.63, 10.00, 0.39, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 11.96, 11.96, -914.59, 20.00, 4.63, 9.44, -0.26, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 11.90, 11.90, -916.62, 20.00, 4.63, 9.44, -0.26, 0.00, 5.79, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 12.17, 12.17, -850.57, 20.00, 4.63, 10.56, 0.83, 0.00, 63.72, 83.01, -51.34, 83.01, 0, 0
2.00, 5.70, 13.63, 13.63, -543.73, 20.00, 4.63, 11.67, 2.16, 111.14, 79.00, 74.87, -39.97, 74.87, 0, 0
2.00, 5.70, 14.22, 14.22, -449.70, 20.00, 4.63, 13.33, 3.71, 126.71, 132.45, 68.58, -27.02, 68.58, 0, 0
2.00, 5.70, 13.94, 13.94, -541.62, 20.00, 4.63, 13.89, 4.38, 36.37, 138.23, 64.72, -12.58, 64.72, 0, 0
2.00, 5.70, 13.65, 13.65, -619.78, 20.00, 4.63, 13.33, 3.71, 0.00, 98.47, 63.74, 2.71, 63.74, 0, 0
