 0.00 , 2225.70 , 1517.54 
 0.00 , 2225.98 , 1517.73 
 0.00 , 2265.34 , 1545.23 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3842.42 , 2666.52 
 0.00 , 2993.46 , 2058.12 
 0.00 , 2884.94 , 1981.16 
 0.00 , 2565.03 , 1755.35 
 0.00 , 2631.72 , 1802.29 
 0.00 , 2785.90 , 1911.08 
 0.00 , 2886.30 , 1982.12 
 0.00 , 2907.33 , 1997.02 
2524.24 , 2939.64 , 4374.21 
 0.00 , 3094.14 , 2129.68 
 0.00 , 3079.27 , 2119.10 
 0.00 , 2858.63 , 1962.53 
 0.00 , 2882.80 , 1979.64 
 0.00 , 2871.02 , 1971.30 
 0.00 , 2861.65 , 1964.67 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 1609.27 , 1089.97 
 0.00 , 1946.80 , 1323.38 
 0.00 , 2008.01 , 1365.90 
 0.00 , 2057.02 , 1399.97 
 0.00 , 2144.28 , 1460.74 
 0.00 , 2183.05 , 1487.77 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3752.28 , 2601.38 
2621.25 , 3610.67 , 4947.83 
 0.00 , 3397.53 , 2346.28 
 0.00 , 3207.12 , 2210.17 
 0.00 , 3060.69 , 2105.89 
 0.00 , 3128.91 , 2154.43 
 0.00 , 3142.78 , 2164.31 
 0.00 , 3155.98 , 2173.71 
 0.00 , 3161.59 , 2177.71 
 0.00 , 3219.26 , 2218.83 
 0.00 , 3177.85 , 2189.30 
 0.00 , 2990.01 , 2055.67 
 0.00 , 2962.76 , 2036.33 
 0.00 , 2943.42 , 2022.61 
 0.00 , 2972.24 , 2043.06 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
 0.00 , 1854.75 , 1259.56 
 0.00 , 2051.51 , 1396.14 
 0.00 , 2154.69 , 1467.99 
 0.00 , 2248.61 , 1533.54 
 0.00 , 2291.48 , 1563.50 
 0.00 , 2374.10 , 1621.32 
 0.00 , 6282.13 , 4480.00 
 0.00 , 4041.89 , 2811.12 
 0.00 , 3912.48 , 2717.23 
 0.00 , 3756.66 , 2604.54 
 0.00 , 3612.07 , 2500.32 
 0.00 , 3498.74 , 2418.86 
 0.00 , 3428.94 , 2368.78 
 0.00 , 3395.49 , 2344.82 
 0.00 , 3385.70 , 2337.81 
2524.24 , 3395.07 , 4701.14 
 0.00 , 3492.25 , 2414.20 
 0.00 , 3449.37 , 2383.44 
 0.00 , 3262.76 , 2249.89 
 0.00 , 3236.81 , 2231.36 
 0.00 , 3218.54 , 2218.32 
 0.00 , 3249.01 , 2240.07 
 0.00 ,  0.00 ,  0.00 
 0.00 , 274.94 , 183.59 
 0.00 , 2205.73 , 1503.60 
 0.00 , 2282.16 , 1556.99 
 0.00 , 2338.50 , 1596.40 
 0.00 , 2384.20 , 1628.40 
 0.00 , 2469.16 , 1687.98 
 0.00 , 2506.24 , 1714.02 
 0.00 , 6282.13 , 4480.00 
 0.00 , 4161.27 , 2897.96 
2621.25 , 3403.28 , 4797.68 
 0.00 , 2786.54 , 1911.53 
 0.00 , 2255.21 , 1538.15 
 0.00 , 1761.74 , 1195.20 
 0.00 , 1442.66 , 975.38 
 0.00 , 1429.49 , 966.33 
 0.00 , 2050.57 , 1395.49 
 0.00 , 2520.65 , 1724.15 
 0.00 , 2855.87 , 1960.58 
 0.00 , 2958.57 , 2033.35 
 0.00 , 2779.41 , 1906.50 
 0.00 , 2779.19 , 1906.34 
 0.00 , 2823.54 , 1937.70 
 0.00 , 2824.70 , 1938.52 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
 0.00 , 1422.90 , 961.81 
 0.00 , 1869.38 , 1269.69 
 0.00 , 1932.05 , 1313.14 
 0.00 , 2027.33 , 1379.32 
 0.00 , 2071.63 , 1410.13 
 0.00 , 2109.60 , 1436.57 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3741.27 , 2593.43 
 0.00 , 2771.28 , 1900.75 
 0.00 , 2632.02 , 1802.50 
 0.00 , 2722.77 , 1866.49 
 0.00 , 2780.52 , 1907.28 
 0.00 , 2782.29 , 1908.53 
 0.00 , 2887.86 , 1983.23 
 0.00 , 3025.79 , 2081.08 
2524.24 , 2991.96 , 4411.58 
 0.00 , 3072.17 , 2114.05 
 0.00 , 3039.02 , 2090.48 
 0.00 , 2816.19 , 1932.50 
 0.00 , 2789.36 , 1913.53 
 0.00 , 2769.84 , 1899.74 
 0.00 , 2753.74 , 1888.36 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 1148.93 , 774.35 
 0.00 , 1703.47 , 1154.94 
 0.00 , 1759.10 , 1193.37 
 0.00 , 1802.87 , 1223.64 
 0.00 , 1839.65 , 1249.10 
 0.00 , 1871.75 , 1271.34 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3494.82 , 2416.04 
2621.25 , 3360.86 , 4767.06 
 0.00 , 3268.04 , 2253.66 
 0.00 , 3123.54 , 2150.61 
 0.00 , 2956.16 , 2031.64 
 0.00 , 2736.76 , 1876.37 
 0.00 , 2612.46 , 1788.73 
 0.00 , 2731.59 , 1872.72 
 0.00 , 2811.60 , 1929.26 
 0.00 , 2875.33 , 1974.36 
 0.00 , 2824.43 , 1938.33 
 0.00 , 2637.23 , 1806.18 
 0.00 , 2608.29 , 1785.79 
 0.00 , 2630.46 , 1801.41 
 0.00 , 2614.08 , 1789.87 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
 0.00 , 942.55 , 633.85 
 0.00 , 1693.67 , 1148.18 
 0.00 , 1798.92 , 1220.91 
 0.00 , 1892.47 , 1285.70 
 0.00 , 1979.17 , 1345.85 
 0.00 , 2061.81 , 1403.30 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3687.26 , 2554.47 
 0.00 , 2431.23 , 1661.37 
 0.00 , 1827.15 , 1240.45 
 0.00 , 1257.99 , 848.84 
 0.00 , 661.21 , 443.32 
 0.00 , 201.22 , 134.25 
 0.00 , 63.00 , 41.98 
 0.00 , 101.81 , 67.86 
2524.24 , 468.56 , 2661.22 
 0.00 , 1638.68 , 1110.24 
 0.00 , 1909.20 , 1297.29 
 0.00 , 1869.56 , 1269.82 
 0.00 , 1942.23 , 1320.21 
 0.00 , 2006.03 , 1364.52 
 0.00 , 2064.64 , 1405.28 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  9.51 ,  6.33 
 0.00 , 1294.35 , 873.71 
 0.00 , 1466.36 , 991.65 
 0.00 , 1574.86 , 1066.27 
 0.00 , 1719.52 , 1166.03 
 0.00 , 1814.40 , 1231.62 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3411.20 , 2356.07 
2621.25 , 2207.41 , 3946.43 
 0.00 , 1767.04 , 1198.86 
 0.00 , 1077.10 , 725.37 
 0.00 , 337.88 , 225.76 
 0.00 , 20.50 , 13.65 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 110.52 , 73.67 
 0.00 , 1475.45 , 997.90 
 0.00 , 1749.12 , 1186.48 
 0.00 , 1666.62 , 1129.51 
 0.00 , 1740.27 , 1180.35 
 0.00 , 1806.35 , 1226.05 
 0.00 , 1867.56 , 1268.43 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 615.59 , 412.54 
 0.00 , 1138.58 , 767.28 
 0.00 , 1250.73 , 843.87 
 0.00 , 1353.31 , 914.09 
 0.00 , 1403.80 , 948.71 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2924.65 , 2009.30 
 0.00 , 2529.08 , 1730.07 
 0.00 , 1708.04 , 1158.09 
 0.00 , 1538.07 , 1040.95 
 0.00 , 1668.44 , 1130.76 
 0.00 , 1549.97 , 1049.13 
 0.00 , 997.19 , 670.99 
 0.00 , 957.73 , 644.16 
2524.24 , 1361.55 , 3268.67 
 0.00 , 1606.92 , 1088.35 
 0.00 , 1891.39 , 1284.95 
 0.00 , 1720.05 , 1166.39 
 0.00 , 1765.11 , 1197.53 
 0.00 , 1766.10 , 1198.21 
 0.00 , 1809.30 , 1228.09 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 239.61 , 159.93 
 0.00 , 972.04 , 653.89 
 0.00 , 1034.24 , 696.19 
 0.00 , 1084.49 , 730.41 
 0.00 , 1172.69 , 790.56 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2773.49 , 1902.31 
2621.25 , 2625.86 , 4241.49 
 0.00 , 2485.51 , 1699.46 
 0.00 , 2279.51 , 1555.13 
 0.00 , 2089.19 , 1422.36 
 0.00 , 1892.08 , 1285.43 
 0.00 , 1915.40 , 1301.60 
 0.00 , 1955.95 , 1329.73 
 0.00 , 2010.67 , 1367.74 
 0.00 , 2112.08 , 1438.30 
 0.00 , 2116.43 , 1441.33 
 0.00 , 1904.66 , 1294.15 
 0.00 , 1925.36 , 1308.51 
 0.00 , 1954.92 , 1329.02 
 0.00 , 1988.70 , 1352.48 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 689.13 , 462.18 
 0.00 , 1214.29 , 818.97 
 0.00 , 1365.56 , 922.48 
 0.00 , 1509.71 , 1021.44 
 0.00 , 1603.49 , 1085.99 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3329.50 , 2297.59 
 0.00 , 2059.61 , 1401.77 
 0.00 , 1401.15 , 946.89 
 0.00 , 1496.15 , 1012.12 
 0.00 , 1048.95 , 706.21 
 0.00 , 899.13 , 604.37 
 0.00 , 869.86 , 584.51 
 0.00 , 483.86 , 323.80 
2524.24 , 768.94 , 2864.13 
 0.00 , 1375.29 , 929.15 
 0.00 , 1879.05 , 1276.40 
 0.00 , 1793.48 , 1217.14 
 0.00 , 1908.65 , 1296.91 
 0.00 , 1974.53 , 1342.63 
 0.00 , 2035.47 , 1384.98 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 1253.54 , 845.79 
 0.00 , 1455.29 , 984.05 
 0.00 , 1569.50 , 1062.58 
 0.00 , 1720.53 , 1166.72 
 0.00 , 1821.71 , 1236.68 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3577.55 , 2475.48 
2621.25 , 2124.82 , 3888.54 
 0.00 , 1195.00 , 805.79 
 0.00 , 776.49 , 521.26 
 0.00 , 583.48 , 390.88 
 0.00 , 279.35 , 186.54 
 0.00 , 188.34 , 125.64 
 0.00 , 440.63 , 294.74 
 0.00 , 1146.42 , 772.63 
 0.00 , 1768.65 , 1199.97 
 0.00 , 2154.92 , 1468.16 
 0.00 , 2079.74 , 1415.78 
 0.00 , 2161.36 , 1472.64 
 0.00 , 2236.06 , 1524.77 
 0.00 , 2306.09 , 1573.72 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
 0.00 , 497.51 , 332.99 
 0.00 , 1501.33 , 1015.68 
 0.00 , 1585.55 , 1073.63 
 0.00 , 1653.89 , 1120.73 
 0.00 , 1759.10 , 1193.38 
 0.00 , 1813.45 , 1230.96 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3408.65 , 2354.24 
 0.00 , 2806.42 , 1925.59 
 0.00 , 2764.58 , 1896.02 
 0.00 , 2608.62 , 1786.02 
 0.00 , 2273.41 , 1550.87 
 0.00 , 1769.57 , 1200.61 
 0.00 , 1566.61 , 1060.59 
 0.00 , 1862.26 , 1264.76 
2524.24 , 2177.48 , 3835.06 
 0.00 , 2398.15 , 1638.17 
 0.00 , 2522.15 , 1725.20 
 0.00 , 2333.98 , 1593.23 
 0.00 , 2373.99 , 1621.25 
 0.00 , 2374.33 , 1621.49 
 0.00 , 2419.13 , 1652.88 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 515.50 , 345.10 
 0.00 , 1500.70 , 1015.25 
 0.00 , 1618.84 , 1096.57 
 0.00 , 1724.35 , 1169.36 
 0.00 , 1822.43 , 1237.18 
 0.00 , 1915.41 , 1301.61 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3498.65 , 2418.79 
2621.25 , 1974.26 , 3783.31 
 0.00 , 1111.92 , 749.10 
 0.00 , 463.76 , 310.28 
 0.00 , 78.54 , 52.33 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 443.22 , 296.48 
 0.00 , 1340.37 , 905.22 
 0.00 , 1775.37 , 1204.62 
 0.00 , 1698.08 , 1151.22 
 0.00 , 1775.26 , 1204.54 
 0.00 , 1887.95 , 1282.56 
 0.00 , 1953.39 , 1327.96 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 849.56 , 570.75 
 0.00 , 1226.56 , 827.35 
 0.00 , 1291.69 , 871.89 
 0.00 , 1391.18 , 940.05 
 0.00 , 1439.58 , 973.26 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2970.30 , 2041.68 
 0.00 , 2836.34 , 1946.76 
 0.00 , 2730.01 , 1871.61 
 0.00 , 2398.74 , 1638.59 
 0.00 , 2188.21 , 1491.37 
 0.00 , 2123.69 , 1446.39 
 0.00 , 1995.59 , 1357.27 
 0.00 , 1505.52 , 1018.56 
2524.24 , 1320.40 , 3240.40 
 0.00 , 1772.38 , 1202.55 
 0.00 , 2040.48 , 1388.46 
 0.00 , 1916.93 , 1302.66 
 0.00 , 1958.95 , 1331.82 
 0.00 , 2000.86 , 1360.93 
 0.00 , 2043.41 , 1390.50 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 1199.65 , 808.97 
 0.00 , 1417.15 , 957.86 
 0.00 , 1524.38 , 1031.53 
 0.00 , 1622.79 , 1099.29 
 0.00 , 1761.55 , 1195.06 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3358.13 , 2318.07 
2621.25 , 2828.82 , 4385.69 
 0.00 , 2187.34 , 1490.77 
 0.00 , 1564.98 , 1059.47 
 0.00 , 1276.75 , 861.67 
 0.00 , 1450.15 , 980.52 
 0.00 , 1626.83 , 1102.07 
 0.00 , 1723.97 , 1169.10 
 0.00 , 1759.03 , 1193.33 
 0.00 , 1886.95 , 1281.87 
 0.00 , 2262.92 , 1543.54 
 0.00 , 2137.35 , 1455.91 
 0.00 , 2142.96 , 1459.82 
 0.00 , 2190.99 , 1493.31 
 0.00 , 2239.32 , 1527.05 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
 0.00 , 223.02 , 148.84 
 0.00 , 1376.87 , 930.24 
 0.00 , 1451.96 , 981.76 
 0.00 , 1557.17 , 1054.09 
 0.00 , 1609.22 , 1089.94 
 0.00 , 1654.45 , 1121.12 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3277.50 , 2260.42 
 0.00 , 2456.00 , 1678.75 
 0.00 , 1848.57 , 1255.28 
 0.00 , 2000.57 , 1360.72 
 0.00 , 2179.41 , 1485.23 
 0.00 , 1827.60 , 1240.76 
 0.00 , 1722.35 , 1167.98 
 0.00 , 1747.83 , 1185.58 
2524.24 , 1954.61 , 3679.26 
 0.00 , 2280.12 , 1555.56 
 0.00 , 2362.25 , 1613.03 
 0.00 , 2203.45 , 1502.01 
 0.00 , 2239.47 , 1527.15 
 0.00 , 2280.14 , 1555.57 
 0.00 , 2323.21 , 1585.69 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 431.78 , 288.79 
 0.00 , 1487.20 , 1005.97 
 0.00 , 1605.09 , 1087.09 
 0.00 , 1709.47 , 1159.09 
 0.00 , 1806.14 , 1225.90 
 0.00 , 1897.59 , 1289.24 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3645.71 , 2524.53 
2621.25 , 2908.43 , 4442.44 
 0.00 , 1647.28 , 1116.17 
 0.00 , 588.32 , 394.15 
 0.00 , 147.31 , 98.23 
 0.00 ,  5.74 ,  3.82 
