ProyectoEdificio, c:\proyectoscteycee\ctehe2019\proyectos\ejemplo1_2526_config1\newbdl_ds.xml, zonaE1.bin

CALDERA, SIS2_EQ1_EQ_Caldera-Biomasa-Defecto
tipoCombustible, Biomasa no densificada
demandaACS, 116303.95 ,105356.03 ,114540.12 ,107899.555 ,107220.26 ,101367.195 ,98074.555 ,98831.23 ,101386.695 ,108746.414 ,109625.31 ,118462.375 ,
demandaCAL, 671686.06 ,509306.1 ,394724.97 ,228324.27 ,100095.54 ,0.0 ,0.0 ,0.0 ,0.0 ,106544.7 ,426407.78 ,677647.44 ,
consumoElectricidad, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
consumoCombustible, 1103989.0 ,855162.0 ,697380.0 ,446848.53 ,260293.64 ,108996.984 ,105456.56 ,106270.12 ,109017.96 ,272012.4 ,739347.8 ,1114995.8 ,
nhFunciona, 566 ,463 ,388 ,251 ,143 ,42 ,41 ,41 ,42 ,144 ,428 ,566 ,
nhCortaACS, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
nhCortaCAL, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
FinCALDERA
  
ESPACIO   , P02_E01
nhFuncionaRef ,0 ,0 ,0 ,0 ,0 ,480 ,496 ,496 ,480 ,0 ,0 ,0
nhFuncionaCal ,744 ,672 ,744 ,720 ,744 ,0 ,0 ,0 ,0 ,744 ,720 ,744
nhCortaRef ,0 ,0 ,0 ,0 ,0 ,17 ,108 ,114 ,63 ,0 ,0 ,0
nhCortaCal ,23 ,16 ,11 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,16
QRefSen ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
QCalSen ,671686.06 ,509306.03 ,394724.97 ,228324.3 ,100095.555 ,0.0 ,0.0 ,0.0 ,0.0 ,106544.72 ,426407.78 ,677647.44
QRefNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,9902.545 ,89756.06 ,76285.016 ,34557.523 ,0.0 ,0.0 ,0.0
QCalNoCubierta ,13246.665 ,10038.893 ,6557.3677 ,797.4453 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,3082.543 ,10314.125
FinESPACIO
  
DEMANDA_ACS   , SIS2_ACS1_Demanda_de_ACS
nhFunciona ,620 ,560 ,620 ,600 ,620 ,600 ,620 ,620 ,600 ,620 ,600 ,620
nhCorta ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0
Q ,84507.734 ,74964.18 ,81484.31 ,74539.79 ,74000.79 ,67225.01 ,64930.46 ,66442.13 ,67225.01 ,75437.195 ,78855.75 ,84507.734
QNoCubierta ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
FinDEMANDA_ACS
  
