CALDERA,CALDERA,CALDERA
SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto
ConsumoACS,ConsumoCAL,Energía Suministrada
Consumo horario en W asociado a ACS (prorrateando con la demanda),Consumo horario en W asociado a la calefacción (prorrateando con la demanda),Energía Suministrada en W
Biomasa no densificada,Biomasa no densificada,Biomasa no densificada
 0.00 ,  0.00 ,  0.00 
 0.00 , 75.37 , 50.22 
 0.00 , 677.22 , 454.13 
 0.00 , 863.07 , 579.91 
 0.00 , 1060.80 , 714.27 
 0.00 , 1198.12 , 807.92 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 426.96 , 285.55 
 0.00 , 1000.62 , 673.32 
 0.00 , 1183.90 , 798.21 
2541.25 , 1357.96 , 3282.03 
 0.00 , 6282.13 , 4480.00 
 0.00 , 1725.23 , 1169.96 
 0.00 , 314.76 , 210.26 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
2511.19 ,  0.00 , 2335.40 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 159.47 , 106.35 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 18.71 , 12.46 
 0.00 , 851.38 , 571.99 
 0.00 , 1065.86 , 717.72 
 0.00 , 6282.13 , 4480.00 
 0.00 , 1177.00 , 793.50 
 0.00 , 504.11 , 337.42 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
2595.11 ,  0.00 , 2413.45 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 415.84 , 278.08 
 0.00 , 924.59 , 621.65 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 573.12 , 383.90 
 0.00 , 1035.37 , 696.96 
 0.00 , 1231.98 , 831.06 
2677.11 , 6236.33 , 6969.71 
 0.00 , 1215.93 , 820.09 
 0.00 , 869.62 , 584.35 
 0.00 , 845.65 , 568.10 
 0.00 , 652.50 , 437.44 
 0.00 , 535.08 , 358.27 
 0.00 , 139.51 , 93.02 
 0.00 , 393.02 , 262.76 
 0.00 , 934.66 , 628.50 
 0.00 , 1233.74 , 832.26 
 0.00 , 1318.43 , 890.20 
 0.00 , 1499.51 , 1014.43 
 0.00 , 1563.67 , 1058.56 
 0.00 , 1633.99 , 1107.01 
2613.31 , 1764.17 , 3629.71 
 0.00 , 1847.22 , 1254.34 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 632.72 , 424.09 
 0.00 , 1274.45 , 860.10 
 0.00 , 1412.90 , 954.95 
 0.00 , 1540.32 , 1042.50 
 0.00 , 1661.13 , 1125.72 
 0.00 , 6282.13 , 4480.00 
 0.00 , 1841.18 , 1250.16 
 0.00 , 776.05 , 520.96 
 0.00 , 511.47 , 342.38 
 0.00 , 233.34 , 155.74 
 0.00 , 39.98 , 26.63 
 0.00 , 15.70 , 10.46 
2531.63 ,  0.00 , 2354.41 
 0.00 ,  0.00 ,  0.00 
 0.00 , 67.88 , 45.22 
 0.00 , 863.88 , 580.46 
 0.00 , 1315.22 , 888.00 
 0.00 , 1377.33 , 930.55 
 0.00 , 1531.01 , 1036.09 
 0.00 , 1623.23 , 1099.59 
 0.00 , 1708.12 , 1158.15 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 415.80 , 278.06 
 0.00 , 1138.12 , 766.97 
 0.00 , 1273.68 , 859.57 
 0.00 , 1397.72 , 944.54 
 0.00 , 1515.17 , 1025.19 
 0.00 , 6282.13 , 4480.00 
2595.21 , 1562.23 , 3473.02 
 0.00 , 671.36 , 450.18 
 0.00 , 216.79 , 144.67 
 0.00 , 10.00 ,  6.66 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 305.13 , 203.81 
 0.00 , 930.81 , 625.88 
 0.00 , 1095.95 , 738.22 
2566.50 , 1244.99 , 3227.98 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 381.09 , 254.75 
 0.00 , 1033.50 , 695.69 
 0.00 , 1168.05 , 787.40 
 0.00 , 1346.55 , 909.46 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2360.36 , 1611.70 
 0.00 , 1915.38 , 1301.58 
 0.00 , 794.89 , 533.71 
 0.00 , 256.73 , 171.40 
 0.00 , 22.47 , 14.96 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 181.91 , 121.35 
2625.01 , 850.55 , 3013.24 
 0.00 , 1236.69 , 834.28 
 0.00 , 1478.08 , 999.70 
 0.00 , 1408.96 , 952.25 
 0.00 , 1483.30 , 1003.29 
 0.00 , 1555.07 , 1052.64 
 0.00 , 1679.43 , 1138.34 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 113.36 , 75.57 
 0.00 , 1006.65 , 677.42 
 0.00 , 1138.35 , 767.13 
 0.00 , 1314.08 , 887.22 
 0.00 , 1430.57 , 967.08 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2477.50 , 1693.84 
2555.64 , 1123.46 , 3134.68 
 0.00 , 383.07 , 256.08 
 0.00 , 428.69 , 286.71 
 0.00 , 16.71 , 11.13 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 257.76 , 172.08 
 0.00 , 557.77 , 373.56 
 0.00 , 708.26 , 475.11 
 0.00 , 1061.33 , 714.63 
 0.00 , 1146.44 , 772.64 
 0.00 , 1243.29 , 838.79 
 0.00 , 1322.36 , 892.89 
 0.00 , 1395.26 , 942.85 
2520.08 ,  0.00 , 2343.68 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 159.34 , 106.27 
 0.00 , 762.68 , 511.91 
 0.00 , 827.91 , 556.08 
 0.00 , 937.24 , 630.25 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2389.36 , 1632.01 
 0.00 , 2203.11 , 1501.77 
 0.00 , 1982.13 , 1347.91 
 0.00 , 1809.21 , 1228.03 
 0.00 , 1965.41 , 1336.30 
 0.00 , 1999.46 , 1359.95 
 0.00 , 1881.86 , 1278.34 
 0.00 , 1871.39 , 1271.09 
 0.00 , 1958.72 , 1331.66 
2603.71 , 1968.83 , 3763.19 
 0.00 , 1975.62 , 1343.39 
 0.00 , 1804.11 , 1224.50 
 0.00 , 1827.65 , 1240.80 
 0.00 , 1818.50 , 1234.46 
 0.00 , 1865.13 , 1266.75 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 688.58 , 461.81 
 0.00 , 1364.07 , 921.47 
 0.00 , 1604.92 , 1086.97 
 0.00 , 1839.82 , 1249.22 
 0.00 , 2072.00 , 1410.40 
 0.00 , 6282.13 , 4480.00 
 0.00 , 1791.11 , 1215.51 
 0.00 , 977.97 , 657.92 
2607.54 , 475.91 , 2743.64 
 0.00 , 24.29 , 16.18 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 438.17 , 293.08 
 0.00 , 1283.19 , 866.08 
 0.00 , 1467.57 , 992.49 
 0.00 , 1579.26 , 1069.30 
 0.00 , 1730.41 , 1173.55 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 615.80 , 412.68 
2508.19 , 1197.65 , 3141.28 
 0.00 , 1334.80 , 901.41 
 0.00 , 1459.06 , 986.64 
 0.00 , 1576.60 , 1067.47 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2410.18 , 1646.61 
 0.00 , 1494.81 , 1011.20 
 0.00 , 381.21 , 254.83 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
2542.41 ,  0.00 , 2364.45 
 0.00 , 196.51 , 131.11 
 0.00 , 866.89 , 582.50 
 0.00 , 1025.04 , 689.93 
 0.00 , 1117.36 , 752.81 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 445.47 , 297.99 
 0.00 , 808.74 , 543.09 
 0.00 , 928.03 , 623.99 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2079.26 , 1415.45 
 0.00 , 1430.51 , 967.04 
 0.00 , 1243.67 , 839.05 
2636.68 , 1164.44 , 3238.10 
 0.00 , 1052.03 , 708.31 
 0.00 , 463.39 , 310.04 
 0.00 , 665.32 , 446.10 
 0.00 , 922.68 , 620.36 
 0.00 , 1067.93 , 719.13 
 0.00 , 1345.30 , 908.60 
 0.00 , 1507.52 , 1019.93 
 0.00 , 1411.44 , 953.95 
 0.00 , 1452.10 , 981.86 
 0.00 , 1508.44 , 1020.57 
 0.00 , 1566.62 , 1060.60 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 619.20 , 414.97 
 0.00 , 960.34 , 645.94 
 0.00 , 1077.24 , 725.47 
2541.25 , 1185.18 , 3163.51 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2650.83 , 1815.76 
 0.00 , 2266.33 , 1545.92 
 0.00 , 2095.57 , 1426.80 
 0.00 , 1954.04 , 1328.41 
 0.00 , 1768.22 , 1199.67 
 0.00 , 1703.37 , 1154.87 
 0.00 , 1360.78 , 919.21 
 0.00 , 1225.71 , 826.77 
 0.00 , 1258.93 , 849.48 
 0.00 , 1522.15 , 1030.00 
 0.00 , 1681.55 , 1139.81 
2511.19 , 1621.04 , 3435.46 
 0.00 , 1682.35 , 1140.36 
 0.00 , 1741.11 , 1180.94 
 0.00 , 1799.79 , 1221.51 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 413.13 , 276.26 
 0.00 , 1092.10 , 735.60 
 0.00 , 1215.58 , 819.85 
 0.00 , 1329.52 , 897.79 
 0.00 , 1437.24 , 971.66 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2812.74 , 1930.06 
 0.00 , 2472.35 , 1690.22 
 0.00 , 2094.59 , 1426.12 
 0.00 , 1790.96 , 1215.40 
2595.11 , 1609.62 , 3505.68 
 0.00 , 1308.56 , 883.44 
 0.00 , 1099.15 , 740.40 
 0.00 , 619.78 , 415.36 
 0.00 , 387.22 , 258.86 
 0.00 , 886.68 , 595.92 
 0.00 , 1339.18 , 904.41 
 0.00 , 1364.62 , 921.84 
 0.00 , 1447.21 , 978.50 
 0.00 , 1516.35 , 1026.01 
 0.00 , 1580.97 , 1070.47 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 584.54 , 391.60 
 0.00 , 920.07 , 618.59 
 0.00 , 1033.25 , 695.52 
 0.00 , 1084.64 , 730.51 
2677.11 , 6236.33 , 6969.71 
 0.00 , 1948.78 , 1324.75 
 0.00 , 1104.16 , 743.81 
 0.00 , 508.01 , 340.05 
 0.00 , 729.68 , 489.59 
 0.00 , 893.86 , 600.80 
 0.00 , 662.43 , 444.15 
 0.00 , 960.21 , 645.85 
 0.00 , 1019.03 , 685.84 
 0.00 , 1026.08 , 690.64 
 0.00 , 1337.71 , 903.40 
 0.00 , 1435.32 , 970.33 
 0.00 , 1397.45 , 944.35 
 0.00 , 1443.35 , 975.85 
2613.31 , 1548.95 , 3480.70 
 0.00 , 1609.96 , 1090.44 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 334.61 , 223.57 
 0.00 , 1124.88 , 757.94 
 0.00 , 1363.19 , 920.86 
 0.00 , 1540.19 , 1042.41 
 0.00 , 1766.61 , 1198.56 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3271.78 , 2256.33 
 0.00 , 1439.64 , 973.30 
 0.00 , 688.83 , 461.98 
 0.00 , 303.23 , 202.53 
 0.00 , 12.87 ,  8.57 
 0.00 ,  0.00 ,  0.00 
2513.88 ,  0.00 , 2337.91 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 717.02 , 481.03 
 0.00 , 1363.92 , 921.36 
 0.00 , 1560.70 , 1056.52 
 0.00 , 1682.84 , 1140.70 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 684.84 , 459.28 
 0.00 , 1196.97 , 807.14 
 0.00 , 1224.86 , 826.19 
 0.00 , 1292.40 , 872.38 
 0.00 , 1352.27 , 913.38 
 0.00 , 6282.13 , 4480.00 
2574.36 , 2949.66 , 4428.12 
 0.00 , 2716.94 , 1862.38 
 0.00 , 2448.34 , 1673.38 
 0.00 , 2345.41 , 1601.24 
 0.00 , 2142.29 , 1459.35 
 0.00 , 1971.38 , 1340.45 
 0.00 , 1477.13 , 999.05 
 0.00 , 1484.97 , 1004.44 
 0.00 , 1642.93 , 1113.17 
 0.00 , 1608.44 , 1089.40 
 0.00 , 1646.36 , 1115.53 
 0.00 , 1551.95 , 1050.50 
 0.00 , 1789.43 , 1214.34 
 0.00 , 1875.09 , 1273.65 
2543.34 , 1937.35 , 3685.01 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 1010.56 , 680.08 
 0.00 , 1431.84 , 967.95 
 0.00 , 1614.46 , 1093.54 
 0.00 , 1789.28 , 1214.24 
 0.00 , 1903.82 , 1293.57 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3582.96 , 2479.37 
 0.00 , 2311.13 , 1577.25 
 0.00 , 2262.41 , 1543.18 
 0.00 , 1732.53 , 1175.01 
 0.00 , 2056.52 , 1399.63 
 0.00 , 1780.72 , 1208.32 
 0.00 , 1811.18 , 1229.39 
 0.00 , 2253.89 , 1537.23 
2603.77 , 2397.40 , 4063.73 
 0.00 , 2484.23 , 1698.56 
 0.00 , 2663.92 , 1824.98 
 0.00 , 2642.83 , 1810.12 
 0.00 , 2734.78 , 1874.97 
 0.00 , 2686.88 , 1841.17 
 0.00 , 2697.75 , 1848.84 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 841.73 , 565.45 
 0.00 , 1515.60 , 1025.49 
 0.00 , 1529.02 , 1034.72 
 0.00 , 1473.37 , 996.47 
 0.00 , 1461.36 , 988.22 
 0.00 , 1444.44 , 976.60 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2958.06 , 2033.00 
2534.65 , 2758.53 , 4254.90 
 0.00 , 2584.16 , 1768.81 
 0.00 , 2340.69 , 1597.93 
 0.00 , 2314.60 , 1579.67 
 0.00 , 2321.64 , 1584.59 
 0.00 , 2159.61 , 1471.42 
 0.00 , 2095.33 , 1426.64 
 0.00 , 2298.95 , 1568.72 
 0.00 , 2321.81 , 1584.71 
 0.00 , 2216.32 , 1510.99 
 0.00 , 2116.17 , 1441.15 
 0.00 , 2139.77 , 1457.59 
 0.00 , 2111.59 , 1437.96 
 0.00 , 2099.64 , 1429.64 
2497.53 ,  0.00 , 2322.70 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 500.61 , 335.07 
 0.00 , 987.50 , 664.40 
 0.00 , 1037.60 , 698.48 
 0.00 , 1077.85 , 725.89 
 0.00 , 1166.56 , 786.37 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2622.43 , 1795.75 
 0.00 , 2327.32 , 1588.57 
 0.00 , 2224.45 , 1516.66 
 0.00 , 2135.86 , 1454.87 
 0.00 , 1734.03 , 1176.05 
 0.00 , 1389.83 , 939.13 
 0.00 , 1222.08 , 824.29 
 0.00 , 1160.42 , 782.18 
 0.00 , 1037.75 , 698.58 
2582.76 , 1230.50 , 3233.17 
 0.00 , 1380.51 , 932.73 
 0.00 , 1369.85 , 925.42 
 0.00 , 1477.63 , 999.40 
 0.00 , 1525.48 , 1032.29 
 0.00 , 1574.99 , 1066.36 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 529.35 , 354.41 
 0.00 , 956.77 , 643.51 
 0.00 , 1065.09 , 717.20 
 0.00 , 1219.79 , 822.73 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2814.71 , 1931.45 
 0.00 , 1694.80 , 1148.95 
2585.87 , 544.93 , 2769.99 
 0.00 , 827.67 , 555.91 
 0.00 , 968.25 , 651.31 
 0.00 , 846.01 , 568.34 
 0.00 , 616.71 , 413.29 
 0.00 , 656.54 , 440.17 
 0.00 , 298.55 , 199.40 
 0.00 , 472.81 , 316.37 
 0.00 , 746.92 , 501.25 
 0.00 , 892.13 , 599.62 
 0.00 , 1181.01 , 796.24 
 0.00 , 1337.28 , 903.11 
 0.00 , 1413.57 , 955.41 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 496.39 , 332.23 
2525.52 , 931.98 , 2976.06 
 0.00 , 1104.35 , 743.94 
 0.00 , 1215.15 , 819.55 
 0.00 , 6282.13 , 4480.00 
 0.00 , 2530.66 , 1731.18 
 0.00 , 441.47 , 295.30 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
2684.28 ,  0.00 , 2496.38 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 59.02 , 39.32 
 0.00 , 6257.64 , 4461.30 
 0.00 , 2026.21 , 1378.54 
 0.00 , 1124.42 , 757.63 
 0.00 , 170.68 , 113.84 
 0.00 ,  0.00 ,  0.00 
2573.60 ,  0.00 , 2393.45 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
2655.86 , 5653.30 , 6501.10 
 0.00 , 1754.64 , 1190.29 
 0.00 , 1166.53 , 786.36 
 0.00 , 771.20 , 517.67 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  1.89 ,  1.26 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 236.45 , 157.82 
2589.54 , 601.51 , 2811.59 
 0.00 , 747.86 , 501.88 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  2.40 ,  1.60 
 0.00 , 6114.85 , 4352.46 
 0.00 , 1046.97 , 704.86 
 0.00 ,  3.44 ,  2.29 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
2510.94 ,  0.00 , 2335.18 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 3242.85 , 2235.67 
2574.36 , 981.25 , 3055.04 
 0.00 , 986.20 , 663.52 
 0.00 , 781.16 , 524.41 
 0.00 , 647.36 , 433.97 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
2543.34 , 129.02 , 2451.33 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 5298.43 , 3736.88 
 0.00 , 805.43 , 540.85 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
2603.77 ,  0.00 , 2421.51 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 511.71 , 342.54 
 0.00 , 720.67 , 483.50 
 0.00 , 821.92 , 552.02 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 333.09 , 222.55 
 0.00 , 6090.83 , 4334.19 
 0.00 , 1966.19 , 1336.85 
2534.65 , 1544.79 , 3404.61 
 0.00 , 1011.93 , 681.01 
 0.00 , 580.46 , 388.85 
 0.00 , 847.42 , 569.30 
 0.00 , 892.09 , 599.59 
 0.00 , 517.50 , 346.44 
 0.00 , 123.29 , 82.19 
 0.00 , 180.54 , 120.43 
 0.00 , 713.96 , 478.96 
 0.00 , 941.87 , 633.39 
 0.00 , 799.53 , 536.85 
 0.00 , 915.51 , 615.49 
 0.00 , 1048.64 , 705.99 
 0.00 , 1120.77 , 755.14 
2497.53 ,  0.00 , 2322.70 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 500.60 , 335.07 
 0.00 , 948.34 , 637.78 
 0.00 , 1132.59 , 763.20 
 0.00 , 6282.13 , 4480.00 
 0.00 , 1329.05 , 897.47 
 0.00 , 814.34 , 546.89 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
2582.76 ,  0.00 , 2401.96 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 372.56 , 249.03 
 0.00 , 6230.52 , 4440.60 
 0.00 , 1189.38 , 801.95 
 0.00 , 1309.85 , 884.32 
2585.87 , 959.11 , 3050.66 
 0.00 , 950.86 , 639.49 
 0.00 , 1116.51 , 752.24 
 0.00 , 1360.79 , 919.22 
 0.00 , 1377.21 , 930.47 
 0.00 , 1081.51 , 728.38 
 0.00 , 746.56 , 501.00 
 0.00 , 380.96 , 254.67 
 0.00 , 516.92 , 346.05 
 0.00 , 665.74 , 446.38 
 0.00 , 948.24 , 637.72 
 0.00 , 1149.98 , 775.06 
 0.00 , 1218.63 , 821.94 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 306.44 , 204.68 
