hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 18.55, 18.55, -1909.27, 20.00, 4.63, -1.11, -2.98, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.19, 18.19, -1541.98, 20.00, 4.63, 5.00, 3.27, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 17.98, 17.98, -1438.68, 20.00, 4.63, 6.67, 4.98, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 17.81, 17.81, -1442.11, 20.00, 4.63, 6.67, 4.98, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 17.63, 17.63, -1484.38, 20.00, 4.63, 6.11, 4.41, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 17.48, 17.48, -1491.65, 20.00, 4.63, 6.11, 4.41, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 17.32, 17.32, -1534.71, 20.00, 4.63, 5.56, 3.88, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1509.46, 20.00, 4.63, 5.56, 3.88, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1502.05, 20.00, 4.63, 5.56, 3.88, 0.00, 2.01, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1341.27, 20.00, 4.63, 6.67, 4.98, 0.00, 18.07, 39.19, -51.34, 83.01, 0, 0
2.00, 5.70, 20.00, 20.00, -1044.75, 20.00, 4.63, 7.78, 6.09, 26.52, 35.84, 51.67, -39.97, 74.87, 0, 0
2.00, 5.70, 20.00, 20.00, -1156.50, 20.00, 4.63, 7.78, 6.13, 3.27, 26.26, 64.98, -27.02, 68.58, 0, 0
2.00, 5.70, 20.00, 20.00, -1061.19, 20.00, 4.63, 8.33, 6.66, 0.14, 39.96, 78.64, -12.58, 64.72, 0, 0
2.00, 5.70, 20.00, 20.00, -990.30, 20.00, 4.63, 8.89, 7.20, 0.00, 43.97, 0.00, 2.71, 63.74, 0, 0
2.00, 5.70, 20.00, 20.00, -733.26, 20.00, 4.63, 9.44, 7.77, 0.00, 56.32, 0.00, 17.81, 65.77, 0, 0
2.00, 5.70, 20.00, 20.00, -815.64, 20.00, 4.63, 9.44, 7.77, 0.00, 43.39, 0.00, 31.77, 70.55, 0, 0
2.00, 5.70, 20.00, 20.00, -1063.15, 20.00, 4.63, 8.89, 7.24, 0.00, 18.07, 0.00, 44.15, 77.56, 0, 0
2.00, 5.70, 20.00, 20.00, -1191.05, 20.00, 4.63, 8.33, 6.66, 0.00, 4.02, 0.00, 55.01, 86.22, 0, 0
2.00, 5.70, 20.00, 20.00, -1159.28, 20.00, 4.63, 8.33, 6.66, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1031.31, 20.00, 4.63, 7.78, 6.09, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1025.31, 20.00, 4.63, 7.78, 6.09, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1058.80, 20.00, 4.63, 7.22, 5.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1059.00, 20.00, 4.63, 7.22, 5.52, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.38, 19.38, -1227.84, 20.00, 4.63, 6.67, 4.98, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.83, 18.83, -1378.61, 20.00, 4.63, 6.67, 4.94, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.38, 18.38, -1433.79, 20.00, 4.63, 6.11, 4.41, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.03, 18.03, -1448.20, 20.00, 4.63, 6.11, 4.41, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 17.73, 17.73, -1496.43, 20.00, 4.63, 5.56, 3.84, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 17.49, 17.49, -1507.66, 20.00, 4.63, 5.56, 3.84, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 17.26, 17.26, -1553.85, 20.00, 4.63, 5.00, 3.31, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 17.06, 17.06, -1564.38, 20.00, 4.63, 5.00, 3.27, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1574.23, 20.00, 4.63, 4.44, 2.73, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1575.26, 20.00, 4.63, 4.44, 2.73, 0.00, 1.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1487.17, 20.00, 4.63, 5.00, 3.31, 0.00, 11.05, 39.06, -51.47, 83.01, 0, 0
2.00, 5.70, 20.00, 20.00, -1380.24, 20.00, 4.63, 5.56, 3.88, 0.00, 23.09, 51.55, -40.11, 74.86, 0, 0
2.00, 5.70, 20.00, 20.00, -1002.50, 20.00, 4.63, 6.67, 4.98, 17.80, 50.62, 64.86, -27.16, 68.55, 0, 0
2.00, 5.70, 20.00, 20.00, -987.28, 20.00, 4.63, 7.22, 5.56, 1.81, 54.64, 78.53, -12.71, 64.66, 0, 0
2.00, 5.70, 20.00, 20.00, -1077.14, 20.00, 4.63, 7.78, 6.09, 0.00, 38.95, 0.00, 2.60, 63.65, 0, 0
2.00, 5.70, 20.00, 20.00, -1249.50, 20.00, 4.63, 7.22, 5.56, 0.00, 15.06, 0.00, 17.73, 65.67, 0, 0
2.00, 5.70, 20.00, 20.00, -1309.82, 20.00, 4.63, 6.67, 4.98, 0.00, 9.04, 0.00, 31.71, 70.43, 0, 0
2.00, 5.70, 20.00, 20.00, -1306.42, 20.00, 4.63, 6.67, 4.98, 0.00, 11.05, 0.00, 44.11, 77.43, 0, 0
2.00, 5.70, 20.00, 20.00, -1385.23, 20.00, 4.63, 6.11, 4.45, 0.00, 4.02, 0.00, 54.99, 86.09, 0, 0
2.00, 5.70, 20.00, 20.00, -1347.99, 20.00, 4.63, 6.11, 4.41, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1181.36, 20.00, 4.63, 6.11, 4.41, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1209.57, 20.00, 4.63, 5.56, 3.88, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1207.31, 20.00, 4.63, 5.56, 3.88, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.00, 20.00, -1205.79, 20.00, 4.63, 5.56, 3.88, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 19.25, 19.25, -1338.65, 20.00, 4.63, 5.56, 3.88, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.61, 18.61, -1487.67, 20.00, 4.63, 5.56, 3.88, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 18.12, 18.12, -1505.87, 20.00, 4.63, 5.56, 3.84, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 17.75, 17.75, -1517.99, 20.00, 4.63, 5.56, 3.84, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 17.43, 17.43, -1564.44, 20.00, 4.63, 5.00, 3.31, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
