Nombre espacio, Area(m2)
"P03_E01", 36.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.000, 0.095, -0.684, 0.000, -0.671, -0.325, 0.444, 4.113, -2.973, 0.000, -0.000, 19.27
1, 0, 0.000, -0.040, -2.660, 0.000, -2.359, -1.138, 0.416, 3.881, -1.999, 3.899, 0.000, 19.01
1, 0, 0.000, -0.023, -2.325, 0.000, -1.982, -0.957, 0.391, 3.734, -1.723, 2.885, 0.000, 18.82
1, 0, 0.000, -0.016, -2.088, 0.000, -1.773, -0.857, 0.368, 3.632, -1.700, 2.434, 0.000, 18.66
1, 0, 0.000, -0.013, -1.912, 0.000, -1.644, -0.796, 0.348, 3.557, -1.762, 2.222, 0.000, 18.51
1, 0, 0.000, -0.010, -1.773, 0.000, -1.528, -0.741, 0.329, 3.499, -1.743, 1.966, -0.000, 18.38
1, 0, 0.000, -0.008, -1.668, 0.000, -1.459, -0.709, 0.312, 3.451, -1.808, 1.888, -0.000, 18.25
1, 1, 0.000, -0.489, -6.318, 0.000, -5.549, -2.698, 0.297, 3.483, -2.056, -26.183, -39.513, 20.00
1, 1, 0.000, -0.433, -6.022, 0.000, -5.288, -2.563, 0.344, 3.456, -2.056, 0.000, -12.561, 20.00
1, 1, 0.000, -0.403, -5.896, 0.000, -4.919, -2.291, 0.837, 3.431, -1.890, 0.000, -11.132, 20.00
1, 1, 0.000, -0.384, -5.840, 0.000, -4.509, -1.952, 1.604, 3.408, -1.726, 0.000, -9.399, 20.00
1, 1, 0.000, -0.360, -5.717, 0.000, -4.441, -1.961, 1.388, 3.387, -1.726, 0.000, -9.431, 20.00
1, 1, 0.000, -0.344, -5.676, 0.000, -4.206, -1.768, 1.833, 3.367, -1.644, 0.000, -8.438, 20.00
1, 1, 0.000, -0.329, -5.628, 0.000, -4.020, -1.636, 2.075, 3.349, -1.563, 0.000, -7.752, 20.00
1, 1, 0.000, -0.316, -5.618, 0.000, -3.731, -1.370, 2.815, 3.333, -1.482, 0.000, -6.370, 20.00
1, 1, 0.000, -0.301, -5.526, 0.000, -3.715, -1.421, 2.486, 3.588, -1.482, 0.000, -6.372, 20.00
1, 1, 0.000, -0.288, -5.406, 0.000, -3.895, -1.660, 1.621, 3.604, -1.563, 0.000, -7.587, 20.00
1, 1, 0.000, -0.277, -5.331, 0.000, -4.039, -1.824, 1.082, 3.612, -1.644, 0.000, -8.422, 20.00
1, 1, 0.000, -0.269, -5.292, 0.000, -4.088, -1.892, 0.819, 4.498, -1.644, 0.000, -7.867, 20.00
1, 1, 0.000, -0.262, -5.255, 0.000, -4.161, -1.948, 0.707, 6.806, -1.726, 0.000, -5.840, 20.00
1, 1, 0.000, -0.255, -5.228, 0.000, -4.184, -1.973, 0.628, 7.124, -1.726, 0.000, -5.615, 20.00
1, 1, 0.000, -0.249, -5.196, 0.000, -4.253, -2.017, 0.569, 7.345, -1.808, 0.000, -5.608, 20.00
1, 1, 0.000, -0.242, -5.172, 0.000, -4.280, -2.039, 0.522, 7.513, -1.808, 0.000, -5.506, 20.00
1, 0, 0.000, -0.140, -4.271, 0.000, -3.613, -1.728, 0.484, 5.980, -1.842, 5.129, 0.000, 19.66
1, 0, 0.000, -0.076, -3.462, 0.000, -2.962, -1.420, 0.451, 4.139, -1.793, 5.124, 0.000, 19.32
