hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 16.07, 16.07, -125.77, 20.00, 4.63, -1.11, -12.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 16.08, 16.08, -121.58, 20.00, 4.63, 5.00, -5.62, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 16.04, 16.04, -120.59, 20.00, 4.63, 6.67, -3.64, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.99, 15.99, -121.41, 20.00, 4.63, 6.67, -3.64, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.92, 15.92, -123.14, 20.00, 4.63, 6.11, -4.30, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.86, 15.86, -124.15, 20.00, 4.63, 6.11, -4.30, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.79, 15.79, -125.95, 20.00, 4.63, 5.56, -4.71, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.96, 15.96, -112.06, 20.00, 4.63, 5.56, -4.71, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.95, 15.95, -111.99, 20.00, 4.63, 5.56, -4.71, 0.00, 5.83, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.98, 15.98, -108.94, 20.00, 4.63, 6.67, -3.64, 0.00, 52.47, 58.36, -51.34, 83.01, 0, 0
2.00, 5.70, 16.05, 16.05, -103.65, 20.00, 4.63, 7.78, -2.56, 42.42, 96.61, 44.95, -39.97, 74.87, 0, 0
2.00, 5.70, 16.04, 16.04, -104.04, 20.00, 4.63, 7.78, -2.32, 13.32, 73.49, 32.37, -27.02, 68.58, 0, 0
2.00, 5.70, 16.07, 16.07, -101.69, 20.00, 4.63, 8.33, -1.90, 2.92, 115.38, 22.18, -12.58, 64.72, 0, 0
2.00, 5.70, 16.10, 16.10, -99.66, 20.00, 4.63, 8.89, -1.48, 2.99, 127.00, 18.87, 2.71, 63.74, 0, 0
2.00, 5.70, 16.18, 16.18, -94.15, 20.00, 4.63, 9.44, -0.81, 88.41, 144.41, 25.30, 17.81, 65.77, 0, 0
2.00, 5.70, 16.18, 16.18, -94.87, 20.00, 4.63, 9.44, -0.81, 45.56, 116.98, 36.65, 31.77, 70.55, 0, 0
2.00, 5.70, 16.13, 16.13, -98.61, 20.00, 4.63, 8.89, -1.23, 0.00, 52.47, 49.62, 44.15, 77.56, 0, 0
2.00, 5.70, 16.09, 16.09, -100.98, 20.00, 4.63, 8.33, -1.90, 0.00, 11.66, 63.18, 55.01, 86.22, 0, 0
2.00, 5.70, 16.06, 16.06, -101.84, 20.00, 4.63, 8.33, -1.90, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 16.03, 16.03, -103.02, 20.00, 4.63, 7.78, -2.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 16.01, 16.01, -103.34, 20.00, 4.63, 7.78, -2.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.98, 15.98, -104.30, 20.00, 4.63, 7.22, -2.98, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.96, 15.96, -104.57, 20.00, 4.63, 7.22, -3.22, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.89, 15.89, -108.35, 20.00, 4.63, 6.67, -3.64, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.82, 15.82, -111.41, 20.00, 4.63, 6.67, -3.89, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.74, 15.74, -114.62, 20.00, 4.63, 6.11, -4.30, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.68, 15.68, -116.70, 20.00, 4.63, 6.11, -4.30, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.60, 15.60, -119.32, 20.00, 4.63, 5.56, -4.96, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.54, 15.54, -120.96, 20.00, 4.63, 5.56, -4.96, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.46, 15.46, -123.23, 20.00, 4.63, 5.00, -5.37, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.40, 15.40, -124.72, 20.00, 4.63, 5.00, -5.62, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.57, 15.57, -110.71, 20.00, 4.63, 4.44, -6.02, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.56, 15.56, -110.98, 20.00, 4.63, 4.44, -6.02, 0.00, 2.92, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 15.57, 15.57, -109.49, 20.00, 4.63, 5.00, -5.37, 0.00, 32.07, 58.45, -51.47, 83.01, 0, 0
2.00, 5.70, 15.59, 15.59, -107.40, 20.00, 4.63, 5.56, -4.71, 0.00, 67.05, 45.03, -40.11, 74.86, 0, 0
2.00, 5.70, 15.69, 15.69, -100.52, 20.00, 4.63, 6.67, -3.64, 71.90, 132.14, 32.42, -27.16, 68.55, 0, 0
2.00, 5.70, 15.72, 15.72, -98.76, 20.00, 4.63, 7.22, -2.98, 37.98, 150.27, 22.17, -12.71, 64.66, 0, 0
2.00, 5.70, 15.72, 15.72, -99.25, 20.00, 4.63, 7.78, -2.56, 2.99, 112.42, 18.77, 2.60, 63.65, 0, 0
2.00, 5.70, 15.68, 15.68, -101.75, 20.00, 4.63, 7.22, -2.98, 0.00, 43.73, 25.17, 17.73, 65.67, 0, 0
2.00, 5.70, 15.66, 15.66, -103.35, 20.00, 4.63, 6.67, -3.64, 0.00, 26.24, 36.52, 31.71, 70.43, 0, 0
