CALDERA,CALDERA,CALDERA
SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto
ConsumoACS,ConsumoCAL,Energía Suministrada
Consumo horario en W asociado a ACS (prorrateando con la demanda),Consumo horario en W asociado a la calefacción (prorrateando con la demanda),Energía Suministrada en W
Biomasa no densificada,Biomasa no densificada,Biomasa no densificada
 0.00 , 2131.57 , 1451.88 
 0.00 , 2166.66 , 1476.34 
 0.00 , 2098.94 , 1429.15 
 0.00 , 1888.50 , 1282.94 
 0.00 , 1864.10 , 1266.04 
 0.00 , 1847.18 , 1254.31 
 0.00 , 1884.16 , 1279.93 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 413.16 , 276.28 
 0.00 , 799.23 , 536.65 
 0.00 , 884.01 , 594.12 
 0.00 , 1008.70 , 678.82 
 0.00 , 6282.13 , 4480.00 
2683.87 , 3001.66 , 4567.47 
 0.00 , 2847.94 , 1954.97 
 0.00 , 2715.69 , 1861.50 
 0.00 , 2428.59 , 1659.52 
 0.00 , 2177.67 , 1484.02 
 0.00 , 2062.35 , 1403.68 
 0.00 , 1915.46 , 1301.64 
 0.00 , 1965.04 , 1336.04 
 0.00 , 2101.43 , 1430.88 
 0.00 , 2238.65 , 1526.58 
 0.00 , 2212.40 , 1508.25 
 0.00 , 1973.52 , 1341.93 
 0.00 , 2002.16 , 1361.83 
2622.95 , 1983.70 , 3791.47 
 0.00 , 2027.72 , 1379.59 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 185.16 , 123.52 
 0.00 , 990.84 , 666.67 
 0.00 , 1090.84 , 734.74 
 0.00 , 1226.87 , 827.57 
 0.00 , 1351.68 , 912.97 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3432.03 , 2371.00 
 0.00 , 2041.15 , 1388.93 
 0.00 , 1267.18 , 855.12 
 0.00 , 535.14 , 358.32 
 0.00 , 225.30 , 150.36 
2591.50 ,  0.00 , 2410.09 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 755.12 , 506.79 
 0.00 , 1564.67 , 1059.26 
 0.00 , 1729.95 , 1173.23 
 0.00 , 1582.95 , 1071.84 
 0.00 , 1603.74 , 1086.16 
 0.00 , 1620.82 , 1097.93 
 0.00 , 1685.78 , 1142.73 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 610.50 , 409.10 
 0.00 , 763.28 , 512.31 
 0.00 , 844.93 , 567.61 
2720.90 , 6235.51 , 7010.44 
 0.00 , 2855.94 , 1960.62 
 0.00 , 2732.19 , 1873.14 
 0.00 , 2615.93 , 1791.17 
 0.00 , 2515.01 , 1720.18 
 0.00 , 2257.34 , 1539.64 
 0.00 , 1927.55 , 1310.03 
 0.00 , 1776.04 , 1205.08 
 0.00 , 1837.69 , 1247.74 
 0.00 , 2020.59 , 1374.64 
 0.00 , 2176.04 , 1482.88 
 0.00 , 2128.97 , 1450.06 
 0.00 , 1888.20 , 1282.74 
2646.94 , 1911.37 , 3763.39 
 0.00 , 1900.62 , 1291.34 
 0.00 , 1939.00 , 1317.97 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 838.34 , 563.14 
 0.00 , 1090.09 , 734.23 
 0.00 , 1231.95 , 831.04 
 0.00 , 1413.62 , 955.44 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3543.48 , 2450.99 
 0.00 , 2490.73 , 1703.13 
 0.00 , 2338.42 , 1596.34 
 0.00 , 2610.78 , 1787.54 
2612.94 , 2373.33 , 4055.32 
 0.00 , 2127.60 , 1449.11 
 0.00 , 1773.20 , 1203.12 
 0.00 , 1559.11 , 1055.42 
 0.00 , 2053.64 , 1397.62 
 0.00 , 2638.00 , 1806.72 
 0.00 , 2722.52 , 1866.32 
 0.00 , 2496.94 , 1707.49 
 0.00 , 2547.54 , 1743.05 
 0.00 , 2602.90 , 1782.00 
 0.00 , 2556.00 , 1749.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 23.39 , 15.57 
 0.00 , 1210.98 , 816.71 
 0.00 , 1320.51 , 891.62 
 0.00 , 1410.24 , 953.12 
 0.00 , 1429.67 , 966.46 
2566.78 , 1486.06 , 3393.99 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3402.18 , 2349.61 
 0.00 , 2330.63 , 1590.89 
 0.00 , 2201.74 , 1500.82 
 0.00 , 1786.88 , 1212.58 
 0.00 , 1870.00 , 1270.12 
 0.00 , 2055.59 , 1398.98 
 0.00 , 2164.17 , 1474.61 
 0.00 , 2176.20 , 1483.00 
 0.00 , 2211.13 , 1507.36 
