0 ; 61.031345
1 ; 91.267944
2 ; 116.883369
3 ; 110.644028
4 ; 88.472504
5 ; 113.330009
6 ; 120.642815
7 ; 93.898636
8 ; 220.007599
"P02_E05_PE001_V"; 270.000000; 1.425000; 120642.843750; 66386.492188; 55561.992188; 55561.992188; 3778.215088
"P02_E05_PE002_V"; 90.000000; 1.200000; 116883.375000; 66964.789062; 54545.617188; 54545.617188; 3709.101074
"P02_E05_PE002_V_1"; 90.000000; 1.200000; 116883.375000; 66689.453125; 54270.343750; 54270.343750; 3690.387207
"P03_E01_PE001_V"; 270.000000; 1.680000; 120642.843750; 66814.625000; 62526.769531; 62526.769531; 4251.820312
"P03_E01_PE002_V"; 359.998260; 1.800000; 61031.820312; 48523.746094; 47698.355469; 47698.355469; 3243.485352
"P03_E01_PE004_V"; 180.000000; 2.400001; 88472.460938; 86502.796875; 61267.628906; 61267.628906; 4166.199219
"P03_E01_PE004_V_2"; 180.000000; 1.800000; 88472.460938; 79252.898438; 65587.664062; 65587.664062; 4459.960938
"P03_E01_PE004_V_3"; 180.000000; 4.100000; 88472.460938; 52000.488281; 51851.480469; 51851.480469; 3525.899902
"P03_E02_PE005_V"; 90.000000; 1.200000; 116883.375000; 81688.945312; 69736.640625; 69736.640625; 4742.089355
"P03_E02_PE006_V"; 180.000000; 1.800000; 88472.460938; 69468.843750; 58947.882812; 58947.882812; 4008.455811
"P03_E02_PE008_V"; 0.000000; 2.400001; 61031.468750; 59621.890625; 51806.746094; 51806.746094; 3522.859131
"P03_E02_PE008_V_5"; 0.000000; 1.800000; 61031.468750; 56693.621094; 51228.195312; 51228.195312; 3483.520996
"P03_E02_PE008_V_6"; 0.000000; 4.100000; 61031.468750; 52230.675781; 50672.890625; 50672.890625; 3445.760986
"P03_E03_PE009_V"; 180.000000; 4.100000; 88472.460938; 51269.496094; 51120.496094; 51120.496094; 3476.193115
"P03_E03_PE009_V_7"; 180.000000; 1.800000; 88472.460938; 77418.523438; 63789.472656; 63789.472656; 4337.681641
"P03_E03_PE009_V_8"; 180.000000; 2.400002; 88472.460938; 86492.148438; 61267.628906; 61267.628906; 4166.199219
"P03_E03_PE011_V"; 0.000000; 1.800000; 61031.468750; 48611.667969; 46855.097656; 46855.097656; 3186.148193
"P03_E03_PE012_V"; 90.000000; 1.200000; 116883.375000; 59931.250000; 55552.238281; 55552.238281; 3777.552246
"P03_E04_PE013_V"; 0.000000; 4.100000; 61031.468750; 52430.574219; 50872.785156; 50872.785156; 3459.351562
"P03_E04_PE013_V_10"; 0.000000; 1.800000; 61031.468750; 56609.496094; 51140.710938; 51140.710938; 3477.567627
"P03_E04_PE013_V_11"; 0.000000; 2.400001; 61031.468750; 59621.890625; 51806.746094; 51806.746094; 3522.859131
"P03_E04_PE015_V"; 180.000000; 1.800000; 88472.460938; 70007.375000; 58671.042969; 58671.042969; 3989.629395
"P03_E04_PE016_V"; 270.000000; 1.680000; 120642.843750; 81253.328125; 69580.421875; 69580.421875; 4731.469238
"P03_E05_PE017_V"; 270.000000; 1.425000; 120642.843750; 86971.976562; 72594.750000; 72594.750000; 4936.446777
"P03_E05_PE018_V"; 90.000000; 1.200000; 116883.375000; 85713.210938; 69381.992188; 69381.992188; 4717.976074
"P03_E05_PE018_V_13"; 90.000000; 1.200000; 116883.375000; 85417.656250; 69086.328125; 69086.328125; 4697.870117
"P04_E01_PE001_V"; 270.000000; 1.679999; 120642.843750; 109561.593750; 102959.429688; 102959.429688; 7001.246094
"P04_E01_PE002_V"; 359.998260; 1.800000; 61031.820312; 53423.449219; 48259.695312; 48259.695312; 3281.661621
"P04_E01_PE004_V"; 180.000000; 2.400000; 88472.460938; 87362.078125; 61267.628906; 61267.628906; 4166.199219
"P04_E01_PE004_V_2"; 180.000000; 1.800000; 88472.460938; 83766.312500; 70101.093750; 70101.093750; 4766.870117
"P04_E01_PE004_V_3"; 180.000000; 4.100000; 88472.460938; 52000.488281; 51851.480469; 51851.480469; 3525.899902
"P04_E02_PE005_V"; 90.000000; 1.200000; 116883.375000; 105554.007812; 86159.679688; 86159.679688; 5858.858398
"P04_E02_PE006_V"; 180.000000; 1.800000; 88472.460938; 80307.859375; 58252.214844; 58252.214844; 3961.149170
"P04_E02_PE008_V"; 0.000000; 2.400000; 61031.468750; 59694.128906; 51806.746094; 51806.746094; 3522.859131
"P04_E02_PE008_V_5"; 0.000000; 1.800000; 61031.468750; 57602.226562; 52136.894531; 52136.894531; 3545.308105
"P04_E02_PE008_V_6"; 0.000000; 4.100000; 61031.468750; 52230.675781; 50672.890625; 50672.890625; 3445.760986
"P04_E03_PE009_V"; 180.000000; 4.100000; 88472.460938; 51269.496094; 51120.496094; 51120.496094; 3476.193115
"P04_E03_PE009_V_7"; 180.000000; 1.800000; 88472.460938; 82571.953125; 68942.835938; 68942.835938; 4688.116211
"P04_E03_PE009_V_8"; 180.000000; 2.400001; 88472.460938; 87362.078125; 61267.628906; 61267.628906; 4166.199219
"P04_E03_PE011_V"; 0.000000; 1.800000; 61031.468750; 53358.613281; 48249.496094; 48249.496094; 3280.966797
"P04_E03_PE012_V"; 90.000000; 1.200000; 116883.375000; 107556.539062; 100588.914062; 100588.914062; 6840.048828
"P04_E04_PE013_V"; 0.000000; 4.100000; 61031.468750; 52430.574219; 50872.785156; 50872.785156; 3459.351562
"P04_E04_PE013_V_10"; 0.000000; 1.800000; 61031.468750; 57576.683594; 52107.906250; 52107.906250; 3543.339355
"P04_E04_PE013_V_11"; 0.000000; 2.400000; 61031.468750; 59694.128906; 51806.746094; 51806.746094; 3522.859131
"P04_E04_PE015_V"; 180.000000; 1.800000; 88472.460938; 80327.835938; 58270.527344; 58270.527344; 3962.394287
"P04_E04_PE016_V"; 270.000000; 1.679999; 120642.843750; 106041.828125; 92288.054688; 92288.054688; 6275.591797
"P04_E05_PE017_V"; 270.000000; 1.425000; 120642.843750; 112784.718750; 94918.367188; 94918.367188; 6454.444336
"P04_E05_PE018_V"; 90.000000; 1.200000; 116883.375000; 112754.273438; 91539.132812; 91539.132812; 6224.659668
"P04_E05_PE018_V_13"; 90.000000; 1.200000; 116883.375000; 112754.273438; 91539.132812; 91539.132812; 6224.659668
