Nombre espacio, Area(m2)
"P01_E01", 64.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
0, 0, 0.000, 0.705, 0.000, 4.220, 0.980, 0.000, 0.000, 0.000, -5.905, 0.000, 0.000, 17.73
0, 0, 0.000, 0.493, 0.000, 2.920, 0.600, 0.000, 0.000, 0.000, -4.013, -0.000, 0.000, 18.09
0, 0, 0.000, 0.433, 0.000, 2.569, 0.505, 0.000, 0.000, 0.000, -3.507, -0.000, -0.000, 18.18
0, 0, 0.000, 0.430, 0.000, 2.568, 0.502, 0.000, 0.000, 0.000, -3.500, 0.000, -0.000, 18.15
0, 0, 0.000, 0.444, 0.000, 2.681, 0.532, 0.000, 0.000, 0.000, -3.656, 0.000, -0.000, 18.09
0, 0, 0.000, 0.438, 0.000, 2.677, 0.532, 0.000, 0.000, 0.000, -3.647, 0.000, -0.000, 18.06
0, 0, 0.000, 0.450, 0.000, 2.790, 0.563, 0.000, 0.000, 0.000, -3.802, 0.000, -0.000, 17.99
0, 0, 0.000, 0.445, 0.000, 2.807, 0.568, 0.000, 0.000, 0.000, -3.821, -0.000, 0.000, 18.05
0, 0, 0.000, 0.438, 0.000, 2.808, 0.568, 0.000, 0.000, 0.000, -3.814, 0.000, -0.000, 18.02
0, 0, 0.000, 0.396, 0.000, 2.582, 0.500, 0.000, 0.000, 0.000, -3.477, -0.000, 0.000, 18.08
0, 0, 0.000, 0.356, 0.000, 2.361, 0.428, 0.000, 0.000, 0.000, -3.145, -0.000, 0.000, 18.14
0, 0, 0.000, 0.349, 0.000, 2.360, 0.431, 0.000, 0.000, 0.000, -3.140, 0.000, -0.000, 18.12
0, 0, 0.000, 0.326, 0.000, 2.250, 0.397, 0.000, 0.000, 0.000, -2.972, -0.000, 0.000, 18.15
0, 0, 0.000, 0.303, 0.000, 2.137, 0.366, 0.000, 0.000, 0.000, -2.806, -0.000, -0.000, 18.17
0, 0, 0.000, 0.282, 0.000, 2.030, 0.329, 0.000, 0.000, 0.000, -2.641, -0.000, 0.000, 18.20
0, 0, 0.000, 0.276, 0.000, 2.030, 0.331, 0.000, 0.000, 0.000, -2.637, 0.000, -0.000, 18.18
0, 0, 0.000, 0.285, 0.000, 2.141, 0.367, 0.000, 0.000, 0.000, -2.793, 0.000, -0.000, 18.13
0, 0, 0.000, 0.293, 0.000, 2.256, 0.400, 0.000, 0.000, 0.000, -2.950, 0.000, -0.000, 18.07
0, 0, 0.000, 0.286, 0.000, 2.254, 0.403, 0.000, 0.000, 0.000, -2.943, 0.000, -0.000, 18.05
0, 0, 0.000, 0.294, 0.000, 2.374, 0.432, 0.000, 0.000, 0.000, -3.101, 0.000, -0.000, 17.99
0, 0, 0.000, 0.287, 0.000, 2.374, 0.433, 0.000, 0.000, 0.000, -3.094, 0.000, 0.000, 17.97
0, 0, 0.000, 0.294, 0.000, 2.494, 0.463, 0.000, 0.000, 0.000, -3.251, 0.000, 0.000, 17.91
0, 0, 0.000, 0.286, 0.000, 2.492, 0.465, 0.000, 0.000, 0.000, -3.244, 0.000, -0.000, 17.89
0, 0, 0.000, 0.292, 0.000, 2.608, 0.495, 0.000, 0.000, 0.000, -3.395, 0.000, -0.000, 17.81
0, 0, 0.000, 0.284, 0.000, 2.601, 0.496, 0.000, 0.000, 0.000, -3.381, 0.000, 0.000, 17.76
