CALDERA,CALDERA,CALDERA
SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto,SIS2_EQ1_EQ_Caldera-Biomasa-Defecto
ConsumoACS,ConsumoCAL,Energía Suministrada
Consumo horario en W asociado a ACS (prorrateando con la demanda),Consumo horario en W asociado a la calefacción (prorrateando con la demanda),Energía Suministrada en W
Biomasa no densificada,Biomasa no densificada,Biomasa no densificada
 0.00 , 3671.35 , 2543.01 
2621.25 , 2438.59 , 4109.08 
 0.00 , 1977.74 , 1344.87 
 0.00 , 1261.73 , 851.40 
 0.00 , 490.20 , 328.07 
 0.00 , 97.15 , 64.75 
 0.00 , 29.31 , 19.52 
 0.00 , 26.70 , 17.78 
 0.00 , 422.70 , 282.69 
 0.00 , 1617.27 , 1095.48 
 0.00 , 1901.97 , 1292.28 
 0.00 , 1825.51 , 1239.31 
 0.00 , 1904.87 , 1294.30 
 0.00 , 1976.82 , 1344.22 
 0.00 , 2043.99 , 1390.91 
2590.58 ,  0.00 , 2409.24 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 1061.07 , 714.46 
 0.00 , 1311.64 , 885.55 
 0.00 , 1427.69 , 965.10 
 0.00 , 1535.21 , 1038.98 
 0.00 , 1584.48 , 1072.89 
 0.00 , 6282.13 , 4480.00 
 0.00 , 3147.72 , 2167.83 
 0.00 , 2734.11 , 1874.50 
 0.00 , 1893.28 , 1286.26 
 0.00 , 1702.11 , 1154.00 
 0.00 , 1817.61 , 1233.84 
 0.00 , 1692.02 , 1147.04 
 0.00 , 1133.56 , 763.86 
 0.00 , 1086.98 , 732.11 
2524.24 , 1495.20 , 3360.70 
 0.00 , 1752.82 , 1189.03 
 0.00 , 2042.45 , 1389.84 
 0.00 , 1871.24 , 1270.98 
 0.00 , 1922.32 , 1306.40 
 0.00 , 1922.94 , 1306.83 
 0.00 , 1972.25 , 1341.05 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 ,  0.00 ,  0.00 
 0.00 , 632.85 , 424.18 
 0.00 , 1124.57 , 757.73 
 0.00 , 1184.29 , 798.48 
 0.00 , 1233.04 , 831.78 
