Nombre espacio, Area(m2)
"P02_E01", 64.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 1.965, 1.161, 0.000, 0.000, 0.516, 3.068, 0.567, 3.566, -10.844, 0.000, -0.000, 18.39
1, 0, -1.204, 0.512, 0.000, 0.000, -0.315, -1.867, 0.534, 3.417, -7.065, 5.988, -0.000, 17.99
1, 0, -0.636, 0.490, 0.000, 0.000, -0.166, -0.984, 0.504, 3.339, -5.997, 3.449, 0.000, 17.76
1, 0, -0.439, 0.503, 0.000, 0.000, -0.114, -0.679, 0.477, 3.288, -5.894, 2.858, 0.000, 17.57
1, 0, -0.355, 0.528, 0.000, 0.000, -0.092, -0.549, 0.453, 3.248, -6.103, 2.870, -0.000, 17.38
1, 0, -0.227, 0.531, 0.000, 0.000, -0.059, -0.352, 0.430, 3.216, -6.014, 2.476, -0.000, 17.21
1, 0, -0.184, 0.549, 0.000, 0.000, -0.048, -0.285, 0.409, 3.187, -6.233, 2.605, -0.000, 17.04
1, 1, -6.464, -0.092, 0.000, 0.000, -1.687, -10.038, 0.390, 3.249, -7.840, -44.419, -66.902, 20.00
1, 1, -6.096, -0.055, 0.000, 0.000, -1.593, -9.455, 0.491, 3.232, -7.840, 0.000, -21.317, 20.00
1, 1, -5.611, -0.061, 0.000, 0.000, -1.479, -8.563, 1.431, 3.215, -7.209, 0.000, -18.275, 20.00
1, 1, -5.090, -0.075, 0.000, 0.000, -1.355, -7.297, 3.901, 3.199, -6.582, 0.000, -13.299, 20.00
1, 1, -5.077, -0.064, 0.000, 0.000, -1.347, -7.534, 2.574, 3.184, -6.582, 0.000, -14.845, 20.00
1, 1, -4.803, -0.067, 0.000, 0.000, -1.288, -7.056, 3.143, 3.170, -6.270, 0.000, -13.171, 20.00
1, 1, -4.587, -0.071, 0.000, 0.000, -1.235, -6.675, 3.465, 3.158, -5.960, 0.000, -11.905, 20.00
1, 1, -4.248, -0.077, 0.000, 0.000, -1.149, -5.667, 5.900, 3.146, -5.651, 0.000, -7.745, 20.00
1, 1, -4.264, -0.070, 0.000, 0.000, -1.149, -5.901, 4.639, 3.459, -5.651, 0.000, -8.936, 20.00
1, 1, -4.557, -0.054, 0.000, 0.000, -1.207, -6.767, 2.309, 3.471, -5.960, 0.000, -12.765, 20.00
1, 1, -4.764, -0.041, 0.000, 0.000, -1.248, -7.221, 1.319, 3.474, -6.270, 0.000, -14.752, 20.00
