Nombre espacio, Area(m2)
"P03_E01", 16.00
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 0.000, 0.126, -1.616, 0.000, -2.237, -1.052, 0.558, 4.384, -0.162, 0.000, 0.000, 19.55
1, 0, 0.000, -0.040, -2.548, 0.000, -3.207, -1.505, 0.512, 4.068, -0.110, 2.829, 0.000, 19.37
1, 0, 0.000, -0.020, -2.300, 0.000, -2.782, -1.306, 0.473, 3.858, -0.096, 2.173, -0.000, 19.22
1, 0, 0.000, -0.013, -2.136, 0.000, -2.565, -1.207, 0.439, 3.712, -0.095, 1.865, 0.000, 19.10
1, 0, 0.000, -0.010, -2.020, 0.000, -2.452, -1.157, 0.410, 3.606, -0.098, 1.721, -0.000, 18.98
1, 0, 0.000, -0.006, -1.925, 0.000, -2.342, -1.107, 0.383, 3.527, -0.097, 1.566, -0.000, 18.88
1, 0, 0.000, -0.005, -1.857, 0.000, -2.292, -1.086, 0.359, 3.466, -0.101, 1.515, -0.000, 18.78
1, 1, 0.000, -0.469, -5.587, 0.000, -6.926, -3.285, 0.338, 3.491, -0.110, -18.362, -30.910, 20.00
1, 1, 0.000, -0.407, -5.218, 0.000, -6.469, -3.054, 0.410, 3.461, -0.110, 0.000, -11.386, 20.00
1, 1, 0.000, -0.377, -5.021, 0.000, -5.908, -2.637, 1.146, 3.434, -0.102, 0.000, -9.463, 20.00
1, 1, 0.000, -0.358, -4.905, 0.000, -5.326, -2.127, 2.307, 3.410, -0.093, 0.000, -7.091, 20.00
1, 1, 0.000, -0.334, -4.760, 0.000, -5.173, -2.114, 2.053, 3.389, -0.093, 0.000, -7.033, 20.00
1, 1, 0.000, -0.320, -4.690, 0.000, -4.843, -1.831, 2.741, 3.369, -0.088, 0.000, -5.662, 20.00
1, 1, 0.000, -0.306, -4.628, 0.000, -4.585, -1.639, 3.139, 3.351, -0.084, 0.000, -4.752, 20.00
1, 1, 0.000, -0.297, -4.599, 0.000, -4.216, -1.258, 4.251, 3.335, -0.080, 0.000, -2.863, 20.00
1, 1, 0.000, -0.282, -4.523, 0.000, -4.179, -1.324, 3.820, 3.600, -0.080, 0.000, -2.967, 20.00
1, 1, 0.000, -0.267, -4.437, 0.000, -4.393, -1.666, 2.560, 3.625, -0.084, 0.000, -4.662, 20.00
1, 1, 0.000, -0.257, -4.381, 0.000, -4.580, -1.912, 1.716, 3.640, -0.088, 0.000, -5.863, 20.00
1, 1, 0.000, -0.249, -4.346, 0.000, -4.653, -2.030, 1.264, 4.561, -0.088, 0.000, -5.542, 20.00
1, 1, 0.000, -0.242, -4.313, 0.000, -4.753, -2.119, 1.042, 6.974, -0.093, 0.000, -3.504, 20.00
1, 1, 0.000, -0.235, -4.286, 0.000, -4.789, -2.165, 0.887, 7.386, -0.093, 0.000, -3.295, 20.00
1, 1, 0.000, -0.229, -4.255, 0.000, -4.875, -2.228, 0.773, 7.676, -0.097, 0.000, -3.235, 20.00
1, 1, 0.000, -0.223, -4.228, 0.000, -4.911, -2.261, 0.687, 7.890, -0.097, 0.000, -3.144, 20.00
1, 0, 0.000, -0.133, -3.607, 0.000, -4.292, -1.989, 0.619, 6.333, -0.100, 3.169, -0.000, 19.79
1, 0, 0.000, -0.075, -3.001, 0.000, -3.618, -1.684, 0.564, 4.400, -0.098, 3.513, -0.000, 19.55
1, 0, 0.000, -0.045, -2.611, 0.000, -3.221, -1.506, 0.518, 4.084, -0.101, 2.882, 0.000, 19.36
