Nombre espacio, Area(m2)
"P01_E03", 75.94
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 1.487, 0.000, 0.000, 0.491, 0.374, 1.137, 0.712, 4.114, -8.314, 0.000, 0.000, 23.18
1, 0, -2.152, 0.000, 0.000, -0.976, -0.539, -1.643, 0.541, 3.769, -4.304, 5.304, 0.000, 22.83
1, 0, -1.740, 0.000, 0.000, -0.930, -0.434, -1.334, 0.412, 3.522, -3.051, 3.556, 0.000, 22.59
1, 0, -1.668, 0.000, 0.000, -0.885, -0.416, -1.288, 0.313, 3.341, -3.179, 3.782, 0.000, 22.34
1, 0, -1.606, 0.000, 0.000, -0.833, -0.401, -1.248, 0.238, 3.206, -3.303, 3.946, -0.000, 22.08
1, 0, -1.549, 0.000, 0.000, -0.780, -0.387, -1.209, 0.181, 3.104, -3.425, 4.064, -0.000, 21.81
1, 0, -1.501, 0.000, 0.000, -0.728, -0.375, -1.175, 0.137, 3.027, -3.544, 4.158, 0.000, 21.53
1, 0, -1.463, 0.000, 0.000, -0.682, -0.366, -1.148, 0.104, 3.059, -3.664, 4.161, 0.000, 21.25
1, 0, -1.391, 0.000, 0.000, -0.646, -0.348, -1.086, 0.219, 3.026, -3.562, 3.787, 0.000, 21.00
1, 0, -1.256, 0.000, 0.000, -0.651, -0.317, -0.928, 1.256, 3.000, -3.046, 1.943, 0.000, 20.87
1, 0, -1.380, 0.000, 0.000, -1.271, -0.404, -0.069, 10.231, 2.980, -2.783, -7.303, -0.000, 21.36
1, 0, -1.417, -0.000, 0.000, -2.238, -0.449, -0.532, 14.410, 2.964, -2.376, -10.362, -0.000, 22.05
1, 0, -1.442, -0.000, 0.000, -2.838, -0.460, -1.638, 20.387, 2.953, -2.094, -14.868, -0.000, 23.04
1, 0, -1.845, -0.000, 0.000, -3.413, -0.529, -2.602, 18.735, 2.944, -2.164, -11.126, 0.000, 23.78
1, 0, -1.858, -0.000, 0.000, -3.842, -0.538, -3.101, 16.727, 2.937, -2.155, -8.170, -0.000, 24.32
1, 0, -2.022, -0.000, 0.000, -4.052, -0.575, -3.227, 15.173, 3.268, -2.540, -6.026, -0.000, 24.73
1, 0, -2.201, -0.000, 0.000, -4.444, -0.604, -2.670, 10.703, 3.305, -2.800, -1.287, 0.000, 24.81
1, 0, -3.370, -0.000, 0.000, -4.101, -0.865, -0.980, 5.528, 3.331, -2.937, 3.394, 0.000, 24.59
1, 0, -3.275, -0.000, 0.000, -3.015, -0.826, -1.366, 3.837, 4.450, -3.300, 3.494, 0.000, 24.35
1, 0, -3.095, -0.000, 0.000, -2.619, -0.775, -1.655, 2.843, 7.347, -3.267, 1.221, 0.000, 24.27
1, 0, -3.017, -0.000, 0.000, -2.294, -0.754, -1.860, 2.144, 7.785, -3.457, 1.454, -0.000, 24.17
1, 0, -2.962, 0.000, 0.000, -2.051, -0.739, -1.986, 1.624, 8.101, -3.643, 1.656, 0.000, 24.06
