Nombre espacio, Area(m2)
"P03_E03", 75.94
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 3.325, 0.000, 0.000, 0.000, 0.419, 2.625, 0.014, 3.487, -9.869, 0.000, 0.000, 26.89
1, 0, -3.296, 0.000, 0.000, 0.000, -0.314, -2.603, 0.006, 3.175, -5.717, 8.748, 0.000, 26.31
1, 0, -2.543, 0.000, 0.000, 0.000, -0.243, -2.010, 0.003, 3.025, -4.381, 6.148, -0.000, 25.90
1, 0, -2.435, 0.000, 0.000, 0.000, -0.231, -1.925, 0.001, 2.953, -4.450, 6.086, 0.000, 25.49
1, 0, -2.393, 0.000, 0.000, 0.000, -0.225, -1.891, 0.001, 2.919, -4.518, 6.108, -0.000, 25.09
1, 0, -2.379, 0.000, 0.000, 0.000, -0.222, -1.880, 0.000, 2.902, -4.585, 6.163, -0.000, 24.68
1, 0, -2.381, 0.000, 0.000, 0.000, -0.220, -1.881, 0.000, 2.894, -4.651, 6.240, -0.000, 24.26
1, 0, -2.394, 0.000, 0.000, 0.000, -0.220, -1.891, 0.000, 3.010, -4.717, 6.211, -0.000, 23.85
1, 0, -2.312, 0.000, 0.000, 0.000, -0.211, -1.809, 0.211, 3.018, -4.564, 5.667, 0.000, 23.47
1, 0, -2.009, 0.000, 0.000, 0.000, -0.185, -1.446, 1.783, 3.021, -4.020, 2.857, 0.000, 23.28
1, 0, -1.413, 0.000, 0.000, 0.000, -0.138, -0.109, 14.326, 3.023, -3.874, -11.813, 0.000, 24.07
1, 0, -1.048, -0.000, 0.000, 0.000, -0.111, -0.626, 19.452, 3.024, -3.640, -17.050, -0.000, 25.20
1, 0, -0.729, -0.000, 0.000, 0.000, -0.111, -0.950, 26.507, 3.024, -3.596, -24.145, -0.000, 26.81
1, 0, -1.246, -0.000, 0.000, 0.000, -0.158, -2.029, 22.859, 3.024, -3.861, -18.589, -0.000, 28.05
1, 0, -1.362, -0.000, 0.000, 0.000, -0.181, -2.738, 19.068, 3.024, -3.999, -13.813, 0.000, 28.97
1, 0, -1.797, -0.000, 0.000, 0.000, -0.195, -3.028, 16.278, 3.472, -4.498, -10.233, 0.000, 29.65
1, 0, -2.585, -0.000, 0.000, 0.000, -0.185, -3.168, 9.840, 3.505, -4.797, -2.610, 0.000, 29.83
1, 0, -4.037, -0.000, 0.000, 0.000, -0.407, -2.173, 2.878, 3.522, -4.892, 5.109, 0.000, 29.49
1, 0, -3.654, -0.000, 0.000, 0.000, -0.367, -2.602, 1.157, 4.992, -5.204, 5.679, 0.000, 29.11
1, 0, -3.563, -0.000, 0.000, 0.000, -0.358, -2.696, 0.529, 8.762, -5.138, 2.464, 0.000, 28.94
1, 0, -3.557, -0.000, 0.000, 0.000, -0.356, -2.759, 0.254, 9.092, -5.301, 2.627, -0.000, 28.77
1, 0, -3.562, 0.000, 0.000, 0.000, -0.355, -2.793, 0.122, 9.251, -5.459, 2.796, -0.000, 28.58
1, 0, -3.575, 0.000, 0.000, 0.000, -0.355, -2.816, 0.059, 9.327, -5.614, 2.974, -0.000, 28.38
1, 0, -3.439, 0.000, 0.000, 0.000, -0.338, -2.714, 0.028, 6.602, -5.699, 5.559, 0.000, 28.01
1, 0, -3.123, 0.000, 0.000, 0.000, -0.304, -2.467, 0.014, 3.487, -5.487, 7.881, -0.000, 27.49
1, 0, -2.986, 0.000, 0.000, 0.000, -0.287, -2.359, 0.006, 3.175, -5.508, 7.958, -0.000, 26.96
1, 0, -2.903, 0.000, 0.000, 0.000, -0.276, -2.294, 0.003, 3.025, -5.528, 7.973, -0.000, 26.43
1, 0, -2.846, 0.000, 0.000, 0.000, -0.268, -2.248, 0.001, 2.953, -5.549, 7.956, -0.000, 25.90
1, 0, -2.808, 0.000, 0.000, 0.000, -0.262, -2.218, 0.001, 2.919, -5.571, 7.939, -0.000, 25.37
1, 0, -2.781, 0.000, 0.000, 0.000, -0.257, -2.197, 0.000, 2.902, -5.593, 7.925, 0.000, 24.84
1, 0, -2.758, 0.000, 0.000, 0.000, -0.253, -2.178, 0.000, 2.894, -5.615, 7.910, -0.000, 24.31
1, 0, -2.750, 0.000, 0.000, 0.000, -0.250, -2.171, 0.000, 3.010, -5.641, 7.801, 0.000, 23.79
1, 0, -2.645, 0.000, 0.000, 0.000, -0.239, -2.073, 0.211, 3.018, -5.445, 7.174, 0.000, 23.31
1, 0, -2.295, 0.000, 0.000, 0.000, -0.209, -1.649, 2.206, 3.021, -4.868, 3.795, 0.000, 23.06
1, 0, -1.245, 0.000, 0.000, 0.000, -0.120, 0.034, 18.695, 3.023, -4.364, -16.023, -0.000, 24.13
1, 0, -1.133, -0.000, 0.000, 0.000, -0.125, -0.611, 23.770, 3.024, -4.223, -20.700, 0.000, 25.51
1, 0, -1.937, -0.000, 0.000, 0.000, -0.161, -1.708, 17.014, 3.024, -4.311, -11.920, 0.000, 26.30
1, 0, -3.015, -0.000, 0.000, 0.000, -0.273, -1.462, 11.192, 3.024, -4.445, -5.021, 0.000, 26.64
1, 0, -3.843, -0.000, 0.000, 0.000, -0.385, -1.000, 7.128, 3.024, -4.684, -0.241, 0.000, 26.65
1, 0, -3.505, -0.000, 0.000, 0.000, -0.327, -0.983, 8.938, 3.472, -4.760, -2.835, 0.000, 26.84
1, 0, -3.361, -0.000, 0.000, 0.000, -0.292, -1.181, 10.361, 3.505, -5.098, -3.934, 0.000, 27.10
1, 0, -3.469, 0.000, 0.000, 0.000, -0.341, -2.265, 2.673, 3.522, -5.196, 5.077, -0.000, 26.77
1, 0, -3.323, 0.000, 0.000, 0.000, -0.323, -2.477, 0.950, 4.992, -5.283, 5.464, -0.000, 26.40
