hci(W/m2K), hri(W/m2K), Taire interior(ºC), Tradiante interior(ºC), Carga sensible del espacio(W), hce(W/m2K), hre(W/m2K), Taire exterior(ºC), Tradiante exterior(ºC), Radiación Directa(W/m2), Radiación difusa(W/m2), Angulo Radiación Directa con la normal, Azimuth, Zenit, Caudal de aire (m3/s), Delta T ext-int (ºC)
2.00, 5.70, 23.39, 23.39, -971.01, 20.00, 4.63, 3.33, 0.56, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 23.01, 23.01, -525.30, 20.00, 4.63, 12.22, 9.70, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.75, 22.75, -395.39, 20.00, 4.63, 15.00, 12.51, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.48, 22.48, -446.92, 20.00, 4.63, 14.44, 11.98, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 22.20, 22.20, -498.51, 20.00, 4.63, 13.89, 11.39, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.92, 21.92, -549.07, 20.00, 4.63, 13.33, 10.86, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.62, 21.62, -599.30, 20.00, 4.63, 12.78, 10.28, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.33, 21.33, -640.69, 20.00, 4.63, 12.22, 9.75, 0.00, 0.00, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 21.07, 21.07, -637.87, 20.00, 4.63, 12.22, 9.75, 0.00, 3.72, 0.00, 0.00, 90.00, 0, 0
2.00, 5.70, 20.93, 20.93, -455.63, 20.00, 4.63, 13.33, 10.86, 0.00, 30.98, 51.68, -51.34, 83.01, 0, 0
2.00, 5.70, 21.41, 21.41, 624.43, 20.00, 4.63, 14.44, 11.98, 204.64, 54.99, 42.28, -39.97, 74.87, 0, 0
2.00, 5.70, 22.15, 22.15, 1266.92, 20.00, 4.63, 16.11, 13.62, 310.81, 78.83, 33.97, -27.02, 68.58, 0, 0
2.00, 5.70, 23.24, 23.24, 2135.80, 20.00, 4.63, 17.78, 15.32, 479.50, 106.84, 28.05, -12.58, 64.72, 0, 0
2.00, 5.70, 24.07, 24.07, 2025.90, 20.00, 4.63, 18.33, 15.85, 387.53, 105.65, 26.39, 2.71, 63.74, 0, 0
2.00, 5.70, 24.67, 24.67, 1833.00, 20.00, 4.63, 18.89, 16.44, 280.18, 88.97, 29.75, 17.81, 65.77, 0, 0
