Nombre espacio, Area(m2)
"P01_E02", 86.91
Horario Funcionamiento Equipo, Funcionamiento Real Equipo, Transmisión Muros Exteriores(W/m2 del espacio), Transmisión Muros Interiores(W/m2 del espacio), Transmisión Cubiertas(W/m2 del espacio), Transmisión Suelos(W/m2 del espacio), Transmisión Puentes Térmicos(W/m2 del espacio), Transmisión Ventanas(W/m2 del espacio), Radiación Ventanas(W/m2 del espacio), Fuentes internas(W/m2 del espacio), Carga de ventilación e infiltración(W/m2 del espacio), Energia Almacenada Aire(W/m2 del espacio), Carga Total(W/m2 del espacio), Temperatura aire (ºC)
1, 0, 1.398, 0.000, 0.000, 0.480, 0.384, 1.225, 0.791, 4.121, -8.400, 0.000, 0.000, 23.39
1, 0, -2.152, 0.000, 0.000, -1.010, -0.587, -1.880, 0.602, 3.773, -4.378, 5.633, 0.000, 23.01
1, 0, -1.749, 0.000, 0.000, -0.967, -0.475, -1.531, 0.458, 3.525, -3.116, 3.855, -0.000, 22.75
1, 0, -1.670, 0.000, 0.000, -0.917, -0.454, -1.473, 0.349, 3.343, -3.237, 4.059, -0.000, 22.48
1, 0, -1.603, 0.000, 0.000, -0.860, -0.435, -1.422, 0.265, 3.207, -3.355, 4.204, 0.000, 22.20
1, 0, -1.543, 0.000, 0.000, -0.803, -0.419, -1.375, 0.201, 3.105, -3.470, 4.304, -0.000, 21.92
1, 0, -1.492, 0.000, 0.000, -0.748, -0.406, -1.334, 0.153, 3.028, -3.583, 4.382, 0.000, 21.62
1, 0, -1.452, 0.000, 0.000, -0.700, -0.395, -1.302, 0.116, 3.059, -3.697, 4.371, 0.000, 21.33
1, 0, -1.379, 0.000, 0.000, -0.662, -0.376, -1.231, 0.233, 3.025, -3.590, 3.979, 0.000, 21.07
1, 0, -1.252, 0.000, 0.000, -0.671, -0.345, -1.063, 1.304, 2.999, -3.070, 2.097, -0.000, 20.93
1, 0, -1.581, 0.000, 0.000, -1.318, -0.450, -0.178, 10.644, 2.979, -2.806, -7.290, 0.000, 21.41
1, 0, -1.643, -0.000, 0.000, -2.331, -0.481, -0.667, 15.632, 2.964, -2.418, -11.056, 0.000, 22.15
1, 0, -1.684, -0.000, 0.000, -2.899, -0.485, -2.006, 22.686, 2.952, -2.176, -16.389, 0.000, 23.24
1, 0, -1.906, -0.000, 0.000, -3.541, -0.563, -3.281, 21.072, 2.943, -2.280, -12.444, 0.000, 24.07
1, 0, -1.744, -0.000, 0.000, -4.061, -0.576, -3.961, 18.665, 2.936, -2.293, -8.967, 0.000, 24.67
1, 0, -1.651, -0.000, 0.000, -4.408, -0.605, -4.199, 16.895, 3.267, -2.693, -6.606, -0.000, 25.11
1, 0, -1.655, -0.000, 0.000, -5.120, -0.624, -3.478, 11.779, 3.304, -2.952, -1.252, 0.000, 25.19
1, 0, -3.482, -0.000, 0.000, -4.695, -0.999, -1.034, 6.127, 3.330, -3.078, 3.832, 0.000, 24.94
1, 0, -3.367, -0.000, 0.000, -3.327, -0.936, -1.589, 4.269, 4.445, -3.429, 3.936, -0.000, 24.68
1, 0, -3.150, -0.000, 0.000, -2.825, -0.866, -1.921, 3.163, 7.334, -3.385, 1.651, -0.000, 24.57
1, 0, -3.043, -0.000, 0.000, -2.432, -0.832, -2.144, 2.384, 7.775, -3.565, 1.856, -0.000, 24.44
1, 0, -2.965, 0.000, 0.000, -2.146, -0.808, -2.272, 1.806, 8.094, -3.741, 2.032, 0.000, 24.31
1, 0, -2.907, 0.000, 0.000, -1.929, -0.791, -2.347, 1.372, 8.329, -3.913, 2.186, 0.000, 24.16
1, 0, -2.703, 0.000, 0.000, -1.662, -0.735, -2.258, 1.044, 6.436, -4.039, 3.917, -0.000, 23.90
1, 0, -2.339, 0.000, 0.000, -1.391, -0.636, -1.995, 0.795, 4.124, -3.896, 5.337, 0.000, 23.54
1, 0, -2.105, 0.000, 0.000, -1.180, -0.572, -1.825, 0.606, 3.776, -3.986, 5.286, 0.000, 23.19
1, 0, -1.927, 0.000, 0.000, -1.019, -0.524, -1.690, 0.462, 3.527, -4.077, 5.248, 0.000, 22.84
1, 0, -1.787, 0.000, 0.000, -0.895, -0.486, -1.579, 0.353, 3.345, -4.169, 5.218, 0.000, 22.49
1, 0, -1.676, 0.000, 0.000, -0.796, -0.456, -1.490, 0.269, 3.209, -4.262, 5.202, -0.000, 22.15
1, 0, -1.586, 0.000, 0.000, -0.716, -0.432, -1.416, 0.205, 3.107, -4.355, 5.193, -0.000, 21.80
1, 0, -1.509, 0.000, 0.000, -0.650, -0.412, -1.352, 0.157, 3.030, -4.450, 5.186, 0.000, 21.46
1, 0, -1.453, 0.000, 0.000, -0.598, -0.397, -1.305, 0.119, 3.061, -4.546, 5.117, -0.000, 21.11
